"id","code","description"
"product_code_230400_goods","230400","Bungkil dan residu padat lainny ditumbuk maupun tidak atau berbentuk pelet, basil dari ekstraksi minyak kacang kedelai"
"product_code_230500_goods","230500","Bungkil dan residu padat lainny ditumbuk maupun tidak atau berbentuk pelet, basil dari ekstraksi minyak kacang tanah"
"product_code_230600_goods","230600","Bungkil dan residu padat lainny ditumbuk maupun tidak atau berbentuk pelet, basil dari ekstraksi lemak atau minyak nabati atau mikroba selain dari pos 23.04 atau 23.05"
"product_code_230700_goods","230700","Endapan minuman fermentasi kerak minuman fermentasi"
"product_code_230800_goods","230800","Bahan nabati dan sisa nabati, residu nabati dan hasil sampinganny dalam bentuk pelet maupun tidak, dari jenis yang digunakan untuk makanan hewan, tidak dirinci atau termasuk dalam pos lainnya"
"product_code_230900_goods","230900","Olahan dari jenis yang digunakan untuk makanan hewan"
"product_code_240000_goods","240000","Tembakau dan pengganti tembakau dipabrikasi"
"product_code_240100_goods","240100","Tembakau belum dipabrikasi sisa tembakau"
"product_code_240200_goods","240200","Cerutu, cheroot, cerutu kecil dan sigaret, dari tembakau atau pengganti tembakau"
"product_code_240300_goods","240300","Tembakau dipabrlkasi lainnya dan pengganti tembakau dipabrikasi tembakau dihomogenisasi"" atau ""dibentuk kembali"" ekstrak dan esens tembakau"""
"product_code_240400_goods","240400","Produk yang mengandung tembakau, tembakau dibentuk kembali, nikotin, atau pengganti tembakau atau nikotin, dimaksudkan untuk inhalasi tanpa pembakaran produk mengandung nikotin lainnya yang dimaksudkan untuk memasukkan nikotin ke dalam tubuh manusia"
"product_code_250000_goods","250000","Garam belerang tanah dan batu bahan pemlester, kapur dan semen"
"product_code_250100_goods","250100","Garam (termasuk garam meja dan garam didenaturasi) dan natrium klorida murni, dalam larutan air atau mengandung tambahan bahan anti-caking atau free-flowing maupuntidak air laut"
"product_code_250200_goods","250200","Pirit besi tidak digongseng"
"product_code_250300_goods","250300","Belerang dari segala jenis, selain belerang sublimasi, belerang basil endapan dan belerang koloidal."
"product_code_250400_goods","250400","Grafit alam"
"product_code_250500_goods","250500","Pasir alam dari segala jenis, berwarna maupun tidak, selain pasir mengandung logam dari Bab 26"
"product_code_250600_goods","250600","Kuarsa (selain pasir alam) kuarsit, dikerjakan secara kasar atau semata-mata dipotong maupun tidak, digergaji atau dengan cara lainnya menjadi balok atau lembaran tebal berbentuk empat persegi panjang (termasuk bujur sangkar)"
"product_code_250700_goods","250700","Kaolin dan tanah liat kaolin lainny dikalsinasi maupun tidak"
"product_code_250800_goods","250800","Tanah liat lainnya (tidak termasuk tanah liat muai dari pos 68.06), andalusite, kyanite dan sillimanite, dikalsinasi maupun tidak mullite tanah chamotte atau tanah dinas"
"product_code_250900_goods","250900","Kapur"
"product_code_251000_goods","251000","Kalsium fosfat alam, aluminium kalsium fosfat alam dan kapur fosfat"
"product_code_251100_goods","251100","Barium sulfat alam (barit) barium karbonat alam (witherite), dikalsinasi maupun tidak, selain barium oksida dari pos 28.16"
"product_code_251200_goods","251200","Tanah diatomea (misalny kieselguhr, tripolite dan diatomit) dan tanah semacam itu yang mengandung silik dikalsinasi maupun tidak, dengan berat jenis sebesar 1 atau kurang"
"product_code_251300_goods","251300","Batu apung amril korundum alam, garnet alam dan ampelas alam lainny diolah dengan cara dipanaskan maupun tidak"
"product_code_251400_goods","251400","Batu sabak, dikerjakan secara kasar atau semata-mata dipotong maupun tidak, digergaji atau dengan cara lain, menjadi balok atau lembaran tebal berbentuk empat persegi panjang (termasuk bujur sangkar)"
"product_code_251500_goods","251500","Marmer, travertine, ecaussine dan batu berkapur lainnya untuk monumen atau bangunan dengan berat jenis sebesar 2,5 atau lebih, dan alabaster, dlkerjakan secara kasar atau semata-mata dipotong maupun tidak, digergaji atau dengan cara lain, menjadi balok atau lembaran tebal berbentuk empat persegi panjang (termasuk bujur sangkar)"
"product_code_251600_goods","251600","Granit, porphyry, basal, batu pasir dan batu lainnya untuk membuat monumen atau bangunan, dikerjakan secara kasar atau semata-mata dipotong maupun tidak, digergaji atau dengan cara lain, menjadi balok atau lembaran tebal berbentuk empat persegi panjang (termasuk bujur sangkar)"
"product_code_251700_goods","251700","Kerikil, gravel, batu pecah atau batu tumbuk, yang lazim digunakan untuk campuran beton, untuk mengeraskan jalan atau untuk rel kereta api atau pemberat lainny shingle dan flint, diolah dengan dipanaskan maupun tidak makadam dari terak, sampah atau sisa buangan industri semacam itu, bercampur dengan bahan tersebut dalam bagian pertama pos ini maupun tidak makadam ter butir, keping dan bubuk, dari batuan dari pos 25.15 atau 25.16, diolah dengan dipanaskan maupun tidak"
"product_code_251800_goods","251800","Dolomit, dikalsinasi atau disinter maupun tidak, termasuk dolomit yang dikerjakan secara kasar atau semata-mata dipotong, digergaji atau dengan cara lain, menjadi balok atau lembaran tebal berbentuk empat persegi panjang (termasuk bujur sangkar)"
"product_code_251900_goods","251900","Magnesium karbonat alam (magnesit) magnesia leburan magnesia sinter, mengandung sedikit oksida lainnya yang ditambahkan sebelum disinter maupun tidak magnesium oksida lainny murni maupun tidak"
"product_code_252000_goods","252000","Gips anhidrit plester (terdiri dari gips dikalsinasi atau kalsium sulfat) diwarnai maupun tidak, tanpa atau dengan sedlldt bahan akselerator atau retarder"
"product_code_252100_goods","252100","Fluks batu kapur batu kapur dan batu. mengandung kapur lainny dari jenis yang digunakan untuk pembuatan kapur atau semen"
"product_code_252200_goods","252200","Kapur tohor, kapur kembang dan kapur hidrolis, selain kalsium oksida dan hidroksida dari pos 28.25"
"product_code_252300_goods","252300","Semen portland, semen alumin semen terak, semen super sulfat dan semen hidrolis semacam itu, berwarna maupun tidak atau dalam bentuk clinker"
"product_code_252400_goods","252400","Asbes"
"product_code_252500_goods","252500","Mik termasuk belahannya sisa mika"
"product_code_252600_goods","252600","Steatit alam, dikerjakan secara kasar atau semata-mata dipotong maupun tidak, digergaji atau dengan cara lain, menjadi balok atau lembaran tebal berbentuk empat persegi panjang (termasuk bujur sangkar) talek"
"product_code_252800_goods","252800","Borat slam dan konsentrataya (dikalsinasi maupun tidak), tetapi tidak termasuk borat yang dipisahkan dari air garam alam asam borat alam mergandung H3BO3, tidak lebih dari 85 % dihitung dari berat kering"
"product_code_252900_goods","252900","Felspar leucite nepheline dan nepheline syenite fluorspar"
"product_code_253000_goods","253000","Bahan mineral yang tidak dirinci atau termasuk dalam pos lainnya"
"product_code_260000_goods","260000","Bijih logam, terak dan abu"
"product_code_260100_goods","260100","Bijih besi dan konsentratny termasuk pirit besi digongseng"
"product_code_260200_goods","260200","Bijih mangan dan konsentratny termasuk bljih mangan mengandung besi dan konsentratnya dengan kandungan mangan 20 % atau lebih, dihitung dari berat kering"
"product_code_260300_goods","260300","Bijih tembaga dan konsentratnya"
"product_code_260400_goods","260400","Bijih nikel dan konsentratnya."
"product_code_260500_goods","260500","Bijih kobalt dan konsentratnya"
"product_code_260600_goods","260600","Bijih aluminium dan konsentratnya"
"product_code_260700_goods","260700","Bijih timbal dan konsentratnya"
"product_code_260800_goods","260800","Bijih seng dan konsentratnya"
"product_code_260900_goods","260900","Bijih timah dan konsentratnya"
"product_code_261000_goods","261000","Bijih kromium dan konsentratnya"
"product_code_261100_goods","261100","Bijih tungsten dan konsentratnya"
"product_code_261200_goods","261200","Bijih uranium atau torium dan konsentratnya"
"product_code_261300_goods","261300","Bijih molibdenum dan konsentratnya"
"product_code_261400_goods","261400","Bijih titanium dan konsentratnya"
"product_code_261500_goods","261500","Bijih niobium, tantalum, vanadium atau zirkonium dan konsentratnya"
"product_code_261600_goods","261600","Bijih logam mulia dan konsentratnya"
"product_code_261700_goods","261700","Bijih lainnya dan konsentratnya"
"product_code_261800_goods","261800","Terak butiran (pasir terak) dari industri pembuatan besi atau baja"
"product_code_261900_goods","261900","Terak, sampah (selain terak butiran), kerak logam dan sisa lainnya dari pembuatan besi atau haja"
"product_code_262000_goods","262000","Terak, abu dan residu (selain dari pemhuatan besi atau baja) mengandung logam, arsenik atau senyawanya"
"product_code_262100_goods","262100","Terak logam dan abu lainny termasuk abu rumput laut (kelp) abu dan residu dari pembakaran limbah rumah tangga"
"product_code_270000_goods","270000","Bahan bakar mineral, minyak mineral dan produk sulingannya zat mengandung bitumen malam mineral"
"product_code_270100_goods","270100","Batu hara briket, ovoid dan bahan bakar padat semacam itu dibuat dari batu bara"
"product_code_270200_goods","270200","Lignit, diaglomerasi maupun tidak, tidak termasuk jet"
"product_code_270300_goods","270300","Gambut (termasuk serasah gambut), diaglomerasi maupun tidak."
"product_code_270400_goods","270400","Kokas dan semi-kokas dad batu bara dari lignit atau dari gambut, diaglomerasi maupun tidak retort karbon"
"product_code_270500_goods","270500","Gas batu har gas air, gas produser dan gas semacam itu, selain gas minyak bumi dan gas hidrokarbon lainnya"
"product_code_270600_goods","270600","Ter sulingan dari batu har dari lignit atau dari gambut, dan ter mineral lainny didehidrasi atau disuling sebagian maupun tidak, termasuk ter yang dibentuk kembali"
"product_code_270700_goods","270700","Minyak dan produk lainnya basil penyulingan ter batu bara bersuhu tinggi produk semacam itu yang berat unsur aromatiknya melebihi unsur non aromatik"
"product_code_270800_goods","270800","Pek dan pek kokas, diperoleh dari ter batu bara atau dari ter mineral lainnya"
"product_code_270900_goods","270900","Minyak petroleum dan minyak yang diperoleh dari mineral mengandung bitumen, mentah"
"product_code_271000_goods","271000","Minyak petroleum dan minyak yang diperoleh dari mineral mengandung bitumen, selain mentah preparat tidak dirinci atau termasuk dalam pos lainny mengandung minyak petroleum atau minyak yang diperoleh dari mineral mengandung bitumen 70 % atau lebih menurut beratny minyak ini merupakan unsur dasar dari preparat tersebut minyak sisa"
"product_code_271100_goods","271100","Gas petroleum dan gas hidrokarbon lainnya"
"product_code_271200_goods","271200","Jell petroleum malam parafin, malam petroleum mikrokristalin, slack wax, ozokerit, malam lignit, malam gambut, malam mineral lainny dan produk semacam itu yang diperoleh melalui sintesa atau proses lainny diwarnai maupun tidak"
"product_code_271300_goods","271300","Kokas petroleum, bitumen petroleum dan residu lainnya dari minyak petroleum atau dari minyak yang diperoleh dari mineral mengandung bitumen"
"product_code_271400_goods","271400","Bitumen dan aspal, alam shale mengandung bitumen atau minyak dan pasir ter asphaltite dan batu karang mengandung aspal"
"product_code_271500_goods","271500","Campuran mengandung bitumen berasal dari aspal alam, dari bitumen alam, dari bitumen petroleum, dari ter mineral atau dari pek ter mineral (misalny mastik mengandung bitumen, cut-back)"
"product_code_271600_goods","271600","Batu hara briket, ovoid dan bahan bakar padat semacam itu dibuat dari batu bara"
"product_code_280000_goods","280000","Bahan kimia anorganik senyawa organik atau anorganik dari logam muli dari logam tanah jarang, dari unsur radioaktif atau dari isotop"
"product_code_280100_goods","280100","Fluorin, klorin, bromin dan iodin"
"product_code_280200_goods","280200","Belerang, basil sublimasi atau endapan belerang koloidal"
"product_code_280300_goods","280300","Karbon (carbon black dan bentuk lain dari karbon tidak dirinci atau termasuk dalam pos lainnya)"
"product_code_280400_goods","280400","Hidrogen, gas mulia dan non logam lainnya"
"product_code_280500_goods","280500","Logam alkali atau logam alkali tanah logam tanah jarang, skandium dan itrium, dicampur atau dipadu maupun tidak merkuri"
"product_code_280600_goods","280600","Hidrogen klorida (asam klorida) asam klorosulfat"
"product_code_280700_goods","280700","Asam sulfat oleum"
"product_code_280800_goods","280800","Asam nitrat asam sulfonitrat"
"product_code_280900_goods","280900","Difosfor pentaoksida asam fosfat asam polifosfat, mempunyai rumus kimiat tertentu maupun tidak"
"product_code_281000_goods","281000","Oksida boron asam borat"
"product_code_281100_goods","281100","Asam anorganik: lainnya dan senyawa oksigen anorganik: dari bukan logam lainnya"
"product_code_281200_goods","281200","Halida dan halida oksida dari bukan logam"
"product_code_281300_goods","281300","Sulfida dari bukan logam fosfor trisulfida komersial"
"product_code_281400_goods","281400","Amoni anhidrat atau dalam larutan air"
"product_code_281500_goods","281500","Natrium hidroksida (soda api) kalium hidroksida (potas api) peroksida dari natrium atau kalium"
"product_code_281600_goods","281600","Hidroksida dan peroksida dari magnesium oksid hidroksida dan peroksid dari strontium atau barium"
"product_code_281700_goods","281700","Seng oksida seng peroksida"
"product_code_281800_goods","281800","Korundum artifisial, mempunyai rumus kimia tertentu maupun tidak aluminium oksida aluminium hidroksida"
"product_code_281900_goods","281900","Kromium oksida dan kromium hidroksida"
"product_code_282000_goods","282000","Mangan oksida"
"product_code_282100_goods","282100","Besi oksida dan besi hidroksida tanah warna mengandung senyawa besi yang dievaluasi sebagai Fe2O3 sebanyak 70 % atau lebih menurut beratnya"
"product_code_282200_goods","282200","Kobalt oksida dan kobalt hidroksida kobalt oksida komersial"
