"id","name","bic","country:id"
"bank_fr_biiofr21","BAIL IMMO NORD SA","BIIOFR21","base.fr"
"bank_fr_bavnfrp1","BAIL INVESTISSEMENT","BAVNFRP1","base.fr"
"bank_fr_bahtfrp1","BALZAC SHORT TERM EURO SICAV","BAHTFRP1","base.fr"
"bank_fr_crgefr2x","BANCA CARIGE SPA","CRGEFR2X","base.fr"
"bank_fr_bepofr21","BANCA POPOLARE DI BERGAMO - CREDITO VARESINO","BEPOFR21","base.fr"
"bank_fr_breufr22","BANCA REGIONALE EUROPEA S.P.A.","BREUFR22","base.fr"
"bank_fr_bbpifrpp","BANCO BPI, PARIS","BBPIFRPP","base.fr"
"bank_fr_bsabfrpp","BANCO DE SABADELL","BSABFRPP","base.fr"
"bank_fr_brasfrpp","BANCO DO BRASIL AG SUCCURSALE FRANCE","BRASFRPP","base.fr"
"bank_fr_espcfrp1","BANCO ESPANOL DE CREDITO","ESPCFRP1","base.fr"
"bank_fr_guhefr21","BANCO GUIPUZCUANO HENDAYE","GUHEFR21","base.fr"
"bank_fr_bschfrpp","BANCO SANTANDER S.A.","BSCHFRPP","base.fr"
"bank_fr_audifrpp","BANK AUDI FRANCE","AUDIFRPP","base.fr"
"bank_fr_melifrpp","BANK MELLI IRAN","MELIFRPP","base.fr"
"bank_fr_bofafrpp","BANK OF AMERICA MERRILL LYNCH INTERNATIONAL LIMITED","BOFAFRPP","base.fr"
"bank_fr_bkchfrpp","BANK OF CHINA, PARIS BRANCH","BKCHFRPP","base.fr"
"bank_fr_commfrpp","BANK OF COMMUNICATIONS (LUXEMBOURG) S.A. PARIS BRANCH","COMMFRPP","base.fr"
"bank_fr_bkidfrpp","BANK OF INDIA","BKIDFRPP","base.fr"
"bank_fr_bofsfrp1","BANK OF SCOTLAND","BOFSFRP1","base.fr"
"bank_fr_botkfrcc","BANK OF TOKYO-MITSUBISHI UFJ, LTD., THE","BOTKFRCC","base.fr"
"bank_fr_botkfrpx","BANK OF TOKYO-MITSUBISHI UFJ, LTD., THE","BOTKFRPX","base.fr"
"bank_fr_sdinfrp1","BANK SADERAT IRAN","SDINFRP1","base.fr"
"bank_fr_sepbfrp1","BANK SEPAH","SEPBFRP1","base.fr"
"bank_fr_sepbfrpp","BANK SEPAH","SEPBFRPP","base.fr"
"bank_fr_btejfrpp","BANK TEJARAT","BTEJFRPP","base.fr"
"bank_fr_bktffrp1","BANKERS TRUST (FRANCE) SA","BKTFFRP1","base.fr"
"bank_fr_bkoafr21","BANKOA SA","BKOAFR21","base.fr"
"bank_fr_alcyfr21","BANQUE ALCYON","ALCYFR21","base.fr"
"bank_fr_arjbfrp1","BANQUE ARJIL ET COMPAGNIE","ARJBFRP1","base.fr"
"bank_fr_arngfr21","BANQUE ARNAUD-GAIDAN","ARNGFR21","base.fr"
"bank_fr_biarfrpp","BANQUE BIA","BIARFRPP","base.fr"
"bank_fr_bcgefr21","BANQUE CANTONALE DE GENEVE FRANCE SA","BCGEFR21","base.fr"
"bank_fr_bacpfrpp","BANQUE CENTRALE DE COMPENSATION - LCH.CLEARNET SA","BACPFRPP","base.fr"
"bank_fr_bcpofrp1","BANQUE CENTRALE POPULAIRE","BCPOFRP1","base.fr"
"bank_fr_bcdmfrpp","BANQUE CHAABI DU MAROC","BCDMFRPP","base.fr"
"bank_fr_bcibfrp1","BANQUE CHABRIERES SA","BCIBFRP1","base.fr"
"bank_fr_bchafr21","BANQUE CHALUS SA","BCHAFR21","base.fr"
"bank_fr_bdfefr2t","BANQUE DE FRANCE","BDFEFR2T","base.fr"
"bank_fr_bdfefr31","BANQUE DE FRANCE","BDFEFR31","base.fr"
"bank_fr_bdfefrpp","BANQUE DE FRANCE","BDFEFRPP","base.fr"
"bank_fr_rgfifrpp","BANQUE DE REALISATIONS DE GESTION ET DE FINANCEMENT","RGFIFRPP","base.fr"
"bank_fr_altrfrp1","BANQUE DEGROOF PETERCAM FRANCE","ALTRFRP1","base.fr"
"bank_fr_delufr22","BANQUE DELUBAC ET CIE","DELUFR22","base.fr"
"bank_fr_bapyfr21","BANQUE DES PYRENEES","BAPYFR21","base.fr"
"bank_fr_tuilfrp1","BANQUE DES TUILERIES","TUILFRP1","base.fr"
"bank_fr_batifrp1","BANQUE DU BATIMENT ET DES TRAVAUX PUBLICS SA","BATIFRP1","base.fr"
"bank_fr_grcsfrp1","BANQUE DU GROUPE CASINO SOCIETE ANONYME","GRCSFRP1","base.fr"
"bank_fr_bdupfr2s","BANQUE DUPUY, DE PARSEVAL","BDUPFR2S","base.fr"
"bank_fr_edelfrp1","BANQUE EDEL SNC","EDELFRP1","base.fr"
"bank_fr_besvfrpp","BANQUE ESPIRITO SANTO ET DE LA VENETIE","BESVFRPP","base.fr"
"bank_fr_fidcfr21","BANQUE FIDUCIAL","FIDCFR21","base.fr"
"bank_fr_filnfr21","BANQUE FINANCIAL","FILNFR21","base.fr"
"bank_fr_bfcafrp1","BANQUE FINANCIERE CARDIF","BFCAFRP1","base.fr"
"bank_fr_bfcofrpp","BANQUE FRANCAISE COMMERCIALE DE L'OCEAN INDIEN","BFCOFRPP","base.fr"
"bank_fr_bfdifrp1","BANQUE FRANCAISE D'INVESTISSEMENT","BFDIFRP1","base.fr"
"bank_fr_fembfrp1","BANQUE FRANCAISE MUTUALISTE","FEMBFRP1","base.fr"
"bank_fr_femufr21","BANQUE FRANCAISE MUTUALISTE","FEMUFR21","base.fr"
"bank_fr_frabfrp1","BANQUE FRANCAISE SA","FRABFRP1","base.fr"
"bank_fr_gravfrp1","BANQUE GRAVEREAU","GRAVFRP1","base.fr"
"bank_fr_bgrdfr21","BANQUE GUIRAUD ET CIE","BGRDFR21","base.fr"
"bank_fr_hrfrfrp1","BANQUE HOTTINGUER","HRFRFRP1","base.fr"
"bank_fr_bincfrp1","BANQUE INCHAUSPE ET CIE","BINCFRP1","base.fr"
"bank_fr_bicffrpp","BANQUE INTERNATIONALE DE COMMERCE-BRED","BICFFRPP","base.fr"
"bank_fr_bifefrp1","BANQUE INTERNATIONALE DE FINANCEMENT ET DE NEGOCIATION - BIFEN","BIFEFRP1","base.fr"
"bank_fr_fipifrp1","BANQUE LEONARDO","FIPIFRP1","base.fr"
"bank_fr_majofr21","BANQUE MAJOREL SCA","MAJOFR21","base.fr"
"bank_fr_magifr21","BANQUE MARIN ET GIANOLA","MAGIFR21","base.fr"
"bank_fr_bmmmfrcp","BANQUE MARTIN-MAUREL","BMMMFRCP","base.fr"
"bank_fr_bmmmfr2a","BANQUE MARTIN-MAUREL","BMMMFR2A","base.fr"
"bank_fr_bmrzfr21","BANQUE MARZE SA","BMRZFR21","base.fr"
"bank_fr_bamyfr22","BANQUE MICHEL INCHAUSPE - BAMI","BAMYFR22","base.fr"
"bank_fr_bmisfrpp","BANQUE MISR - SUCCURSALE DE PARIS","BMISFRPP","base.fr"
"bank_fr_mofifr21","BANQUE MONETAIRE ET FINANCIERE SA","MOFIFR21","base.fr"
"bank_fr_nsmbfrpp","BANQUE NEUFLIZE OBC","NSMBFRPP","base.fr"
"bank_fr_nomafrp1","BANQUE NOMURA FRANCE SA","NOMAFRP1","base.fr"
"bank_fr_bpgdfrp1","BANQUE PARISIENNE DE GESTION ET DE DEPOTS","BPGDFRP1","base.fr"
"bank_fr_paimfrp1","BANQUE PATRIMOINE ET IMMOBILIER","PAIMFRP1","base.fr"
"bank_fr_gepifrp1","BANQUE POSTALE GESTION PRIVEE","GEPIFRP1","base.fr"
"bank_fr_inplfrp1","BANQUE POUR INVEST. PROF. LIBERALES","INPLFRP1","base.fr"
"bank_fr_pouyfr21","BANQUE POUYANNE SA","POUYFR21","base.fr"
"bank_fr_preufrp1","BANQUE PRIVEE EUROPEENNE SA","PREUFRP1","base.fr"
"bank_fr_palmfrp1","BANQUE PRIVEE SAINT DOMINIQUE SA","PALMFRP1","base.fr"
"bank_fr_psabfrpp","BANQUE PSA FINANCE SA","PSABFRPP","base.fr"
"bank_fr_revifrpp","BANQUE REVILLON","REVIFRPP","base.fr"
"bank_fr_robofrp1","BANQUE ROBECO SA","ROBOFRP1","base.fr"
"bank_fr_bsaffrp1","BANQUE SAFRA","BSAFFRP1","base.fr"
"bank_fr_bsaofr21","BANQUE SAINT OLIVE SA","BSAOFR21","base.fr"
"bank_fr_sbaafrpp","BANQUE SBA","SBAAFRPP","base.fr"
"bank_fr_basofrp1","BANQUE SOCREDIT","BASOFRP1","base.fr"
"bank_fr_bpetfrp1","BANQUE SOLFEA SOCIETE ANONYME","BPETFRP1","base.fr"
"bank_fr_bdeifrpp","BANQUE THEMIS","BDEIFRPP","base.fr"
"bank_fr_travfrpp","BANQUE TRAVELEX SA","TRAVFRPP","base.fr"
"bank_fr_travfrp1","BANQUE TRAVELEX SA","TRAVFRP1","base.fr"
"bank_fr_escbfrpp","BANQUE WORMSER FRERES / BANQUE D'ESCOMPTE","ESCBFRPP","base.fr"
"bank_fr_bpcbfrp1","BANQUES POPULAIRES COVERED BONDS","BPCBFRP1","base.fr"
"bank_fr_bablfrp1","BARCLAYS BAIL SA","BABLFRP1","base.fr"
"bank_fr_barcfrpc","BARCLAYS BANK PLC FRANCE","BARCFRPC","base.fr"
"bank_fr_barcfrpp","BARCLAYS BANK PLC FRANCE","BARCFRPP","base.fr"
"bank_fr_barcfr21","BARCLAYS CAPITAL FRANCE SA","BARCFR21","base.fr"
"bank_fr_privfrpp","BARCLAYS FRANCE S.A.","PRIVFRPP","base.fr"
"bank_fr_blvifrp1","BARCLAYS VIE","BLVIFRP1","base.fr"
"bank_fr_bwmrfrp1","BARCLAYS WEALTH MANAGERS FRANCE","BWMRFRP1","base.fr"
"bank_fr_batgfr21","BAREP ASSET MANAGEMENT SA","BATGFR21","base.fr"
"bank_fr_bseffrp1","BARING SECURITIES BOURSE S.A.","BSEFFRP1","base.fr"
"bank_fr_btilfr21","BATI-LEASE","BTILFR21","base.fr"
"bank_fr_bttcfr21","BATICAL","BTTCFR21","base.fr"
"bank_fr_btcafr21","BATICENTRE BATIROC-CENTRE","BTCAFR21","base.fr"
"bank_fr_bacnfrp1","BATICENTREST","BACNFRP1","base.fr"
"bank_fr_batffr21","BATIFRANC SA","BATFFR21","base.fr"
"bank_fr_batmfrp1","BATIMAP SA","BATMFRP1","base.fr"
"bank_fr_bauifrp1","BATIMUR SAS","BAUIFRP1","base.fr"
"bank_fr_baoifr21","BATINOREST SOCIETE ANONYME","BAOIFR21","base.fr"
"bank_fr_baoefr21","BATIROC NORMANDIE SOCIETE ANONYME","BAOEFR21","base.fr"
"bank_fr_baylfr21","BATIROC PAYS DE LA LOIRE SA","BAYLFR21","base.fr"
"bank_fr_bawhfr21","BAUSPARKASSE SCHWABISCH HALL AG","BAWHFR21","base.fr"
"bank_fr_bylafrp1","BAYERISCHE LANDESBANK, SUCCURSALE DE PARIS","BYLAFRP1","base.fr"
"bank_fr_bbrrfrp1","BBR ROGIER SOCIETE ANONYME","BBRRFRP1","base.fr"
"bank_fr_bdftfrp1","BDF-GESTION","BDFTFRP1","base.fr"
"bank_fr_bdlbfrp1","BDL","BDLBFRP1","base.fr"
"bank_fr_bstnfrp1","BEAR STEARNS BANK PUBLIC LIMITED COMPANY","BSTNFRP1","base.fr"
"bank_fr_betifrp1","BEAR STEARNS INTERNATIONAL LTD","BETIFRP1","base.fr"
"bank_fr_beipfrp1","BELACO CAPITAL","BEIPFRP1","base.fr"
"bank_fr_bepvfrp1","BELLINI PREVOYANCE","BEPVFRP1","base.fr"
"bank_fr_bemofrpp","BEMO EUROPE BANQUE PRIVEE","BEMOFRPP","base.fr"
"bank_fr_bntofr2s","BENETEAU","BNTOFR2S","base.fr"
"bank_fr_bedrfrp1","BERNHEIM DREYFUS AND CO SA","BEDRFRP1","base.fr"
"bank_fr_bemifrp1","BERTRAND MICHEL","BEMIFRP1","base.fr"
"bank_fr_betwfrp1","BETWEEN","BETWFRP1","base.fr"
"bank_fr_bfbkfrp1","BFORBANK","BFBKFRP1","base.fr"
"bank_fr_bfgefrp1","BFT GESTION","BFGEFRP1","base.fr"
"bank_fr_bgfifrpp","BGFIBANK EUROPE","BGFIFRPP","base.fr"
"bank_fr_bifafr21","BIBBY FACTOR FRANCE SA","BIFAFR21","base.fr"
"bank_fr_sobcfr21","BIC","SOBCFR21","base.fr"
"bank_fr_bifnfrp1","BIL FINANCE","BIFNFRP1","base.fr"
"bank_fr_bikcfrp1","BINCKBANK","BIKCFRP1","base.fr"
"bank_fr_biomfr22","BIOMERIEUX","BIOMFR22","base.fr"
"bank_fr_bliafr21","BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED","BLIAFR21","base.fr"
"bank_fr_blcgfrp1","BLC GESTION SA","BLCGFRP1","base.fr"
"bank_fr_blomfrpp","BLOM BANK FRANCE","BLOMFRPP","base.fr"
"bank_fr_blpsfrp1","BLUEHIVE CAPITAL SAS","BLPSFRP1","base.fr"
"bank_fr_bmsofr23","BM SOFTWARE","BMSOFR23","base.fr"
"bank_fr_bmcefrpp","BMCE BANK INTERNATIONAL PLC SUCCURSALE EN FRANCE","BMCEFRPP","base.fr"
"bank_fr_bmeufrp1","BMCE EUROSERVICES","BMEUFRP1","base.fr"
"bank_fr_bmamfr21","BMG ASSET MANAGEMENT SA","BMAMFR21","base.fr"
"bank_fr_bmfcfr21","BMW FINANCE SNC","BMFCFR21","base.fr"
"bank_fr_bmlefr21","BMW LEASE SNC","BMLEFR21","base.fr"
"bank_fr_bnemfrp1","BNP EMERGIS","BNEMFRP1","base.fr"
"bank_fr_bnabfrpp","BNP PARIBAS ARBITRAGE","BNABFRPP","base.fr"
"bank_fr_parbfrpm","BNP PARIBAS ASSET MANAGEMENT","PARBFRPM","base.fr"
"bank_fr_bppafr21","BNP PARIBAS ASSURANCE SA","BPPAFR21","base.fr"
"bank_fr_bpppfrp1","BNP PARIBAS CAPITAL PARTNERS","BPPPFRP1","base.fr"
"bank_fr_bnpdfrp1","BNP PARIBAS CARDIF","BNPDFRP1","base.fr"
"bank_fr_bpcdfrp1","BNP PARIBAS COVERED BONDS","BPCDFRP1","base.fr"
"bank_fr_bnpcfr21","BNP PARIBAS FACTOR SA","BNPCFR21","base.fr"
"bank_fr_famsfrpp","BNP PARIBAS FINAMS","FAMSFRPP","base.fr"
"bank_fr_bnpafrpl","BNP PARIBAS HOME LOAN SFH","BNPAFRPL","base.fr"
"bank_fr_bpnifrp1","BNP PARIBAS INVEST IMMO","BPNIFRP1","base.fr"
"bank_fr_bplgfr21","BNP PARIBAS LEASE GROUP SA","BPLGFR21","base.fr"
"bank_fr_cetefrp1","BNP PARIBAS PERSONAL FINANCE","CETEFRP1","base.fr"
"bank_fr_bppbfrp1","BNP PARIBAS PRIVATE BANK SA","BPPBFRP1","base.fr"
"bank_fr_bnpafrps","BNP PARIBAS PUBLIC SECTOR SCF","BNPAFRPS","base.fr"
"bank_fr_bpasfrpp","BNP PARIBAS SECURITIES SERVICES","BPASFRPP","base.fr"
"bank_fr_parbfrph","BNP PARIBAS SECURITIES SERVICES","PARBFRPH","base.fr"
"bank_fr_parbfrpp","BNP PARIBAS SECURITIES SERVICES, FRANCE","PARBFRPP","base.fr"
"bank_fr_bnpafrt1","BNP PARIBAS-THEAM","BNPAFRT1","base.fr"
"bank_fr_afrifrpp","BOA-FRANCE","AFRIFRPP","base.fr"
"bank_fr_schnfr22","BOISSIERE FINANCE","SCHNFR22","base.fr"
"bank_fr_sneifr22","BOISSIERE FINANCE","SNEIFR22","base.fr"
"bank_fr_bosffr21","BOISSY FINANCES SA","BOSFFR21","base.fr"
"bank_fr_bollfr22","BOLLORE SA","BOLLFR22","base.fr"
"bank_fr_bocnfr21","BOMBARDIER CAPITAL INTERNATIONAL","BOCNFR21","base.fr"
"bank_fr_bndufr22","BONDUELLE S.A.","BNDUFR22","base.fr"
"bank_fr_bongfr21","BONGRAIN SA","BONGFR21","base.fr"
"bank_fr_bonafrpp","BONNA SABLA SA","BONAFRPP","base.fr"
"bank_fr_bogpfrp1","BORDIER GESTION PRIVEE SA","BOGPFRP1","base.fr"
"bank_fr_boscfrp1","BOSCHER","BOSCFRP1","base.fr"
"bank_fr_bfcsfr21","BOURGOGNE FRANCHE COMTE CONSTRUCTIONS SARL","BFCSFR21","base.fr"
"bank_fr_bogafr21","BOURGOGNE-GARANTIE SA","BOGAFR21","base.fr"
"bank_fr_bdirfrpp","BOURSE DIRECT SA","BDIRFRPP","base.fr"
"bank_fr_boggfrp1","BOUSSARD AND GAVAUDAN GESTION SAS","BOGGFRP1","base.fr"
"bank_fr_boutfrp1","BOUVIER GESTION SA","BOUTFRP1","base.fr"
"bank_fr_bycnfr22","BOUYGUES CONSTRUCTION","BYCNFR22","base.fr"
"bank_fr_byimfr22","BOUYGUES IMMOBILIER","BYIMFR22","base.fr"
"bank_fr_bouyfrp1","BOUYGUES SA","BOUYFRP1","base.fr"
"bank_fr_fncefr21","BP FINANCE SARL","FNCEFR21","base.fr"
"bank_fr_fracfr21","BP FRANCE SA","FRACFR21","base.fr"
"bank_fr_bpcefrpp","BPCE","BPCEFRPP","base.fr"
"bank_fr_sdbffrpp","BPCE DEFI","SDBFFRPP","base.fr"
"bank_fr_bpaxfr22","BPIFRANCE ASSURANCE EXPORT","BPAXFR22","base.fr"
"bank_fr_cpmefrpp","BPIFRANCE FINANCEMENT","CPMEFRPP","base.fr"
"bank_fr_bpivfr21","BPIFRANCE INVESTISSEMENT","BPIVFR21","base.fr"
"bank_fr_bpnpfrp1","BPN-BANCO PORTUGUES DE NEGOCIOS SA","BPNPFRP1","base.fr"
"bank_fr_brncfrp1","BRANICS","BRNCFRP1","base.fr"
"bank_fr_brolfrp1","BRED COFILEASE","BROLFRP1","base.fr"
"bank_fr_brgefrpp","BRED GESTION","BRGEFRPP","base.fr"
"bank_fr_brgifrp1","BRETEUIL GESTION PRIVEE SA","BRGIFRP1","base.fr"
"bank_fr_bfrffrpp","BRINK'S FRANCE FINANCE","BFRFFRPP","base.fr"
"bank_fr_brrafrp1","BRYAN GARNIER AM","BRRAFRP1","base.fr"
"bank_fr_brgafrp1","BRYAN GARNIER AND CO LIMITED","BRGAFRP1","base.fr"
"bank_fr_btprfr21","BTP PRO SARL","BTPRFR21","base.fr"
"bank_fr_btrtfrp1","BTP RETRAITE RTA","BTRTFRP1","base.fr"
"bank_fr_buiofrp1","BUISSON ET CIE","BUIOFRP1","base.fr"
"bank_fr_busafrpp","BULL","BUSAFRPP","base.fr"
"bank_fr_bufifr21","BULL FINANCE SA","BUFIFR21","base.fr"
"bank_fr_bufrfr21","BULL FRANCE","BUFRFR21","base.fr"
"bank_fr_kiaifr22","BUNSHA INTERNATIONAL","KIAIFR22","base.fr"
"bank_fr_buvefrpp","BUREAU VERITAS - REGISTRE INTERNATIONAL DE CLASSIFICATION DE NAVIRES ET D'AERONEFS","BUVEFRPP","base.fr"
"bank_fr_bflcfr21","BUSINESS FLOW CONSULTING SAS","BFLCFR21","base.fr"
"bank_fr_bucefrp1","BUTLER CAPITAL PARTNERS","BUCEFRP1","base.fr"
"bank_fr_buysfrp1","BUYSTER","BUYSFRP1","base.fr"
"bank_fr_bybbfrpp","BYBLOS BANK EUROPE S.A. (PARIS BRANCH)","BYBBFRPP","base.fr"
"bank_fr_bygffrp1","BYFIELD GLOBAL FUND LIMITED","BYGFFRP1","base.fr"
"bank_fr_bzinfrp1","BZX INVESTMENTS LTD","BZINFRP1","base.fr"
"bank_fr_sefefr21","C-FER-J SA","SEFEFR21","base.fr"
"bank_fr_ccetfr21","C.C.P.B EST","CCETFR21","base.fr"
"bank_fr_ceulfr21","C.C.P.B EURE ET LOIRE","CEULFR21","base.fr"
"bank_fr_cchrfr21","C.C.P.B HAUT RHIN","CCHRFR21","base.fr"
"bank_fr_cctofr21","C.C.P.B TOULOUSE","CCTOFR21","base.fr"
"bank_fr_ccvbfr22","C.C.V. BEAUMANOIR","CCVBFR22","base.fr"
"bank_fr_cghtfrp1","C.G.M. INTERMEDIATION S.A.","CGHTFRP1","base.fr"
"bank_fr_ccdvfr21","C.R.C.A.M. CHARENTE-MARITIME DEUX SEVRES","CCDVFR21","base.fr"
"bank_fr_crnufr21","C.R.C.A.M. DE LA TOURAINE ET DU POITOU","CRNUFR21","base.fr"
"bank_fr_cpcdfr21","C.R.C.A.M. PROVENCE COTE D'AZUR","CPCDFR21","base.fr"
"bank_fr_colqfr21","C2A COMPAGNIE DE L'ARC ATLANTIQUE","COLQFR21","base.fr"
"bank_fr_agrlfr22","CA CONSUMER FINANCE","AGRLFR22","base.fr"
"bank_fr_siblfrpp","CA INDOSUEZ WEALTH (FRANCE)","SIBLFRPP","base.fr"
"bank_fr_cabefr21","CABINET BESSE SOCIETE D'EXERCICE LIBERAL A RESPONSABILITE LIMITEE","CABEFR21","base.fr"
"bank_fr_isaefrpp","CACEIS BANK","ISAEFRPP","base.fr"
"bank_fr_cctefrp1","CACEIS CORPORATE TRUST (CACEIS CT)","CCTEFRP1","base.fr"
"bank_fr_fnetfrpp","CACEIS FUND ADMINISTRATION","FNETFRPP","base.fr"
"bank_fr_agrjfrpp","CACI - CREDIT AGRICOLE CREDITOR INSURANCE SA","AGRJFRPP","base.fr"
"bank_fr_cadefrp1","CADES","CADEFRP1","base.fr"
"bank_fr_cautfr21","CAISSE ASSURANCE MUTUELLE DU BTP","CAUTFR21","base.fr"
"bank_fr_cavhfrp1","CAISSE ASSURANCE VIEILLESSE PHARMACIE","CAVHFRP1","base.fr"
"bank_fr_caarfrp1","CAISSE AUTONOME DE REFINANCEMENT","CAARFRP1","base.fr"
"bank_fr_caeyfrp1","CAISSE AUTONOME DE RETRAITES ET DE PREVOYANCE DES VETERINAIRES","CAEYFRP1","base.fr"
"bank_fr_curifrp1","CAISSE AUTONOME RETRAITE CHIRURGIENS DENTISTE ET SAGES-FEMMES","CURIFRP1","base.fr"
"bank_fr_ccdofr21","CAISSE CENTRALE D'ACTIVITES SOCIALES","CCDOFR21","base.fr"
"bank_fr_caaufrp1","CAISSE CENTRALE DE REASSURANCE S.A.","CAAUFRP1","base.fr"
"bank_fr_cciffrc1","CAISSE CENTRALE DU CREDIT IMMOBILIER DE FRANCE","CCIFFRC1","base.fr"
"bank_fr_cciffrpp","CAISSE CENTRALE DU CREDIT IMMOBILIER DE FRANCE","CCIFFRPP","base.fr"
"bank_fr_ccabfr21","CAISSE CONGES PAYES BAT COTE AZUR CORSE","CCABFR21","base.fr"
"bank_fr_cbcrfr21","CAISSE DE BRETAGNE DE CREDIT AGRICOLE MUTUEL SOCIETE COOPERATIVE A CAPITAL VARIABLE","CBCRFR21","base.fr"
"bank_fr_ccybfr21","CAISSE DE CONGES PAYES DU BATIMENT","CCYBFR21","base.fr"
"bank_fr_ccpefr21","CAISSE DE CONGES PAYES DU BATIMENT (CGE)","CCPEFR21","base.fr"
"bank_fr_cscafr21","CAISSE DE CREDIT MUNICIPAL D'AVIGNON","CSCAFR21","base.fr"
"bank_fr_ccmofr21","CAISSE DE CREDIT MUNICIPAL DE BORDEAUX","CCMOFR21","base.fr"
"bank_fr_cmubfr21","CAISSE DE CREDIT MUNICIPAL DE BOULOGNE-SUR-MER","CMUBFR21","base.fr"
"bank_fr_cmdifr21","CAISSE DE CREDIT MUNICIPAL DE DIJON","CMDIFR21","base.fr"
"bank_fr_ccmefr21","CAISSE DE CREDIT MUNICIPAL DE LILLE","CCMEFR21","base.fr"
"bank_fr_ccmmfr21","CAISSE DE CREDIT MUNICIPAL DE LIMOGES","CCMMFR21","base.fr"
"bank_fr_ccmlfr21","CAISSE DE CREDIT MUNICIPAL DE LYON","CCMLFR21","base.fr"
"bank_fr_ccmrfr21","CAISSE DE CREDIT MUNICIPAL DE MARSEILLE","CCMRFR21","base.fr"
"bank_fr_ccmyfr21","CAISSE DE CREDIT MUNICIPAL DE NANCY","CCMYFR21","base.fr"
"bank_fr_ccmtfr21","CAISSE DE CREDIT MUNICIPAL DE NANTES","CCMTFR21","base.fr"
"bank_fr_ccuifr21","CAISSE DE CREDIT MUNICIPAL DE NICE","CCUIFR21","base.fr"
"bank_fr_ccmnfr21","CAISSE DE CREDIT MUNICIPAL DE NIMES","CCMNFR21","base.fr"
"bank_fr_ccmsfr21","CAISSE DE CREDIT MUNICIPAL DE REIMS","CCMSFR21","base.fr"
"bank_fr_cmrofr21","CAISSE DE CREDIT MUNICIPAL DE ROUBAIX","CMROFR21","base.fr"
"bank_fr_ccmufr21","CAISSE DE CREDIT MUNICIPAL DE ROUEN","CCMUFR21","base.fr"
"bank_fr_ccusfr21","CAISSE DE CREDIT MUNICIPAL DE STRASBOURG","CCUSFR21","base.fr"
"bank_fr_ccutfr21","CAISSE DE CREDIT MUNICIPAL DE TOULON","CCUTFR21","base.fr"
"bank_fr_ccuofr21","CAISSE DE CREDIT MUNICIPAL DE TOULOUSE","CCUOFR21","base.fr"
"bank_fr_ccmhfr21","CAISSE DE CREDIT MUNICIPAL DU HAVRE","CCMHFR21","base.fr"
"bank_fr_cadcfr21","CAISSE DE DEVELOPPEMENT DE LA CORSE SAS","CADCFR21","base.fr"
"bank_fr_cginfrp1","CAISSE DE GARANTIE DE L'IMMOBILIER F.N.A.I.M. SCM","CGINFRP1","base.fr"
"bank_fr_cagofrp1","CAISSE DE GARANTIE DU LOGEMENT","CAGOFRP1","base.fr"
"bank_fr_cgiffrp1","CAISSE DE GARANTIE IMMOB. FED. FSE BAT","CGIFFRP1","base.fr"
"bank_fr_cgmcfr21","CAISSE DE GARANTIE MUT. CIT ET CIT BAIL","CGMCFR21","base.fr"
"bank_fr_cmfcfrp1","CAISSE DE MUTUALISATION DES FINANCEMENTS","CMFCFRP1","base.fr"
"bank_fr_cirafrp1","CAISSE DE RETRAITE DES NOTAIRES","CIRAFRP1","base.fr"
"bank_fr_crpvfr21","CAISSE DE RETRAITE DU PERSONNEL NAVIGANT PROFESSIONNEL DE L'AERONAUTIQUE CIVILE","CRPVFR21","base.fr"
"bank_fr_cdcgfrpp","CAISSE DES DEPOTS ET CONSIGNATIONS","CDCGFRPP","base.fr"
"bank_fr_cfcufr21","CAISSE FEDERALE DE CREDIT MUTUEL DE NORMANDIE SOCIETE ANONYME","CFCUFR21","base.fr"
"bank_fr_cfcrfrp1","CAISSE FONCIERE DE CREDIT","CFCRFRP1","base.fr"
"bank_fr_cfdifrp1","CAISSE FRANCAISE DE DEVELOPPEMENT INDUSTRIEL","CFDIFRP1","base.fr"
"bank_fr_dxmafrpp","CAISSE FRANCAISE DE FINANCEMENT LOCAL","DXMAFRPP","base.fr"
"bank_fr_cgpcfrp1","CAISSE GENERALE DE PREVOYANCE DES CAISSES D'EPARGNES","CGPCFRP1","base.fr"
"bank_fr_cgrcfrp1","CAISSE GENERALE RETRAITE CAISSE D EPARGNE","CGRCFRP1","base.fr"
"bank_fr_cmgifrp1","CAISSE MUTUELLE DE GARANTIE DES INDUSTRIES MECANIQUES ET TRANSFORMATRICES DES METAUX","CMGIFRP1","base.fr"
"bank_fr_cntpfrp1","CAISSE NAT ENTREPRENEURS TRAVAUX PUBLICS","CNTPFRP1","base.fr"
"bank_fr_cnaffr21","CAISSE NATIONALE DES ALLOCATIONS FAMILIALES","CNAFFR21","base.fr"
"bank_fr_canufrp1","CAISSE NATIONALE DES AUTOROUTES","CANUFRP1","base.fr"
"bank_fr_canlfrp1","CAISSE NATIONALE DES TELECOMMUNICATIONS","CANLFRP1","base.fr"
"bank_fr_cnagfr21","CAISSE NATIONALE DU GENDARME","CNAGFR21","base.fr"
"bank_fr_cpgsfrp1","CAISSE PREVOYANCE AGENT SEC SOCIAL ASSIMILLES","CPGSFRP1","base.fr"
