"id","name","code_prefix_start","name@es"
"account_subgroup_pérdida_cambiaria_extranjero_parte_relacionada","Foreign exchange loss related party","701.03","Pérdida cambiaria extranjero parte relacionada"
"account_subgroup_intereses_a_cargo_bancario_nacional","Interest payable by national bank","701.04","Intereses a cargo bancario nacional"
"account_subgroup_intereses_a_cargo_bancario_extranjero","Interest on foreign bank charges","701.05","Intereses a cargo bancario extranjero"
"account_subgroup_intereses_a_cargo_de_personas_físicas_nacional","Interest on foreign bank charges","701.06","Intereses a cargo bancario extranjero"
"account_subgroup_intereses_a_cargo_de_personas_físicas_extranjero","Interest payable by foreign natural persons","701.07","Intereses a cargo de personas físicas extranjero"
"account_subgroup_intereses_a_cargo_de_personas_morales_nacional","Interest payable by domestic legal persons","701.08","Intereses a cargo de personas morales nacional"
"account_subgroup_intereses_a_cargo_de_personas_morales_extranjero","Interest payable by foreign legal entities","701.09","Intereses a cargo de personas morales extranjero"
"account_subgroup_comisiones_bancarias","Bank charges","701.10","Comisiones bancarias"
"account_subgroup_otros_gastos_financieros","Other financial charges","701.11","Otros gastos financieros"
"account_subgroup_productos_financieros","Financial products","702","Utilidad cambiaria"
"account_subgroup_utilidad_cambiaria","Exchange profit","702.01","Utilidad cambiaria"
"account_subgroup_utilidad_cambiaria_nacional_parte_relacionada","Domestic foreign exchange gain related party","702.02","Utilidad cambiaria nacional parte relacionada"
"account_subgroup_utilidad_cambiaria_extranjero_parte_relacionada","Foreign exchange gain related party","702.03","Utilidad cambiaria extranjero parte relacionada"
"account_subgroup_intereses_a_favor_bancarios_nacional","Interest in favour of national banks","702.04","Intereses a favor bancarios nacional"
"account_subgroup_intereses_a_favor_bancarios_extranjero","Interest in favour of foreign banks","702.05","Intereses a favor bancarios extranjero"
"account_subgroup_intereses_a_favor_de_personas_físicas_nacional","Interest in favour of national natural persons","702.06","Intereses a favor de personas físicas nacional"
"account_subgroup_intereses_a_favor_de_personas_físicas_extranjero","Interest in favour of foreign natural persons","702.07","Intereses a favor de personas físicas extranjero"
"account_subgroup_intereses_a_favor_de_personas_morales_nacional","Interest in favour of national legal persons","702.08","Intereses a favor de personas morales nacional"
"account_subgroup_intereses_a_favor_de_personas_morales_extranjero","Interest in favour of foreign legal persons","702.09","Intereses a favor de personas morales extranjero"
"account_subgroup_otros_productos_financieros","Other financial products","702.10","Otros productos financieros"
"account_subgroup_otros_gastos","Other expenditure","703","Otros gastos"
"account_subgroup_pérdida_en_venta_y/o_baja_de_terrenos","Loss on sale and/or disposal of land","703.01","Pérdida en venta y/o baja de terrenos"
"account_subgroup_pérdida_en_venta_y/o_baja_de_edificios","Loss on sale and/or derecognition of buildings","703.02","Pérdida en venta y/o baja de edificios"
"account_subgroup_pérdida_en_venta_y/o_baja_de_maquinaria_y_equipo","Loss on sale and/or write-off of machinery and equipment","703.03","Pérdida en venta y/o baja de maquinaria y equipo"
"account_subgroup_pérdida_en_venta_y/o_baja_de_automóviles,_autobuses,_camiones_de_carga,_tractocamiones,_montacargas_y_remolques","Loss on sale and/or deregistration of cars, buses, cargo trucks, tractor-trailers, forklifts and trailers","703.04","Pérdida en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques"
"account_subgroup_pérdida_en_venta_y/o_baja_de_mobiliario_y_equipo_de_oficina","Loss on sale and/or write-off of office furniture and equipment","703.05","Pérdida en venta y/o baja de mobiliario y equipo de oficina"
"account_subgroup_pérdida_en_venta_y/o_baja_de_equipo_de_cómputo","Loss on sale and/or write-off of computer equipment","703.06","Pérdida en venta y/o baja de equipo de cómputo"
"account_subgroup_pérdida_en_venta_y/o_baja_de_equipo_de_comunicación","Loss on sale and/or write-off of communication equipment","703.07","Pérdida en venta y/o baja de equipo de comunicación"
"account_subgroup_pérdida_en_venta_y/o_baja_de_activos_biológicos,_vegetales_y_semovientes","Loss on sale and/or derecognition of biological, plant and livestock assets","703.08","Pérdida en venta y/o baja de activos biológicos, vegetales y semovientes"
"account_subgroup_pérdida_en_venta_y/o_baja_de_otros_activos_fijos","Loss on sale and/or write-off of other fixed assets","703.09","Pérdida en venta y/o baja de otros activos fijos"
"account_subgroup_pérdida_en_venta_y/o_baja_de_ferrocarriles","Loss on sale and/or deregistration of railways","703.10","Pérdida en venta y/o baja de ferrocarriles"
"account_subgroup_pérdida_en_venta_y/o_baja_de_embarcaciones","Loss on sale and/or deregistration of vessels","703.11","Pérdida en venta y/o baja de embarcaciones"
"account_subgroup_pérdida_en_venta_y/o_baja_de_aviones","Loss on sale and/or divestiture of aircraft","703.12","Pérdida en venta y/o baja de aviones"
"account_subgroup_pérdida_en_venta_y/o_baja_de_troqueles,_moldes,_matrices_y_herramental","Loss on sale and/or write-off of dies, moulds, matrixes and tooling","703.13","Pérdida en venta y/o baja de troqueles, moldes, matrices y herramental"
"account_subgroup_pérdida_en_venta_y/o_baja_de_equipo_de_comunicaciones_telefónicas","Loss on sale and/or write-off of telephone communications equipment","703.14","Pérdida en venta y/o baja de equipo de comunicaciones telefónicas"
"account_subgroup__pérdida_en_venta_y/o_baja_de_equipo_de_comunicación_satelital","Loss on sale and/or write-off of satellite communication equipment","703.15","Pérdida en venta y/o baja de equipo de comunicación satelital"
"account_subgroup_pérdida_en_venta_y/o_baja_de_equipo_de_adaptaciones_para_personas_con_capacidades_diferentes","Loss on sale and/or write-off of adaptive equipment for people with disabilities","703.16","Pérdida en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes"
"account_subgroup_pérdida_en_venta_y/o_baja_de_maquinaria_y_equipo_de_generación_de_energía_de_fuentes_renovables_o_de_sistemas_de_cogeneración_de_electricidad_eficiente","Loss on sale and/or write-off of machinery and equipment for the generation of energy from renewable sources or efficient cogeneration of electricity systems","703.17","Pérdida en venta y/o baja de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente"
"account_subgroup_pérdida_en_venta_y/o_baja_de_otra_maquinaria_y_equipo","Loss on sale and/or write-off of other machinery and equipment","703.18","Pérdida en venta y/o baja de otra maquinaria y equipo"
"account_subgroup_pérdida_por_enajenación_de_acciones","Loss on disposal of shares","703.19","Pérdida por enajenación de acciones"
"account_subgroup_pérdida_por_enajenación_de_partes_sociales","Loss on disposal of company shares","703.20","Pérdida por enajenación de partes sociales"
"account_subgroup_otros_gastos_1","Other expenditure","703.21","Otros gastos"
"account_subgroup_otros_productos","Other products","704","Otros productos"
"account_subgroup_ganancia_en_venta_y/o_baja_de_terrenos","Gain on sale and/or disposal of land","704.01","Ganancia en venta y/o baja de terrenos"
"account_subgroup_ganancia_en_venta_y/o_baja_de_edificios","Gain on sale and/or disposal of buildings","704.02","Ganancia en venta y/o baja de edificios"
"account_subgroup_ganancia_en_venta_y/o_baja_de_maquinaria_y_equipo","Gain on sale and/or disposal of machinery and equipment","704.03","Ganancia en venta y/o baja de maquinaria y equipo"
"account_subgroup_ganancia_en_venta_y/o_baja_de_automóviles,_autobuses,_camiones_de_carga,_tractocamiones,_montacargas_y_remolques","Gain on sale and/or divestiture of cars, buses, cargo trucks, tractor-trailers, forklifts and trailers","704.04","Ganancia en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques"
"account_subgroup_ganancia_en_venta_y/o_baja_de_mobiliario_y_equipo_de_oficina","Gain on sale and/or disposal of office furniture and equipment","704.05","Ganancia en venta y/o baja de mobiliario y equipo de oficina"
"account_subgroup_ganancia_en_venta_y/o_baja_de_equipo_de_cómputo","Gain on sale and/or disposal of computer equipment","704.06","Ganancia en venta y/o baja de equipo de cómputo"
"account_subgroup_ganancia_en_venta_y/o_baja_de_equipo_de_comunicación","Gain on sale and/or disposal of communication equipment","704.07","Ganancia en venta y/o baja de equipo de comunicación"
"account_subgroup_ganancia_en_venta_y/o_baja_de_activos_biológicos,_vegetales_y_semovientes","Gain on sale and/or disposal of biological, plant and livestock assets","704.08","Ganancia en venta y/o baja de activos biológicos, vegetales y semovientes"
"account_subgroup_ganancia_en_venta_y/o_baja_de_otros_activos_fijos","Gain on sale and/or derecognition of other fixed assets","704.09","Ganancia en venta y/o baja de otros activos fijos"
"account_subgroup_ganancia_en_venta_y/o_baja_de_ferrocarriles","Gain on sale and/or divestiture of railways","704.10","Ganancia en venta y/o baja de ferrocarriles"
"account_subgroup_ganancia_en_venta_y/o_baja_de_embarcaciones","Gain on sale and/or disposal of ships","704.11","Ganancia en venta y/o baja de embarcaciones"
"account_subgroup_ganancia_en_venta_y/o_baja_de_aviones","Gain on sale and/or disposal of aircraft","704.12","Ganancia en venta y/o baja de aviones"
"account_subgroup_ganancia_en_venta_y/o_baja_de_troqueles,_moldes,_matrices_y_herramental","Gain on sale and/or write-off of dies, moulds, dies and tooling","704.13","Ganancia en venta y/o baja de troqueles, moldes, matrices y herramental"
"account_subgroup_ganancia_en_venta_y/o_baja_de_equipo_de_comunicaciones_telefónicas","Gain on sale and/or disposal of telephone communications equipment","704.14","Ganancia en venta y/o baja de equipo de comunicaciones telefónicas"
"account_subgroup_ganancia_en_venta_y/o_baja_de_equipo_de_comunicación_satelital","Gain on sale and/or disposal of satellite communication equipment","704.15","Ganancia en venta y/o baja de equipo de comunicación satelital"
"account_subgroup_ganancia_en_venta_y/o_baja_de_equipo_de_adaptaciones_para_personas_con_capacidades_diferentes","Profit on sale and/or disposal of adaptive equipment for people with disabilities","704.16","Ganancia en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes"
"account_subgroup_ganancia_en_venta_de_maquinaria_y_equipo_de_generación_de_energía_de_fuentes_renovables_o_de_sistemas_de_cogeneración_de_electricidad_eficiente","Gain on sale of machinery and equipment for the generation of energy from renewable sources or efficient cogeneration of electricity systems","704.17","Ganancia en venta de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente"
"account_subgroup_ganancia_en_venta_y/o_baja_de_otra_maquinaria_y_equipo","Gain on sale and/or write-off of other machinery and equipment","704.18","Ganancia en venta y/o baja de otra maquinaria y equipo"
"account_subgroup_ganancia_por_enajenación_de_acciones","Gain on disposal of shares","704.19","Ganancia por enajenación de acciones"
"account_subgroup_ganancia_por_enajenación_de_partes_sociales","Gains on disposal of company shares","704.20","Ganancia por enajenación de partes sociales"
"account_subgroup_ingresos_por_estímulos_fiscales","Fiscal incentive revenue","704.21","Ingresos por estímulos fiscales"
"account_subgroup_ingresos_por_condonación_de_adeudo_1","Proceeds from debt write-offs","704.22","Ingresos por condonación de adeudo"
"account_subgroup_otros_productos_1","Other products","704.23","Otros productos"
"account_group_cuentas_de_orden","Memorandum Accounts","8","Cuentas de Orden"
"account_subgroup_ufin_del_ejercicio","UFIN of the financial year","801","UFIN del ejercicio"
"account_subgroup_ufin","UFIN","801.01","UFIN"
"account_subgroup_contra_cuenta_ufin","Against UFIN account","801.02","Contra cuenta UFIN"
"account_subgroup_cufin_del_ejercicio","CUFIN for the year","802","CUFIN del ejercicio"
"account_subgroup_cufin","CUFIN","802.01","CUFIN"
"account_subgroup_contra_cuenta_cufin","Against CUFIN account","802.02","Contra cuenta CUFIN"
"account_subgroup_cufin_de_ejercicios_anteriores","CUFIN from previous years","803","CUFIN de ejercicios anteriores"
"account_subgroup_cufin_de_ejercicios_anteriores_1","CUFIN from previous years","803.01","CUFIN de ejercicios anteriores"
"account_subgroup_contra_cuenta_cufin_de_ejercicios_anteriores","Against CUFIN account of previous years","803.02","Contra cuenta CUFIN de ejercicios anteriores"
"account_subgroup_cufinre_del_ejercicio","CUFINRE for the financial year","804","CUFINRE del ejercicio"
"account_subgroup_cufinre","CUFINRE","804.01","CUFINRE"
"account_subgroup_contra_cuenta_cufinre","Against CUFINRE account","804.02","Contra cuenta CUFINRE"
"account_subgroup_cufinre_de_ejercicios_anteriores","CUFINRE from previous years","805","CUFINRE de ejercicios anteriores"
"account_subgroup_cufinre_de_ejercicios_anteriores_1","CUFINRE from previous years","805.01","CUFINRE de ejercicios anteriores"
"account_subgroup_contra_cuenta_cufinre_de_ejercicios_anteriores","Against previous years' CUFINRE account","805.02","Contra cuenta CUFINRE de ejercicios anteriores"
"account_subgroup_cuca_del_ejercicio","CUCA of the exercise","806","CUCA del ejercicio"
"account_subgroup_cuca","CUCA","806.01","CUCA"
"account_subgroup_contra_cuenta_cuca","Against CUCA account","806.02","Contra cuenta CUCA"
"account_subgroup_cuca_de_ejercicios_anteriores","CUCA from previous years","807","CUCA de ejercicios anteriores"
"account_subgroup_cuca_de_ejercicios_anteriores_1","CUCA from previous years","807.01","CUCA de ejercicios anteriores"
"account_subgroup_contra_cuenta_cuca_de_ejercicios_anteriores","Against previous years' CUCA account","807.02","Contra cuenta CUCA de ejercicios anteriores"
"account_subgroup_ajuste_anual_por_inflación_acumulable","Annual cumulative inflation adjustment","808","Ajuste anual por inflación acumulable"
"account_subgroup_ajuste_anual_por_inflación_acumulable_1","Annual cumulative inflation adjustment","808.01","Ajuste anual por inflación acumulable"
"account_subgroup_acumulación_del_ajuste_anual_inflacionario","Accumulation of the annual inflationary adjustment","808.02","Acumulación del ajuste anual inflacionario"
"account_subgroup_ajuste_anual_por_inflación_deducible","Deductible annual inflation adjustment","809","Ajuste anual por inflación deducible"
"account_subgroup_ajuste_anual_por_inflación_deducible_1","Deductible annual inflation adjustment","809.01","Ajuste anual por inflación deducible"
"account_subgroup_deducción_del_ajuste_anual_inflacionario","Deduction of the annual inflationary adjustment","809.02","Deducción del ajuste anual inflacionario"
"account_subgroup_deducción_de_inversión","Investment deduction","810","Deducción de inversión"
"account_subgroup_deducción_de_inversión_1","Investment deduction","810.01","Deducción de inversión"
"account_subgroup_contra_cuenta_deducción_de_inversiones","Against investment deduction account","810.02","Contra cuenta deducción de inversiones"
"account_subgroup_utilidad_o_pérdida_fiscal_en_venta_y/o_baja_de_activo_fijo","Tax gain or loss on sale and/or derecognition of fixed assets","811","Utilidad o pérdida fiscal en venta y/o baja de activo fijo"
"account_subgroup_utilidad_o_pérdida_fiscal_en_venta_y/o_baja_de_activo_fijo_1","Tax gain or loss on sale and/or derecognition of fixed assets","811.01","Utilidad o pérdida fiscal en venta y/o baja de activo fijo"
"account_subgroup_contra_cuenta_utilidad_o_pérdida_fiscal_en_venta_y/o_baja_de_activo_fijo","Against tax profit or loss on sale and/or derecognition of fixed assets","811.02","Contra cuenta utilidad o pérdida fiscal en venta y/o baja de activo fijo"
"account_subgroup_utilidad_o_pérdida_fiscal_en_venta_acciones_o_partes_sociales","Taxable gain or loss on sale of shares or interests","812","Utilidad o pérdida fiscal en venta acciones o partes sociales"
"account_subgroup_utilidad_o_pérdida_fiscal_en_venta_acciones_o_partes_sociales_1","Taxable gain or loss on sale of shares or interests","812.01","Utilidad o pérdida fiscal en venta acciones o partes sociales"
"account_subgroup_contra_cuenta_utilidad_o_pérdida_fiscal_en_venta_acciones_o_partes_sociales","Against taxable profit or loss on sale of shares or interests in companies","812.02","Contra cuenta utilidad o pérdida fiscal en venta acciones o partes sociales"
"account_subgroup_pérdidas_fiscales_pendientes_de_amortizar_actualizadas_de_ejercicios_anteriores","Tax loss carry forwards carried forward from previous years","813","Pérdidas fiscales pendientes de amortizar actualizadas de ejercicios anteriores"
"account_subgroup_pérdidas_fiscales_pendientes_de_amortizar_actualizadas_de_ejercicios_anteriores_1","Tax loss carry forwards carried forward from previous years","813.01","Pérdidas fiscales pendientes de amortizar actualizadas de ejercicios anteriores"
"account_subgroup_actualización_de_pérdidas_fiscales_pendientes_de_amortizar_de_ejercicios_anteriores","Restatement of tax loss carryforwards from prior years","813.02","Actualización de pérdidas fiscales pendientes de amortizar de ejercicios anteriores"
"account_subgroup_mercancías_recibidas_en_consignación","Goods received on consignment","814","Mercancías recibidas en consignación"
"account_subgroup_mercancías_recibidas_en_consignación_1","Goods received on consignment","814.01","Mercancías recibidas en consignación"
"account_subgroup_consignación_de_mercancías_recibidas","Consignment of goods received","814.02","Consignación de mercancías recibidas"
"account_subgroup_crédito_fiscal_de_iva_e_ieps_por_la_importación_de_mercancías_para_empresas_certificadas","VAT and IEPS tax credit on the import of goods for certified companies","815","Crédito fiscal de IVA e IEPS por la importación de mercancías para empresas certificadas"
"account_subgroup_crédito_fiscal_de_iva_e_ieps_por_la_importación_de_mercancías","VAT and IEPS tax credit for the importation of goods","815.01","Crédito fiscal de IVA e IEPS por la importación de mercancías"
"account_subgroup_importación_de_mercancías_con_aplicación_de_crédito_fiscal_de_iva_e_ieps","Importation of goods with application of VAT and IEPS tax credit","815.02","Importación de mercancías con aplicación de crédito fiscal de IVA e IEPS"
"account_subgroup_crédito_fiscal_de_iva_e_ieps_por_la_importación_de_activos_fijos_para_empresas_certificadas","VAT and IEPS tax credit for the importation of fixed assets for certified companies","816","Crédito fiscal de IVA e IEPS por la importación de activos fijos para empresas certificadas"
"account_subgroup_crédito_fiscal_de_iva_e_ieps_por_la_importación_de_activo_fijo","VAT and IEPS tax credit for importing fixed assets","816.01","Crédito fiscal de IVA e IEPS por la importación de activo fijo"
"account_subgroup_importación_de_activo_fijo_con_aplicación_de_crédito_fiscal_de_iva_e_ieps","Importation of fixed assets with application of VAT and IEPS tax credits","816.02","Importación de activo fijo con aplicación de crédito fiscal de IVA e IEPS"
"account_subgroup_otras_cuentas_de_orden","Other off-balance sheet items","899","Otras cuentas de orden"
"account_subgroup_otras_cuentas_de_orden_1","Other off-balance sheet items","899.01","Otras cuentas de orden"
"account_subgroup_contra_cuenta_otras_cuentas_de_orden","Against other off-balance sheet accounts","899.02","Contra cuenta otras cuentas de orden"
