id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_101020408,1.01.02.04.08,"PIS/PASEP a Compensar","Contas que registram o PIS/PASEP a compensar.",asset_current,,l10n_br_account_chart_template
account_template_101020409,1.01.02.04.09,"COFINS Retida na Fonte","Contas que registram a COFINS Retida na Fonte sobre receitas da Pessoa Jurídica declarante.",asset_current,,l10n_br_account_chart_template
account_template_101020410,1.01.02.04.10,"COFINS a Compensar","Contas que registram a COFINS a compensar.",asset_current,,l10n_br_account_chart_template
account_template_101020411,1.01.02.04.11,"IPI a Compensar","Contas que registram ao IPI a compensar.",asset_current,,l10n_br_account_chart_template
account_template_101020412,1.01.02.04.12,"IOF a Compensar","Contas que registram o IOF a compensar.",asset_current,,l10n_br_account_chart_template
account_template_101020413,1.01.02.04.13,"Imposto de Importação a Compensar","Contas que registram o Imposto de Importação a compensar.",asset_current,,l10n_br_account_chart_template
account_template_101020414,1.01.02.04.14,"Imposto de Exportação a Compensar","Contas que registram o Imposto de Exportação a compensar.",asset_current,,l10n_br_account_chart_template
account_template_101020415,1.01.02.04.15,"ITR a Compensar","Contas que registram o ITR a compensar.",asset_current,,l10n_br_account_chart_template
account_template_101020416,1.01.02.04.16,"CIDE a Compensar","Contas que registram a CIDE a compensar.",asset_current,,l10n_br_account_chart_template
account_template_101020417,1.01.02.04.17,"Contribuição Previdenciária Retida na Prestação de Serviços","Contas que registram a Contribuição Previdenciária Retida na Fonte na prestação de serviços a compensar.",asset_current,,l10n_br_account_chart_template
account_template_101020418,1.01.02.04.18,"Contribuição Previdenciária a Compensar","Contas que registram a Contribuição Previdenciáriaa compensar.",asset_current,,l10n_br_account_chart_template
account_template_101020440,1.01.02.04.40,"Outros Tributos a Compensar","Contas que registram outros impostos e contribuições a compensar. Valores referentes ao ISSQN devem receber esta classificação.",asset_current,,l10n_br_account_chart_template
account_template_101020450,1.01.02.04.50,"( - ) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Tributos a Compensar","Contas que registram os ajustes a valor presente efetuados sobre os tributos a compensar. Referidos valores serão apropriados ao resultado pelo regime de competência e excluídos do Lucro Real. Não devem ser controlados em subcontas, mas na Parte B do Lalur, sendo seu montante adicionado ao Lucro Real no mesmo período em a receita ou resultado da operação deva ser tributada(art.4º, Lei nº 12.973/2014).",asset_current,,l10n_br_account_chart_template
account_template_101020455,1.01.02.04.55,"( - ) Perdas por Redução ao Valor Recuperável (Impairment)- Tributos a Compensar","Contas que registram as perdas estimadas com base em evidências objetivas, impactantes no fluxo de caixa futuros estimados desses tributos a compensar. Esta conta também registra as eventuais reversões. Referidos valores deverão ser adicionados ao Lucro Real, mantidos na Parte B do Lalur até ocorrência da alienação ou baixa do ativo, quando poderão ser excluídos do Lucro Real(art. 32, Lei nº 12.973/2014).",asset_current,,l10n_br_account_chart_template
account_template_101020901,1.01.02.09.01,"Mútuos com Partes Não Relacionadas – Circulante - No País","Contas que registram empréstimos em moeda efetuados a partes não relacionadas com a declarante, conforme conceito definido no CPC 05(R1), itens 09 a 12, sediadas no país. Juros e encargos decorrentes também devem ser registrados nesta conta.",asset_current,,l10n_br_account_chart_template
account_template_101020902,1.01.02.09.02,"Mútuos com Partes Não Relacionadas – Circulante - No Exterior","Contas correspondentes a empréstimos em moeda efetuados a partes não relacionadas com a declarante, conforme conceito definido no CPC 05(R1), itens 09 a 12, sediadas no exterior. Juros e encargos decorrentes também devem ser registrados nesta conta.",asset_current,,l10n_br_account_chart_template
account_template_101020903,1.01.02.09.03,"Dividendos a Receber - Circulante - No País","Contas que registram os dividendos a receber de empresas com sede no país",asset_current,,l10n_br_account_chart_template
account_template_101020904,1.01.02.09.04,"Dividendos a Receber - Circulante - No Exterior","Contas que registram os dividendos a receber de empresas com sede no exterior.",asset_current,,l10n_br_account_chart_template
account_template_101020905,1.01.02.09.05,"Juros Sobre o Capital Próprio a Receber - Circulante","Contas que registram os juros sobre o capital próprio a receber.",asset_current,,l10n_br_account_chart_template
account_template_101020906,1.01.02.09.06,"Adiantamento para Futuro Aumento de Capital –Ativo - Circulante","Contas que registram valores de adiantamento para futuro aumento de capital.",asset_current,,l10n_br_account_chart_template
account_template_101020907,1.01.02.09.07,"Outros Juros a Receber - Circulante","Contas que registram outros juros a receber não classificáveis em contas mais específicas.",asset_current,,l10n_br_account_chart_template
account_template_101020909,1.01.02.09.09,"Contraprestação Contingente Ativa - Combinação de Negócios - Circulante","Contas que registram a contraprestação contingente ativa, em uma combinação de negócios. Em termos gerais, constitui cláusula contratual que confere ao adquirente o direito de reaver parte da contraprestação já transferida, se certas condições específicas venham a ocorrer. Para fins de gerar efeito sobre tratamento fiscal das parcelas integrantes do custo de aquisição de participação societária, deve-se observar os arts. 110/111, Instrução Normativa SRF nº 1.515/2014 .",asset_current,,l10n_br_account_chart_template
account_template_101020910,1.01.02.09.10,"Demais Créditos a Receber - Circulante","Contas que registram os demais créditos a receber, que não possuem conta específica neste plano de contas. Este conta não deve ser utilizada sem esgotamento de outras possibilidades.",asset_current,,l10n_br_account_chart_template
account_template_101020911,1.01.02.09.11,"Depósitos em Contencioso - Circulante","Contas que registram créditos em virtude de depósitos em contencioso de curto prazo.",asset_current,,l10n_br_account_chart_template
account_template_101020912,1.01.02.09.12,"Outros Créditos em Contencioso - Circulante","Contas que registram outros créditos em contencioso de curto prazo.",asset_current,,l10n_br_account_chart_template
account_template_101020920,1.01.02.09.20,"Direitos Creditórios Cedidos","Contas que registram os recebíveis que foram negociados em processos de securitização, ou assemelhantados, enquanto não baixados. Já a Securitizadora deve registrar os recebíveis em Direitos Creditórios a Receber(1.01.02.09.25)",asset_current,,l10n_br_account_chart_template
account_template_101020921,1.01.02.09.21,"(-) Deságio na Cessão de Títulos","Contas que registram o deságio em recebíveis que foram negociados em processos de securitização, ou assemelhantados, enquanto não baixados",asset_current,,l10n_br_account_chart_template
account_template_101020925,1.01.02.09.25,"Direitos Creditórios a Receber","Contas que registram os direitos creditórios adquiridos por empresa que exerça atividade de securitização, ou assemelhantada.",asset_current,,l10n_br_account_chart_template
account_template_101020950,1.01.02.09.50,"(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) – Outros Créditos - Circulante","Contas que registram os ajustes a valor presente efetuados sobre os outros créditos. Referidos valores serão apropriados ao resultado pelo regime de competência e excluídos do Lucro Real. Não devem ser controlados em subcontas, mas na Parte B do Lalur, sendo seu montante adicionado ao Lucro Real no mesmo período em a receita ou resultado da operação deva ser tributada (art.4º, Lei nº 12.973/2014).",asset_current,,l10n_br_account_chart_template
account_template_101020955,1.01.02.09.55,"(-) Perdas por Redução ao Valor Recuperável (Impairment) - Outros Créditos - Circulante","Contas que registram as perdas incorridas com base em evidências objetivas passadas, mas posteriores ao reconhecimento inicial, impactantes no fluxo de caixa futuros estimados desses ativos financeiros. Os títulos para negociação não estão sujeitos a teste de “impairment”. Esta conta também registra as eventuais reversões, não se admitindo para títulos patrimoniais. Referidos valores deverão ser adicionados ao Lucro Real, mantidos na Parte B do Lalur até ocorrência da alienação ou baixa do ativo, quando poderão ser excluídos do Lucro Real(art. 32, Lei nº 12.973/2014).",asset_current,,l10n_br_account_chart_template
account_template_101020960,1.01.02.09.60,"CPC 47 - Atvos de Contrato - Circulante","Contas que registram os efeitos no ativo circulante, decorrentes da adoção do Pronunciamento Técnico CPC 47 - Receita de Contrato com Cliente.",asset_current,,l10n_br_account_chart_template
account_template_101020970,1.01.02.09.70,"Subconta - Ajuste a Valor Justo – Outros Créditos - Circulante","Contas que registram os ajustes a valor justo positivos ou negativos efetuados sobre os outros créditos, inclusive decorrentes apenas de sua mensuração inicial. Referidos valores deverão ser computados na apuração Lucro Real à medida que ativo for realizado(arts. 13/14, Lei nº 12.973/2014). Detalhes sobre a contabilização estão descritos no Anexo I, exemplos 5/6, Instrução Normativa SRF nº 1.515/2014). Apenas no caso da conta contábil que registra o ativo consolidar vários itens de mesma natureza, pode-se utilizar uma mesma subconta coletiva, desde que demonstre-os em razão auxiliar vinculado à ECD(art. 33, §3º, Instrução Normativa SRF nº 1.515/2014)",asset_current,,l10n_br_account_chart_template
account_template_101030101,1.01.03.01.01,"Mercadorias para Revenda","Contas que registram os estoques de mercadorias para revenda.",asset_current,,l10n_br_account_chart_template
account_template_101030155,1.01.03.01.55,"(-) Perda por Ajuste ao Valor Realizável Líquido - Estoque Mercadorias","Contas que registram as perdas estimadas em estoques avaliados acima do valor de mercado, ou seja, o excedente ao valor realizável líquido. Devem receber esta classificação contas com tratamento de provisões em perdas no estoque.",asset_current,,l10n_br_account_chart_template
account_template_101030170,1.01.03.01.70,"Subconta - Ajuste a Valor Justo - Estoque Mercadorias","Contas que registram os ajustes a valor justo positivos ou negativos efetuados sobre os estoques objeto de hedge de valor justo ou hedge de fluxo de caixa, quando optado pelo método do “basis adjustments”. Referidos valores deverão ser computados na apuração Lucro Real à medida que ativo for realizado(arts. 13/14, Lei nº 12.973/2014). Detalhes sobre a contabilização estão descritos no Anexo I, exemplos 5/6, Instrução Normativa SRF nº 1.515/2014). Apenas no caso da conta contábil que registra o ativo consolidar vários itens de mesma natureza, pode-se utilizar uma mesma subconta coletiva, desde que demonstre-os em razão auxiliar vinculado à ECD(art. 33, §3º, Instrução Normativa SRF nº 1.515/2014)",asset_current,,l10n_br_account_chart_template
