id,city_id:id,start,end
zip_range_0583,city_br_864,55440-000,55449-999
zip_range_0584,city_br_865,58895-000,58899-999
zip_range_0585,city_br_866,64678-000,64679-999
zip_range_0586,city_br_867,56440-000,56459-999
zip_range_0587,city_br_043,26100-001,26199-999
zip_range_0588,city_br_868,36126-000,36129-999
zip_range_0589,city_br_869,45800-000,45806-999
zip_range_0590,city_br_870,89925-000,89929-999
zip_range_0591,city_br_871,45160-000,45169-999
zip_range_0592,city_br_006,30000-001,31999-999
zip_range_0593,city_br_872,55150-001,55169-999
zip_range_0594,city_br_873,57435-000,57439-999
zip_range_0595,city_br_874,35195-000,35197-999
zip_range_0596,city_br_875,35473-000,35475-999
zip_range_0597,city_br_876,68143-000,68144-999
zip_range_0598,city_br_877,64380-000,64387-999
zip_range_0599,city_br_878,65885-000,65887-999
zip_range_0600,city_br_879,89124-000,89125-999
zip_range_0601,city_br_880,68795-000,68797-999
zip_range_0602,city_br_881,69630-000,69639-999
zip_range_0603,city_br_882,99650-000,99654-999
zip_range_0604,city_br_883,16790-000,16799-999
zip_range_0605,city_br_884,59555-000,59559-999
zip_range_0606,city_br_248,95700-001,95714-999
zip_range_0607,city_br_885,65248-000,65249-999
zip_range_0608,city_br_886,39640-000,39641-999
zip_range_0609,city_br_887,39555-000,39557-999
zip_range_0610,city_br_888,58922-000,58924-999
zip_range_0611,city_br_889,18960-000,18969-999
zip_range_0612,city_br_890,65723-000,65724-999
zip_range_0613,city_br_891,77755-000,77759-999
zip_range_0614,city_br_892,11250-000,11299-999
zip_range_0615,city_br_893,64870-000,64872-999
zip_range_0616,city_br_894,39875-000,39877-999
zip_range_0617,city_br_895,69430-000,69434-999
zip_range_0618,city_br_896,56670-000,56699-999
zip_range_0619,city_br_897,64753-000,64754-999
zip_range_0620,city_br_060,32600-001,32699-999
zip_range_0621,city_br_898,55660-000,55664-999
zip_range_0622,city_br_899,36230-000,36234-999
zip_range_0623,city_br_900,36600-000,36603-999
zip_range_0624,city_br_901,88160-001,88179-999
zip_range_0625,city_br_902,16210-000,16219-999
zip_range_0626,city_br_903,35621-000,35621-999
zip_range_0627,city_br_255,16200-001,16209-999
zip_range_0628,city_br_904,08940-000,08969-999
zip_range_0629,city_br_905,48780-000,48789-999
zip_range_0630,city_br_906,84640-000,84659-999
zip_range_0631,city_br_071,89000-001,89099-999
zip_range_0632,city_br_907,29845-000,29849-999
zip_range_0633,city_br_908,37170-000,37174-999
zip_range_0634,city_br_909,87390-000,87394-999
zip_range_0635,city_br_910,85680-000,85684-999
zip_range_0636,city_br_911,14930-000,14934-999
zip_range_0637,city_br_912,64108-000,64109-999
zip_range_0638,city_br_913,45250-000,45254-999
zip_range_0639,city_br_914,59260-000,59269-999
zip_range_0640,city_br_915,58993-000,58993-999
zip_range_0641,city_br_916,85225-000,85229-999
zip_range_0642,city_br_917,63870-000,63899-999
zip_range_0643,city_br_918,58123-000,58124-999
zip_range_0644,city_br_059,69300-001,69339-999
zip_range_0645,city_br_919,85780-000,85789-999
zip_range_0646,city_br_920,98335-000,98337-999
zip_range_0647,city_br_921,98918-000,98918-999
zip_range_0648,city_br_922,98118-000,98119-999
zip_range_0649,city_br_923,65292-000,65292-999
zip_range_0650,city_br_924,98120-000,98124-999
zip_range_0651,city_br_925,69195-000,69199-999
zip_range_0652,city_br_926,95727-000,95729-999
zip_range_0653,city_br_927,46850-000,46859-999
zip_range_0654,city_br_928,57680-000,57689-999
zip_range_0655,city_br_929,69850-000,69859-999
zip_range_0656,city_br_930,64630-000,64634-999
zip_range_0657,city_br_931,17240-000,17249-999
zip_range_0658,city_br_932,37340-000,37349-999
zip_range_0659,city_br_933,88538-000,88539-999
zip_range_0660,city_br_934,39390-000,39396-999
zip_range_0661,city_br_935,83450-000,83479-999
zip_range_0662,city_br_936,59528-000,59529-999
zip_range_0663,city_br_937,56220-000,56229-999
zip_range_0664,city_br_938,79390-000,79399-999
zip_range_0665,city_br_939,18590-000,18599-999
zip_range_0666,city_br_940,18550-000,18559-999
zip_range_0667,city_br_941,55330-000,55339-999
zip_range_0668,city_br_942,35600-000,35602-999
zip_range_0669,city_br_943,65380-000,65384-999
zip_range_0670,city_br_944,55730-000,55739-999
zip_range_0671,city_br_945,28660-000,28679-999
zip_range_0672,city_br_946,88640-000,88649-999
zip_range_0673,city_br_947,76245-000,76249-999
zip_range_0674,city_br_948,37310-000,37329-999
zip_range_0675,city_br_949,58930-000,58932-999
zip_range_0676,city_br_950,64900-000,64904-999
zip_range_0677,city_br_951,59270-000,59274-999
zip_range_0678,city_br_952,95290-000,95299-999
zip_range_0679,city_br_953,89824-000,89824-999
zip_range_0680,city_br_954,47600-000,47609-999
zip_range_0681,city_br_955,37948-000,37949-999
zip_range_0682,city_br_956,45263-000,45264-999
zip_range_0683,city_br_957,65395-000,65397-999
zip_range_0684,city_br_958,75570-000,75579-999
zip_range_0685,city_br_959,35908-000,35909-999
zip_range_0686,city_br_960,78678-000,78679-999
zip_range_0687,city_br_961,35340-000,35344-999
zip_range_0688,city_br_962,28360-000,28374-999
zip_range_0689,city_br_963,29460-000,29469-999
zip_range_0690,city_br_964,89873-000,89873-999
zip_range_0691,city_br_965,85708-000,85709-999
zip_range_0692,city_br_966,68525-000,68526-999
zip_range_0693,city_br_967,77714-000,77715-999
zip_range_0694,city_br_968,12955-000,12959-999
zip_range_0695,city_br_969,65704-000,65704-999
zip_range_0696,city_br_970,95765-000,95767-999
zip_range_0697,city_br_971,64225-000,64227-999
zip_range_0698,city_br_972,98575-000,98579-999
zip_range_0699,city_br_973,37610-000,37614-999
zip_range_0700,city_br_974,88680-000,88699-999
zip_range_0701,city_br_975,95870-000,95874-999
zip_range_0702,city_br_976,37220-000,37222-999
zip_range_0703,city_br_977,58887-000,58889-999
zip_range_0704,city_br_978,86940-000,86944-999
zip_range_0705,city_br_979,18475-000,18479-999
zip_range_0706,city_br_980,85515-000,85519-999
zip_range_0707,city_br_981,88215-000,88219-999
zip_range_0708,city_br_982,35480-000,35484-999
zip_range_0709,city_br_983,69380-000,69389-999
zip_range_0710,city_br_984,64775-000,64777-999
zip_range_0711,city_br_985,75195-000,75199-999
zip_range_0712,city_br_986,38650-000,38653-999
zip_range_0713,city_br_987,46740-000,46749-999
zip_range_0714,city_br_988,46820-000,46824-999
zip_range_0715,city_br_989,79290-000,79299-999
zip_range_0716,city_br_990,68645-000,68646-999
zip_range_0717,city_br_991,55680-000,55689-999
zip_range_0718,city_br_992,39490-000,39491-999
zip_range_0719,city_br_993,58960-000,58969-999
zip_range_0720,city_br_994,76555-000,76559-999
zip_range_0721,city_br_995,58450-000,58454-999
zip_range_0722,city_br_996,95920-000,95922-999
zip_range_0723,city_br_997,64283-000,64284-999
zip_range_0724,city_br_998,49360-000,49389-999
zip_range_0725,city_br_999,46530-000,46539-999
zip_range_0726,city_br_1000,19740-000,19749-999
zip_range_0727,city_br_1001,17270-000,17279-999
zip_range_0728,city_br_1002,69200-000,69229-999
zip_range_0729,city_br_1003,58394-000,58394-999
zip_range_0730,city_br_1004,14955-000,14959-999
zip_range_0731,city_br_1005,37564-000,37565-999
zip_range_0732,city_br_1006,18675-000,18679-999
zip_range_0733,city_br_1007,86925-000,86929-999
zip_range_0734,city_br_1008,97850-000,97869-999
zip_range_0735,city_br_1009,37720-000,37729-999
zip_range_0736,city_br_208,18600-001,18619-999
zip_range_0737,city_br_1010,39595-000,39597-999
zip_range_0738,city_br_1011,46570-000,46574-999
zip_range_0739,city_br_1012,88295-000,88299-999
zip_range_0740,city_br_1013,98733-000,98734-999
zip_range_0741,city_br_1014,88750-000,88759-999
zip_range_0742,city_br_1015,89178-000,89179-999
zip_range_0743,city_br_1016,98560-000,98569-999
zip_range_0744,city_br_249,68600-000,68609-999
zip_range_0745,city_br_168,12900-001,12929-999
zip_range_0746,city_br_1017,85430-000,85439-999
zip_range_0747,city_br_1018,57830-000,57839-999
zip_range_0748,city_br_1019,36542-000,36543-999
zip_range_0749,city_br_1020,68148-000,68149-999
zip_range_0750,city_br_1021,79670-000,79679-999
zip_range_0751,city_br_1022,38779-000,38779-999
zip_range_0752,city_br_1023,87595-000,87599-999
zip_range_0753,city_br_1024,77735-000,77739-999
zip_range_0754,city_br_1025,69932-000,69933-999
zip_range_0755,city_br_1026,64265-000,64269-999
zip_range_0756,city_br_003,70000-001,72799-999
zip_range_0757,city_br_003,73000-001,73699-999
zip_range_0758,city_br_1027,39330-000,39334-999
zip_range_0759,city_br_1028,78350-000,78359-999
zip_range_0760,city_br_1029,16290-000,16299-999
zip_range_0761,city_br_1030,35189-000,35189-999
zip_range_0762,city_br_1031,75440-000,75449-999
zip_range_0763,city_br_1032,37530-000,37539-999
zip_range_0764,city_br_1033,55325-000,55329-999
zip_range_0765,city_br_1034,29630-000,29639-999
zip_range_0766,city_br_1035,56740-000,56749-999
zip_range_0767,city_br_1036,59219-000,59219-999
zip_range_0768,city_br_1037,77560-000,77564-999
zip_range_0769,city_br_1038,65520-000,65524-999
zip_range_0770,city_br_1039,16265-000,16269-999
zip_range_0771,city_br_1040,55170-000,55179-999
zip_range_0772,city_br_1041,65315-000,65319-999
zip_range_0773,city_br_1042,58890-000,58892-999
zip_range_0774,city_br_1043,64895-000,64897-999
zip_range_0775,city_br_1044,58880-000,58883-999
zip_range_0776,city_br_1045,49995-000,49999-999
zip_range_0777,city_br_1046,68521-000,68522-999
zip_range_0778,city_br_1047,63260-000,63269-999
zip_range_0779,city_br_1048,45325-000,45329-999
zip_range_0780,city_br_1049,47750-000,47759-999
zip_range_0781,city_br_1050,68488-000,68489-999
zip_range_0782,city_br_291,68800-000,68809-999
zip_range_0783,city_br_1051,76280-000,76284-999
zip_range_0784,city_br_1052,95790-000,95792-999
zip_range_0785,city_br_1053,14340-000,14349-999
zip_range_0786,city_br_1054,17380-000,17399-999
zip_range_0787,city_br_1055,47560-000,47579-999
zip_range_0788,city_br_1056,35460-000,35469-999
zip_range_0789,city_br_1057,46100-000,46109-999
zip_range_0790,city_br_1058,89634-000,89635-999
zip_range_0791,city_br_212,88350-001,88359-999
zip_range_0792,city_br_1059,37578-000,37579-999
zip_range_0793,city_br_1060,39230-000,39236-999
zip_range_0794,city_br_1061,55845-000,55849-999
zip_range_0795,city_br_1062,45615-000,45619-999
zip_range_0796,city_br_1063,35193-000,35193-999
zip_range_0797,city_br_1064,56520-000,56539-999
zip_range_0798,city_br_1065,69926-000,69926-999
zip_range_0799,city_br_1066,68670-000,68674-999
zip_range_0800,city_br_1067,18290-000,18299-999
zip_range_0801,city_br_1068,15290-000,15299-999
zip_range_0802,city_br_1069,65515-000,65519-999
zip_range_0803,city_br_1070,75660-000,75664-999
zip_range_0804,city_br_1071,65685-000,65689-999
zip_range_0805,city_br_1072,76152-000,76154-999
zip_range_0806,city_br_1073,77995-000,77999-999
zip_range_0807,city_br_1074,64230-000,64232-999
zip_range_0808,city_br_1075,64345-000,64349-999
zip_range_0809,city_br_1076,65393-000,65394-999
zip_range_0810,city_br_1077,73975-000,73979-999
zip_range_0811,city_br_1078,47120-000,47149-999
zip_range_0812,city_br_1079,65935-500,65935-999
zip_range_0813,city_br_1080,38660-000,38679-999
zip_range_0814,city_br_1081,76880-000,76886-999
zip_range_0815,city_br_1082,14570-000,14579-999
zip_range_0816,city_br_1083,39280-000,39289-999
zip_range_0817,city_br_1084,96750-000,96754-999
zip_range_0818,city_br_1085,69425-000,69429-999
zip_range_0819,city_br_1086,58326-000,58327-999
zip_range_0820,city_br_1087,79940-000,79949-999
zip_range_0821,city_br_1088,45130-000,45139-999
zip_range_0822,city_br_1089,58480-000,58482-999
zip_range_0823,city_br_1090,44345-000,44349-999
zip_range_0824,city_br_1091,38625-000,38629-999
zip_range_0825,city_br_1092,73870-000,73889-999
zip_range_0826,city_br_1093,64105-000,64107-999
zip_range_0827,city_br_1094,58100-001,58109-999
zip_range_0828,city_br_1095,76994-000,76994-999
zip_range_0829,city_br_149,54500-001,54599-999
zip_range_0830,city_br_142,28900-001,28929-999
zip_range_0831,city_br_1096,37880-000,37889-999
zip_range_0832,city_br_1097,17480-000,17489-999
zip_range_0833,city_br_1098,13315-000,13319-999
zip_range_0834,city_br_1099,56180-000,56189-999
zip_range_0835,city_br_1100,89500-001,89514-999
zip_range_0836,city_br_1101,12280-001,12299-999
zip_range_0837,city_br_1102,96570-000,96589-999
zip_range_0838,city_br_1103,76889-000,76889-999
zip_range_0839,city_br_1104,97450-000,97499-999
zip_range_0840,city_br_1105,78200-000,78236-999
zip_range_0841,city_br_1106,44300-000,44319-999
zip_range_0842,city_br_1107,75870-000,75879-999
zip_range_0843,city_br_1108,35765-000,35766-999
zip_range_0844,city_br_1109,76125-000,76129-999
zip_range_0845,city_br_1110,37545-000,37547-999
zip_range_0846,city_br_1111,39980-000,39989-999
zip_range_0847,city_br_1112,68840-000,68849-999
zip_range_0848,city_br_1113,68617-000,68617-999
zip_range_0849,city_br_1114,96500-001,96529-999
zip_range_0850,city_br_1115,58935-000,58939-999
zip_range_0851,city_br_1116,75560-000,75569-999
zip_range_0852,city_br_1117,38370-000,38379-999
zip_range_0853,city_br_1118,65165-000,65169-999
zip_range_0854,city_br_1119,12630-000,12689-999
zip_range_0855,city_br_1120,28680-000,28699-999
zip_range_0856,city_br_1121,55380-000,55384-999
zip_range_0857,city_br_218,94900-001,94999-999
zip_range_0858,city_br_1122,77915-000,77917-999
zip_range_0859,city_br_162,29300-001,29329-999
zip_range_0860,city_br_1123,58730-000,58731-999
zip_range_0861,city_br_1124,58230-000,58232-999
zip_range_0862,city_br_1125,58698-000,58699-999
zip_range_0863,city_br_1126,57570-000,57579-999
zip_range_0864,city_br_1127,99860-000,99869-999
zip_range_0865,city_br_1128,76960-001,76969-999
zip_range_0866,city_br_1129,13770-000,13779-999
zip_range_0867,city_br_1130,75813-000,75814-999
zip_range_0868,city_br_1131,46300-000,46309-999
zip_range_0869,city_br_1132,44730-000,44739-999
zip_range_0870,city_br_1133,35770-000,35773-999
zip_range_0871,city_br_1134,45265-000,45269-999
zip_range_0872,city_br_1135,34800-000,34989-999
zip_range_0873,city_br_1136,55360-000,55364-999
zip_range_0874,city_br_1137,46400-000,46424-999
zip_range_0875,city_br_1138,44880-000,44884-999
zip_range_0876,city_br_1139,86640-000,86649-999
zip_range_0877,city_br_1140,85415-000,85419-999
zip_range_0878,city_br_1141,16500-000,16569-999
zip_range_0879,city_br_1142,87565-000,87569-999
zip_range_0880,city_br_1143,19530-000,19559-999
zip_range_0881,city_br_1144,36832-000,36833-999
zip_range_0882,city_br_1145,75850-000,75854-999
zip_range_0883,city_br_1146,97930-000,97934-999
zip_range_0884,city_br_1147,89888-000,89889-999
zip_range_0885,city_br_1148,58253-000,58253-999
zip_range_0886,city_br_1149,98440-000,98449-999
zip_range_0887,city_br_1150,59592-000,59593-999
zip_range_0888,city_br_1151,59540-000,59543-999
zip_range_0889,city_br_1152,59300-000,59309-999
zip_range_0890,city_br_1153,07700-001,07749-999
zip_range_0891,city_br_1154,45420-000,45429-999
zip_range_0892,city_br_1155,19450-000,19469-999
zip_range_0893,city_br_1156,07750-001,07799-999
zip_range_0894,city_br_1157,65230-000,65232-999
zip_range_0895,city_br_1158,65210-000,65212-999
zip_range_0896,city_br_1159,11950-000,11954-999
zip_range_0897,city_br_1160,58900-000,58907-999
zip_range_0898,city_br_1161,64514-000,64515-999
zip_range_0899,city_br_1162,58855-000,58856-999
zip_range_0900,city_br_1163,15410-000,15419-999
zip_range_0901,city_br_1164,57770-000,57779-999
zip_range_0902,city_br_1165,64222-000,64223-999
zip_range_0903,city_br_1166,36560-000,36569-999
zip_range_0904,city_br_1167,14240-000,14249-999
zip_range_0905,city_br_1168,55375-000,55379-999
zip_range_0906,city_br_1169,68960-000,68972-999
zip_range_0907,city_br_1170,37780-000,37789-999
zip_range_0908,city_br_1171,58350-000,58353-999
zip_range_0909,city_br_1172,75690-000,75694-999
zip_range_0910,city_br_1173,75245-000,75249-999
zip_range_0911,city_br_1174,44750-000,44754-999
zip_range_0912,city_br_1175,64695-000,64699-999
zip_range_0913,city_br_1176,86820-000,86824-999
zip_range_0914,city_br_1177,89430-000,89439-999
zip_range_0915,city_br_1178,56930-000,56949-999
zip_range_0916,city_br_1179,45880-000,45889-999
zip_range_0917,city_br_092,42800-001,42849-999
zip_range_0918,city_br_1180,35555-000,35556-999
zip_range_0919,city_br_1181,58530-000,58534-999
zip_range_0920,city_br_1182,45445-000,45449-999
zip_range_0921,city_br_1183,37650-000,37654-999
zip_range_0922,city_br_1184,79420-000,79427-999
zip_range_0923,city_br_1185,96180-000,96189-999
zip_range_0924,city_br_203,54750-001,54799-999
zip_range_0925,city_br_1186,99165-000,99169-999
zip_range_0926,city_br_1187,86390-000,86399-999
zip_range_0927,city_br_1188,95480-000,95499-999
zip_range_0928,city_br_290,86180-001,86199-999
zip_range_0929,city_br_1189,86890-000,86894-999
zip_range_0930,city_br_312,88340-001,88349-999
zip_range_0931,city_br_1190,28430-000,28454-999
zip_range_0932,city_br_1191,37600-000,37604-999
zip_range_0933,city_br_1192,37420-000,37429-999
