id,code,type,description,supplementary_unit,start_date,expiry_date
"commodity_code_2018_2075451","02075451","commodity","Fresh or chilled breasts and cuts thereof, of domestic geese, with bone in","","",""
"commodity_code_2018_2075461","02075461","commodity","Fresh or chilled legs and cuts thereof, of domestic geese, with bone in","","",""
"commodity_code_2018_2075471","02075471","commodity","Fresh or chilled paletots of domestic geese, with bone in","","",""
"commodity_code_2018_2075481","02075481","commodity","Fresh or chilled cuts of domestic geese, with bone in, n.e.s.","","",""
"commodity_code_2018_2075491","02075491","commodity","Fresh or chilled livers of domestic geese (excl. fatty)","","",""
"commodity_code_2018_2075499","02075499","commodity","Fresh or chilled edible offal of domestic geese (excl. livers)","","",""
"commodity_code_2018_2075510","02075510","commodity","Frozen cuts of domestic geese, boneless","","",""
"commodity_code_2018_2075521","02075521","commodity","Frozen halves or quarters of domestic geese","","",""
"commodity_code_2018_2075531","02075531","commodity","Frozen whole wings of domestic geese","","",""
"commodity_code_2018_2075541","02075541","commodity","Frozen  backs, necks, backs with necks attached, rumps and wing-tips of domestic geese","","",""
"commodity_code_2018_2075551","02075551","commodity","Frozen breasts and cuts thereof, of domestic geese, with bone in","","",""
"commodity_code_2018_2075561","02075561","commodity","Frozen legs and cuts thereof, of domestic geese, with bone in","","",""
"commodity_code_2018_2075571","02075571","commodity","Frozen paletots of domestic geese, with bone in","","",""
"commodity_code_2018_2075581","02075581","commodity","Frozen cuts of domestic geese, with bone in, n.e.s.","","",""
"commodity_code_2018_2075593","02075593","commodity","Frozen fatty livers of domestic geese","","",""
"commodity_code_2018_2075595","02075595","commodity","Frozen livers of domestic geese (excl. fatty)","","",""
"commodity_code_2018_2075599","02075599","commodity","Frozen edible offal of domestic geese (excl. livers)","","",""
"commodity_code_2018_2076005","02076005","commodity","Fresh, chilled or frozen domestic guinea fowls, not cut in pieces","","",""
"commodity_code_2018_2076010","02076010","commodity","Fresh, chilled or frozen cuts of domestic guinea fowls, boneless","","",""
"commodity_code_2018_2076021","02076021","commodity","Fresh, chilled or frozen halves or quarters of domestic guinea fowls","","",""
"commodity_code_2018_2076031","02076031","commodity","Fresh, chilled or frozen whole wings of domestic guinea fowls","","",""
"commodity_code_2018_2076041","02076041","commodity","Fresh, chilled or frozen backs, necks, backs with necks attached, rumps and wing-tips of domestic guinea fowls","","",""
"commodity_code_2018_2076051","02076051","commodity","Fresh, chilled or frozen breasts and cuts thereof, of domestic guinea fowls, with bone in","","",""
"commodity_code_2018_2076061","02076061","commodity","Fresh, chilled or frozen legs and cuts thereof, of domestic guinea fowls, with bone in","","",""
"commodity_code_2018_2076081","02076081","commodity","Fresh, chilled or frozen cuts of domestic guinea fowls, with bone in, n.e.s.","","",""
"commodity_code_2018_2076091","02076091","commodity","Fresh, chilled or frozen livers of domestic guinea fowls","","",""
"commodity_code_2018_2076099","02076099","commodity","Fresh, chilled or frozen edible offal of domestic guinea fowls (excl. livers)","","",""
"commodity_code_2018_2081010","02081010","commodity","Fresh, chilled or frozen meat and edible meat offal of domestic rabbits","","",""
"commodity_code_2018_2081090","02081090","commodity","Fresh, chilled or frozen meat and edible offal of non-domestic rabbits and hares","","",""
"commodity_code_2018_2083000","02083000","commodity","Fresh, chilled or frozen meat and edible offal of primates","","",""
"commodity_code_2018_2084010","02084010","commodity","Fresh, chilled or frozen whales meat","","",""
"commodity_code_2018_2084020","02084020","commodity","Fresh, chilled or frozen seal meat","","",""
"commodity_code_2018_2084080","02084080","commodity","Fresh, chilled or frozen meat and edible offal of whales, dolphins and porpoises ""mammals of the order Cetacea"", of manatees and dugongs ""mammals of the order Sirenia"" and of seals, sea lions and walruses ""mammals of the suborder Pinnipedia"" (excl. whale and seal meat)","","",""
"commodity_code_2018_2085000","02085000","commodity","Fresh, chilled or frozen meat and edible offal of reptiles ""e.g. snakes, turtles, crocodiles""","","",""
"commodity_code_2018_2086000","02086000","commodity","Fresh, chilled or frozen meat and edible offal of camels and other camelids [Camelidae]","","",""
"commodity_code_2018_2089010","02089010","commodity","Fresh, chilled or frozen domestic pigeon meat and edible offal","","",""
"commodity_code_2018_2089030","02089030","commodity","Fresh, chilled or frozen meat and edible meat offal of game (excl. rabbits, hares and pigs)","","",""
"commodity_code_2018_2089060","02089060","commodity","Fresh, chilled or frozen reindeer meat and edible offal thereof","","",""
"commodity_code_2018_2089070","02089070","commodity","Fresh, chilled or frozen frogs' legs","","",""
"commodity_code_2018_2089098","02089098","commodity","Fresh, chilled or frozen meat and edible offal (excl. bovine animals, swine, sheep, goats, horses, asses, mules, hinnies, poultry, rabbits, hares, primates, whales, dolphins and porpoises [mammals of the order Cetacea], manatees and dugongs [mammals of the order Sirenia], seals, sea lions and walruses [mammals of the suborder Pinnipedia], reptiles, pigeons, game, reindeer, frogs' legs and insects)","","",""
"commodity_code_2018_2091011","02091011","commodity","Subcutaneous pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted or in brine","","",""
"commodity_code_2018_2091019","02091019","commodity","Subcutaneous pig fat, free of lean meat, not rendered or otherwise extracted, dried or smoked","","",""
"commodity_code_2018_2091090","02091090","commodity","Pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked (excl. subcutaneous)","","",""
"commodity_code_2018_2099000","02099000","commodity","Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked","","",""
"commodity_code_2018_2101111","02101111","commodity","Domestic swine hams and cuts thereof, salted or in brine, with bone in","","",""
"commodity_code_2018_2101119","02101119","commodity","Domestic swine shoulders and cuts thereof, salted or in brine, with bone in","","",""
"commodity_code_2018_2101131","02101131","commodity","Domestic swine hams and cuts thereof, dried or smoked, with bone in","","",""
"commodity_code_2018_2101139","02101139","commodity","Domestic swine shoulders and cuts thereof, dried or smoked, with bone in","","",""
"commodity_code_2018_2101190","02101190","commodity","Hams, shoulders and cuts thereof of non-domestic swine, salted, in brine, dried or smoked, with bone in","","",""
"commodity_code_2018_2101211","02101211","commodity","Bellies ""streaky"" and cuts thereof of domestic swine, salted or in brine","","",""
"commodity_code_2018_2101219","02101219","commodity","Bellies ""streaky"" and cuts thereof of domestic swine, dried or smoked","","",""
"commodity_code_2018_2101290","02101290","commodity","Bellies ""streaky"" and cuts thereof of non-domestic swine, salted, in brine, dried or smoked","","",""
"commodity_code_2018_2101910","02101910","commodity","Bacon sides or spencers of domestic swine, salted or in brine","","",""
"commodity_code_2018_2101920","02101920","commodity","Three-quarter-sides or middles of domestic swine, salted or in brine","","",""
"commodity_code_2018_2101930","02101930","commodity","Fore-ends and cuts thereof of domestic swine, salted or in brine","","",""
"commodity_code_2018_2101940","02101940","commodity","Loins and cuts thereof of domestic swine, salted or in brine","","",""
"commodity_code_2018_2101950","02101950","commodity","Meat of domestic swine, salted or in brine (excl. hams, shoulders and cuts thereof, bellies and cuts thereof, bacon sides or spencers, three-quarter sides or middles, and fore-ends, loins and cuts thereof)","","",""
"commodity_code_2018_2101960","02101960","commodity","Domestic swine fore-ends and cuts thereof, dried or smoked","","",""
"commodity_code_2018_2101970","02101970","commodity","Domestic swine loins and cuts thereof, dried or smoked","","",""
"commodity_code_2018_2101981","02101981","commodity","Dried or smoked boneless domestic swine meat (excl. bellies and cuts thereof)","","",""
"commodity_code_2018_2101989","02101989","commodity","Dried or smoked domestic swine meat, with bone in (excl. hams, shoulders and cuts thereof, bellies and cuts thereof, and fore-ends, loins and cuts thereof)","","",""
"commodity_code_2018_2101990","02101990","commodity","Meat of non-domestic swine, salted, in brine, dried or smoked (excl. hams, shoulders and cuts thereof, with bone in, and bellies and cuts thereof)","","",""
"commodity_code_2018_2102010","02102010","commodity","Meat of bovine animals, salted, in brine, dried or smoked, with bone in","","",""
"commodity_code_2018_2102090","02102090","commodity","Boneless meat of bovine animals, salted, in brine, dried or smoked","","",""
"commodity_code_2018_2109100","02109100","commodity","Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat and meat offal, of primates","","",""
"commodity_code_2018_2109210","02109210","commodity","Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of whales, dolphins and porpoises (mammals of the order Cetacea) and manatees and dugongs (mammals of the order Sirenia)","","",""
"commodity_code_2018_2109291","02109291","commodity","Meat, salted, in brine, dried or smoked, of seals, sea lions and walruses (mammals of the suborder Pinnipedia)","","",""
"commodity_code_2018_2109292","02109292","commodity","Edible offal, salted, in brine, dried or smoked, of seals, sea lions and walruses (mammals of the suborder Pinnipedia)","","",""
"commodity_code_2018_2109299","02109299","commodity","Edible flours and meals of meat or meat offal, of seals, sea lions and walruses (mammals of the suborder Pinnipedia)","","",""
"commodity_code_2018_2109300","02109300","commodity","Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat and meat offal, of reptiles ""e.g. snakes, turtles, alligators""","","",""
"commodity_code_2018_2109910","02109910","commodity","Horsemeat, salted, in brine or dried","","",""
"commodity_code_2018_2109921","02109921","commodity","Meat of sheep and goats, salted, in brine, dried or smoked, with bone in","","",""
"commodity_code_2018_2109929","02109929","commodity","Boneless meat of sheep and goats, salted, in brine, dried or smoked","","",""
"commodity_code_2018_2109931","02109931","commodity","Reindeer meat, salted, in brine, dried or smoked","","",""
"commodity_code_2018_2109939","02109939","commodity","Meat, salted, in brine, dried or smoked (excl. of swine, bovine animals, reindeer, sheep or goats, primates, whales, dolphins and porpoises ""mammals of the order Cetacea"", manatees and dugongs ""mammals of the order Sirenia"", seals, sea lions and walruses, reptiles, insects, and meat, salted, in brine or dried, of horses)","","",""
