id,name,sector,description
"KPD030024","03.00.24","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Žive ribe, svježe ili hlađene, za ljudsku prehranu, slatkovodne, uzgojene"
"KPD030031","03.00.31","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Rakovi, nezamrznuti, neuzgojeni"
"KPD030032","03.00.32","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Rakovi, nezamrznuti, uzgojeni"
"KPD030041","03.00.41","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Kamenice, žive, svježe ili hlađene, neuzgojene"
"KPD030042","03.00.42","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Drugi mekušci, živi, svježi ili hlađeni, neuzgojeni"
"KPD030043","03.00.43","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Kamenice, žive, svježe ili ohlađene, uzgojene"
"KPD030044","03.00.44","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Drugi mekušci, živi, svježi ili ohlađeni, uzgojeni"
"KPD030045","03.00.45","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Ostali vodeni beskralježnjaci, živi, svježi ili hlađeni, uzgojeni"
"KPD030046","03.00.46","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Ostali vodeni beskralježnjaci, živi, svježi ili hlađeni, neuzgojeni"
"KPD030051","03.00.51","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Prirodni biseri, neobrađeni"
"KPD030052","03.00.52","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Kultivirani biseri, neobrađeni"
"KPD030061","03.00.61","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Koralji i slični proizvodi, ljušture mekušaca, rakova ili bodljikaša i sipina kost"
"KPD030062","03.00.62","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Prirodne spužve životinjskog podrijetla"
"KPD030063","03.00.63","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Morske alge i ostale alge za ljudsku prehranu, neuzgojene"
"KPD030064","03.00.64","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Morske alge i ostale alge za ljudsku prehranu, uzgojene"
"KPD030065","03.00.65","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Morske alge i ostale alge koje nisu prikladne za ljudsku prehranu, neuzgojene"
"KPD030066","03.00.66","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Morske alge i ostale alge koje nisu prikladne za ljudsku prehranu, uzgojene"
"KPD030069","03.00.69","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Ostale vodene biljke, životinje i njihovi proizvodi, d. n."
"KPD030071","03.00.71","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Pomoćne usluge u ribarstvu"
"KPD030072","03.00.72","[A] PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA","Pomoćne usluge u akvakulturi"
"KPD051001","05.10.01","[B] PROIZVODI RUDARSTVA I VAĐENJA","Antracit"
"KPD051002","05.10.02","[B] PROIZVODI RUDARSTVA I VAĐENJA","Bitumenski i ostali ugljen"
"KPD052000","05.20.00","[B] PROIZVODI RUDARSTVA I VAĐENJA","Lignit"
"KPD061011","06.10.11","[B] PROIZVODI RUDARSTVA I VAĐENJA","Kondenzati prirodnog plina"
"KPD061012","06.10.12","[B] PROIZVODI RUDARSTVA I VAĐENJA","Ostala nafta i ulja dobivena od bitumenskih minerala, sirova"
"KPD061020","06.10.20","[B] PROIZVODI RUDARSTVA I VAĐENJA","Bitumenski ili uljni škriljevac i katranski pijesak"
"KPD062000","06.20.00","[B] PROIZVODI RUDARSTVA I VAĐENJA","Prirodni plin, ukapljeni ili u plinovitom stanju"
"KPD071000","07.10.00","[B] PROIZVODI RUDARSTVA I VAĐENJA","Željezne rude"
"KPD072100","07.21.00","[B] PROIZVODI RUDARSTVA I VAĐENJA","Uranove i torijeve rude"
"KPD072901","07.29.01","[B] PROIZVODI RUDARSTVA I VAĐENJA","Rude i koncentrati bakra"
"KPD072902","07.29.02","[B] PROIZVODI RUDARSTVA I VAĐENJA","Rude i koncentrati nikla"
"KPD072903","07.29.03","[B] PROIZVODI RUDARSTVA I VAĐENJA","Rude i koncentrati aluminija"
"KPD072904","07.29.04","[B] PROIZVODI RUDARSTVA I VAĐENJA","Rude i koncentrati plemenitih metala"
"KPD072905","07.29.05","[B] PROIZVODI RUDARSTVA I VAĐENJA","Rude i koncentrati olova, cinka i kositra"
"KPD072909","07.29.09","[B] PROIZVODI RUDARSTVA I VAĐENJA","Ostale rude obojenih metala i njihovi koncentrati, d. n."
"KPD081110","08.11.10","[B] PROIZVODI RUDARSTVA I VAĐENJA","Vapnenac i gips"
"KPD081120","08.11.20","[B] PROIZVODI RUDARSTVA I VAĐENJA","Kreda i nekalcinirani dolomit"
"KPD081131","08.11.31","[B] PROIZVODI RUDARSTVA I VAĐENJA","Mramor i ostale vrste vapnenačkog ukrasnoga kamena i kamena za gradnju"
"KPD081132","08.11.32","[B] PROIZVODI RUDARSTVA I VAĐENJA","Granit, pješčenjak i ostale vrste ukrasnoga kamena i kamena za gradnju"
"KPD081140","08.11.40","[B] PROIZVODI RUDARSTVA I VAĐENJA","Škriljevac"
"KPD081150","08.11.50","[B] PROIZVODI RUDARSTVA I VAĐENJA","Lomljeni ili drobljeni kamen, kameni granulat, odlomci i prah"
"KPD081211","08.12.11","[B] PROIZVODI RUDARSTVA I VAĐENJA","Silikatni i kremeni pijesak"
"KPD081212","08.12.12","[B] PROIZVODI RUDARSTVA I VAĐENJA","Ostali prirodni pijesak"
"KPD081213","08.12.13","[B] PROIZVODI RUDARSTVA I VAĐENJA","Obluci i šljunak"
"KPD081214","08.12.14","[B] PROIZVODI RUDARSTVA I VAĐENJA","Mješavine troske i sličnih industrijskih otpadaka, bez obzira sadržavaju li ili ne sadržavaju oblutke, šljunak, krupne bjelutke i kremen za uporabu u građevinarstvu"
"KPD081221","08.12.21","[B] PROIZVODI RUDARSTVA I VAĐENJA","Kaolin i ostala kaolinska glina"
"KPD081222","08.12.22","[B] PROIZVODI RUDARSTVA I VAĐENJA","Ostala glina, andaluzit, cijanit i silimanit; mulit; šamotne i dinas zemlje"
"KPD089101","08.91.01","[B] PROIZVODI RUDARSTVA I VAĐENJA","Prirodni kalcijevi i aluminij-kalcijevi fosfati"
"KPD089102","08.91.02","[B] PROIZVODI RUDARSTVA I VAĐENJA","Neprženi željezni piriti; sirovi ili nerafinirani sumpor"
"KPD089109","08.91.09","[B] PROIZVODI RUDARSTVA I VAĐENJA","Minerali za kemikalije i gnojiva, d. n."
"KPD089200","08.92.00","[B] PROIZVODI RUDARSTVA I VAĐENJA","Treset"
"KPD089300","08.93.00","[B] PROIZVODI RUDARSTVA I VAĐENJA","Sol i čisti natrijev klorid; morska voda"
"KPD089910","08.99.10","[B] PROIZVODI RUDARSTVA I VAĐENJA","Prirodni bitumen i asfalt; asfaltiti i asfaltne stijene"
"KPD089921","08.99.21","[B] PROIZVODI RUDARSTVA I VAĐENJA","Drago i poludrago kamenje, neobrađeno, jednostavno otpiljeno ili grubo oblikovano"
"KPD089922","08.99.22","[B] PROIZVODI RUDARSTVA I VAĐENJA","Industrijski dijamanti, neobrađeni ili jednostavno otpiljeni, rasječeni ili grubo brušeni; plovućac; sitnozrnati korund; prirodni korund, prirodni granat i ostali prirodni abrazivi"
"KPD089923","08.99.23","[B] PROIZVODI RUDARSTVA I VAĐENJA","Ostali minerali"
"KPD091001","09.10.01","[B] PROIZVODI RUDARSTVA I VAĐENJA","Usluge bušenja za vađenje nafte i prirodnog plina"
"KPD091002","09.10.02","[B] PROIZVODI RUDARSTVA I VAĐENJA","Usluge montaže, popravka i demontaže postrojenja za bušenje te povezane pomoćne usluge za vađenje nafte i prirodnog plina"
"KPD091003","09.10.03","[B] PROIZVODI RUDARSTVA I VAĐENJA","Usluge ukapljivanja i uplinjavanja prirodnog plina za potrebe transporta izvršene na oknu"
"KPD099001","09.90.01","[B] PROIZVODI RUDARSTVA I VAĐENJA","Pomoćne usluge za vađenje kamenog ugljena"
"KPD099002","09.90.02","[B] PROIZVODI RUDARSTVA I VAĐENJA","Pomoćne usluge za vađenje metalnih ruda"
"KPD099009","09.90.09","[B] PROIZVODI RUDARSTVA I VAĐENJA","Pomoćne usluge za ostalo rudarstvo i vađenje, d. n."
"KPD101111","10.11.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Goveđe meso, svježe ili hlađeno"
"KPD101112","10.11.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Svinjsko meso, svježe ili hlađeno"
"KPD101113","10.11.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ovčje meso, svježe ili hlađeno"
"KPD101114","10.11.14","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kozje meso, svježe ili hlađeno"
"KPD101115","10.11.15","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Konjsko meso i meso drugih kopitara, svježe ili hlađeno"
"KPD101120","10.11.20","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Jestivi otpaci i ostaci od goveda, svinja, ovaca, koza, konja i drugih kopitara, svježi ili hlađeni"
"KPD101131","10.11.31","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Goveđe meso, zamrznuto"
"KPD101132","10.11.32","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Svinjsko meso, zamrznuto"
"KPD101133","10.11.33","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ovčje meso, zamrznuto"
"KPD101134","10.11.34","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kozje meso, zamrznuto"
"KPD101135","10.11.35","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Konjsko meso i meso drugih kopitara, zamrznuto"
"KPD101136","10.11.36","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostalo meso i jestivi otpaci i ostaci od životinja, svježi, rashlađeni ili smrznuti"
"KPD101141","10.11.41","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Čupana vuna, masna"
"KPD101142","10.11.42","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Cijele sirove kože goveda ili kopitara"
"KPD101143","10.11.43","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostale sirove kože goveda ili kopitara"
"KPD101144","10.11.44","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sirove ovčje ili janjeće kože"
"KPD101145","10.11.45","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sirove kozje ili jareće kože"
"KPD101150","10.11.50","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Masti od goveda, ovaca, koza ili svinja"
"KPD101160","10.11.60","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sirovi otpaci i ostaci, nejestivi"
"KPD101199","10.11.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio prerade i konzerviranja mesa, osim mesa peradi"
"KPD101210","10.12.10","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Meso peradi, svježe ili hlađeno"
"KPD101220","10.12.20","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Meso peradi, zamrznuto"
"KPD101230","10.12.30","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Masti od peradi"
"KPD101240","10.12.40","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Jestivi otpaci i ostaci od peradi"
"KPD101250","10.12.50","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Perje i ptičje kože s perjem"
"KPD101299","10.12.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio prerade i konzerviranja mesa peradi"
"KPD101311","10.13.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Svinjsko meso, rezano, soljeno, sušeno ili dimljeno"
"KPD101312","10.13.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Goveđe meso, soljeno, sušeno ili dimljeno"
"KPD101313","10.13.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostalo meso i jestivi mesni otpaci i ostaci, soljeni, u salamuri, sušeni ili dimljeni; jestivo brašno i krupica od mesa ili jestivih mesnih otpadaka i ostataka"
"KPD101314","10.13.14","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kobasice i slični proizvodi od mesa, jestivih mesnih otpadaka i ostataka ili krvi"
"KPD101315","10.13.15","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostalo pripremljeno i konzervirano meso, jestivi mesni otpaci i ostaci te krv"
"KPD101316","10.13.16","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Brašno, krupica i pelete od mesa, neprikladni za ljudsku prehranu; čvarci"
"KPD101391","10.13.91","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kuhanje i ostale usluge pripremanja u proizvodnji mesnih proizvoda"
"KPD101399","10.13.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje konzerviranog i pripremljenog mesa, jestivih mesnih otpadaka ili krvi"
"KPD102011","10.20.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Riblji fileti i ostalo riblje meso, mljeveni ili ne, svježi ili hlađeni"
"KPD102012","10.20.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Riblja jetra i ikra, svježa ili hlađena"
"KPD102013","10.20.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Riba, zamrznuta"
"KPD102014","10.20.14","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Riblji fileti, zamrznuti"
"KPD102015","10.20.15","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Riblje meso, mljeveno ili ne, zamrznuto"
"KPD102016","10.20.16","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Riblja jetra i ikra, zamrznuta"
"KPD102021","10.20.21","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Riblji fileti, sušeni, soljeni ili u salamuri, ali nedimljeni"
"KPD102022","10.20.22","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Riblja jetra, ikra, peraje, glave, repovi, želuci i ostali jestivi otpaci i ostaci, sušeni, dimljeni, soljeni ili u salamuri; brašno, prah i pelete od ribe, prikladni za ljudsku prehranu"
"KPD102023","10.20.23","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ribe, sušene, soljene ili nesoljene, ili u salamuri"
"KPD102024","10.20.24","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Riba, dimljena"
"KPD102025","10.20.25","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Riba, drugačije pripremljena ili konzervirana"
"KPD102026","10.20.26","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kavijar i nadomjesci kavijara"
"KPD102031","10.20.31","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Rakovi, zamrznuti, sušeni, soljeni ili u salamuri"
"KPD102032","10.20.32","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Mekušci, zamrznuti, sušeni, soljeni ili u salamuri"
"KPD102033","10.20.33","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali vodeni beskralježnjaci i morske alge, zamrznuti, sušeni, soljeni ili u salamuri"
"KPD102034","10.20.34","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Rakovi, mekušci i ostali vodeni beskralježnjaci i morske alge, zamrznuti, drugačije pripremljeni ili konzervirani"
"KPD102041","10.20.41","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Brašno, krupica i pelete od riba, rakova, mekušaca ili drugih vodenih beskralježnjaka ili morskih algi, neprikladni za ljudsku prehranu"
"KPD102042","10.20.42","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali nejestivi proizvodi od riba, rakova, mekušaca ili drugih vodenih beskralježnjaka ili morskih algi"
"KPD102091","10.20.91","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Dimljenje i druge usluge konzerviranja i pripremanja u proizvodnji ribljih proizvoda"
"KPD102099","10.20.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio prerade i konzerviranja riba, rakova i mekušaca"
"KPD103111","10.31.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Krumpir, zamrznut"
"KPD103112","10.31.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sušeni krumpir, rezan ili ne, u ploškama ili ne, ali dalje nepripremljen"
"KPD103113","10.31.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sušeni krumpir, u obliku brašna, krupice, pahuljica, granula i peleta"
"KPD103114","10.31.14","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Krumpir, pripremljen ili konzerviran"
"KPD103191","10.31.91","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kuhanje i ostale usluge pripremanja krumpira i proizvoda od krumpira"
"KPD103199","10.31.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio prerade i konzerviranja krumpira"
"KPD103211","10.32.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sok od rajčice"
"KPD103212","10.32.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sok od naranče"
"KPD103213","10.32.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sok od grejpfruta"
"KPD103214","10.32.14","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sok od ananasa"
"KPD103215","10.32.15","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sok od grožđa"
"KPD103216","10.32.16","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sok od jabuke"
"KPD103217","10.32.17","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Miješani sokovi, od voća i povrća"
"KPD103218","10.32.18","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali sokovi od voća i povrća"
"KPD103299","10.32.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje sokova od voća i povrća"
"KPD103911","10.39.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Povrće, zamrznuto"
"KPD103912","10.39.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Povrće, privremeno konzervirano"
"KPD103913","10.39.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Povrće, sušeno"
"KPD103914","10.39.14","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Narezano i pakirano povrće i voće"
"KPD103915","10.39.15","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Grah, konzerviran, ali ne u octu ili octenoj kiselini, osim pripremljenih jela od povrća"
"KPD103916","10.39.16","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Grašak, konzerviran, ali ne u octu ili octenoj kiselini, osim pripremljenih jela od povrća"
"KPD103917","10.39.17","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostalo povrće (osim krumpira), konzervirano, ali ne u octu ili octenoj kiselini, osim pripremljenih jela od povrća"
"KPD103918","10.39.18","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Povrće (osim krumpira), voće, orašasti plodovi i ostali jestivi dijelovi biljaka, pripremljeni ili konzervirani u octu ili octenoj kiselini"
"KPD103921","10.39.21","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Voće i orašasti plodovi, nekuhani ili kuhani, zamrznuti"
"KPD103922","10.39.22","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Džemovi, voćni želei te pire i paste od voća ili orašastih plodova"
"KPD103923","10.39.23","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Orašasti plodovi i kikiriki, prženi, soljeni ili drugačije pripremljeni"
"KPD103924","10.39.24","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Voće i orašasti plodovi, privremeno konzervirani, neprikladni za neposrednu konzumaciju"
"KPD103925","10.39.25","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kikiriki i orašasti plodovi, neljušteni"
"KPD103926","10.39.26","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostalo pripremljeno, sušeno ili konzervirano voće i orašasti plodovi"
"KPD103930","10.39.30","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Biljni materijali i biljni otpaci, biljni ostaci i nusproizvodi"
"KPD103991","10.39.91","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kuhanje i ostale usluge pripremanja za konzerviranje voća i povrća"
"KPD103999","10.39.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio prerade i konzerviranja ostalog voća i povrća"
"KPD104111","10.41.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Stearin od svinjske masti, ulje od svinjske masti, oleostearin, oleo ulje i ulje od loja, neemulgirani, nemiješani niti na drugi način pripremljeni"
"KPD104112","10.41.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ulja i masti te njihove frakcije od riba i morskih sisavaca"
"KPD104113","10.41.13","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostala životinjska ulja i masti te njihove frakcije, rafinirani ili nerafinirani, ali kemijski nemodificirani"
"KPD104121","10.41.21","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sirovo ulje kikirikija"
"KPD104122","10.41.22","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sirovo maslinovo ulje"
"KPD104123","10.41.23","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sirovo ulje od sjemena suncokreta"
"KPD104124","10.41.24","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sirovo ulje repice, kolze i gorušice"
"KPD104125","10.41.25","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sirovo palmino ulje"
"KPD104126","10.41.26","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostala sirova biljna ulja"
"KPD104130","10.41.30","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Pamučni linters"
"KPD104141","10.41.41","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Uljane pogače i ostali kruti ostaci biljnih ulja i masti;"
"KPD104142","10.41.42","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Brašno i krupica od uljanog sjemenja i plodova, osim od gorušice"
"KPD104151","10.41.51","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sojino ulje i njegove frakcije, rafinirani, ali kemijski nemodificirani"
"KPD104152","10.41.52","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ulje kikirikija i njegove frakcije, rafinirani, ali kemijski nemodificirani"
"KPD104153","10.41.53","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Maslinovo ulje i njegove frakcije, rafinirani, ali kemijski nemodificirani"
"KPD104154","10.41.54","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ulje od sjemena suncokreta i njegove frakcije, rafinirani, ali kemijski nemodificirani"
"KPD104155","10.41.55","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ulje od sjemena pamuka i njegove frakcije, rafinirani, ali kemijski nemodificirani"
"KPD104156","10.41.56","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ulje repice, kolze i gorušice i njihove frakcije, rafinirani, ali kemijski nemodificirani"
"KPD104157","10.41.57","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Palmino ulje i njegove frakcije, rafinirani, ali kemijski nemodificirani"
"KPD104158","10.41.58","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kokosovo ulje i njegove frakcije, rafinirani, ali kemijski nemodificirani"
"KPD104159","10.41.59","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostala ulja i njihove frakcije, rafinirani, ali kemijski nemodificirani; čvrste biljne masti i ostala biljna ulja (osim kukuruznog ulja) te njihove frakcije, d. n., rafinirani, ali kemijski nemodificirani"
"KPD104160","10.41.60","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Biljne ili životinjske masti i ulja te njihove frakcije, hidrogenirani, esterificirani, ali dalje nepripremljeni"
"KPD104171","10.41.71","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Biljni voskovi"
"KPD104172","10.41.72","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Degras; ostaci od prerade masnih tvari i životinjskih ili biljnih voskova"
"KPD104199","10.41.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje ulja i masti"
"KPD104210","10.42.10","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Margarin i slične jestive masti"
"KPD104299","10.42.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje margarina i sličnih jestivih masti"
"KPD105111","10.51.11","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Prerađeno tekuće mlijeko s ≤ 6 % masti"
"KPD105112","10.51.12","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Mlijeko i vrhnje s > 6 % masti, nekoncentrirano i nezaslađeno"
"KPD105121","10.51.21","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Obrano mlijeko i vrhnje u prahu"
"KPD105122","10.51.22","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Punomasno mlijeko i vrhnje u prahu"
"KPD105130","10.51.30","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Maslac i mliječni namazi"
"KPD105140","10.51.40","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Sir i skuta"
"KPD105151","10.51.51","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Mlijeko i vrhnje, koncentrirani ili zaslađeni šećerom i drugim sladilima, osim u krutim oblicima"
"KPD105152","10.51.52","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Jogurt i ostalo fermentirano ili zakiseljeno mlijeko i vrhnje"
"KPD105153","10.51.53","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Napitci na bazi mlijeka"
"KPD105154","10.51.54","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Kazein"
"KPD105155","10.51.55","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Laktoza i laktozni sirup"
"KPD105156","10.51.56","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Surutka"
"KPD105159","10.51.59","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Ostali mliječni proizvodi, d. n."
"KPD105199","10.51.99","[C] PROIZVODI PRERAÐIVAČKE INDUSTRIJE","Podugovarateljski poslovi kao dio proizvodnje proizvoda od mlijeka i sira"
