type,name,res_id,src,value
rml,account.analytic.account.inverted.balance,0,Sum,
rml,account.analytic.account.cost_ledger,0,Cost Ledger,
rml,account.analytic.account.cost_ledger,0,Period from,
rml,account.analytic.account.cost_ledger,0,to,
rml,account.analytic.account.cost_ledger,0,Currency:,
rml,account.analytic.account.cost_ledger,0,Printing date:,
rml,account.analytic.account.cost_ledger,0,at,
rml,account.analytic.account.cost_ledger,0,Date,
rml,account.analytic.account.cost_ledger,0,J.C.,
rml,account.analytic.account.cost_ledger,0,Code,
rml,account.analytic.account.cost_ledger,0,Move name,
rml,account.analytic.account.cost_ledger,0,Moves,
rml,account.analytic.account.cost_ledger,0,Debit Credit,
rml,account.analytic.account.cost_ledger,0,Balance,
rml,account.analytic.account.cost_ledger,0,Sum of account,
rml,account.analytic.account.cost_ledger,0,sum,
rml,account.analytic.account.cost_ledger,0,Sum,
rml,account.analytic.account.quantity_cost_ledger,0,Cost Ledger,
rml,account.analytic.account.quantity_cost_ledger,0,Period from,
rml,account.analytic.account.quantity_cost_ledger,0,to,
rml,account.analytic.account.quantity_cost_ledger,0,Currency:,
rml,account.analytic.account.quantity_cost_ledger,0,Printing date:,
rml,account.analytic.account.quantity_cost_ledger,0,at,
rml,account.analytic.account.quantity_cost_ledger,0,Date,
rml,account.analytic.account.quantity_cost_ledger,0,J.C.,
rml,account.analytic.account.quantity_cost_ledger,0,Code,
rml,account.analytic.account.quantity_cost_ledger,0,Move name,
rml,account.analytic.account.quantity_cost_ledger,0,Quantity,
rml,account.analytic.account.quantity_cost_ledger,0,Sum of account,
rml,account.analytic.account.quantity_cost_ledger,0,sum,
rml,account.analytic.account.quantity_cost_ledger,0,Sum,
rml,account.analytic.account.year.to.date.check,0,Year to Day Check,
rml,account.analytic.account.year.to.date.check,0,Periods from,
rml,account.analytic.account.year.to.date.check,0,to,
rml,account.analytic.account.year.to.date.check,0,Currency:,
rml,account.analytic.account.year.to.date.check,0,Printing date:,
rml,account.analytic.account.year.to.date.check,0,at,
rml,account.analytic.account.year.to.date.check,0,Period,
rml,account.analytic.account.year.to.date.check,0,General moves,
rml,account.analytic.account.year.to.date.check,0,debit credit,
rml,account.analytic.account.year.to.date.check,0,Analytic moves,
rml,account.analytic.account.year.to.date.check,0,debit credit,
rml,account.analytic.account.year.to.date.check,0,delta general and analytic debit moves,
rml,account.analytic.account.year.to.date.check,0,delta general and analytic credit moves,
rml,account.analytic.account.year.to.date.check,0,Sums,
view,account.move.line,0,Account Entry Line,
view,account.move.line,0,Information,
view,account.move.line,0,General Information,Informacion General
view,account.move.line,0,Optional Information,Informacion Opcional
view,account.move.line,0,State,Estado
view,account.move.line,0,Analytic Lines,
view,account.move.line,0,Account Entry Line,
view,account.move.line,0,St.,
view,account.move.line,0,Account Entry Line,
view,account.move.line,0,St.,
view,account.account,0,Account Chart,
view,account.bank.account,0,Bank,Banco
view,account.analytic.account,0,Analytic Account,
view,account.move.line,0,Account Entry Line,
view,account.move.line,0,Information,
view,account.move.line,0,General Information,Informacion General
view,account.move.line,0,Optional Information,Informacion Opcional
view,account.move.line,0,State,Estado
view,account.move.line,0,Analytic Lines,
view,account.fiscalyear,0,Fiscalyear,Año Fiscal
view,account.fiscalyear,0,Periods,Periodos
view,account.fiscalyear,0,States,Estados
view,account.fiscalyear,0,Create Monthly Periods,Crear Periodos mensuales
view,account.fiscalyear,0,Create 3 Months Periods,Crear Periodos mensuales
view,account.fiscalyear,0,Fiscalyear,Año Fiscal
view,account.period,0,Period,Periodo
view,account.period,0,States,Estados
view,account.period,0,Period,Periodo
view,account.account,0,Account Form,Tipos Cuentas
view,account.account,0,General Information,Informacion General
view,account.account,0,Notes,Notas
view,account.account,0,Account Chart,
view,account.account,0,CUR,CUR
view,account.journal.column,0,Journal Column,Columna Diario
view,account.journal.column,0,Journal Column,Columna Diario
view,account.journal.view,0,Journal View,Vista Diario
view,account.journal,0,Account Journal,Contabilidad Diario
view,account.journal,0,Account Journal,Contabilidad Diario
view,account.journal,0,General Information,Informacion General
view,account.journal,0,Entry Controls,
view,account.journal,0,Accounts Type Allowed (empty for no control),
view,account.bank,0,Banks,Bancos
view,account.bank.account,0,Bank Account,Contabilidad Bancos
view,account.bank,0,Bank,Banco
view,account.bank,0,General,General
view,account.bank,0,Bank,Banco
view,account.bank,0,Notes,Notas
view,account.bank.statement,0,Bank Statement,Declaracion Banco
view,account.bank.statement,0,Bank Statement,Declaracion Banco
view,account.bank.statement,0,Statement,
view,account.bank.statement,0,Entry Lines,
view,account.bank.statement,0,Statement Lines,
view,account.bank.statement,0,Compute,
view,account.bank.statement,0,Confirm,
view,account.bank.statement,0,Cancel,
view,account.bank.statement,0,Entries,
view,account.account.type,0,Account Type,Tipo Cuenta
view,account.account.type,0,Account Type,Tipo Cuenta
view,account.move,0,Account entry,
view,account.move.reconcile,0,Account Entry Reconcile,
view,account.tax.code,0,Account Tax Code,
view,account.tax.code,0,Account Tax Code,
view,account.tax,0,Account Tax,Cuenta Impuestos
view,account.tax,0,Account Tax,Cuenta Impuestos
view,account.tax,0,Tax Definition,
view,account.tax,0,Keep empty to use the income account,
view,account.tax,0,Keep empty to use the expense account,
view,account.tax,0,Tax Declaration,
view,account.tax,0,Invoices,
view,account.tax,0,Refund Invoices,
view,account.tax,0,Special Computation,
view,account.tax,0,Compute Code (if type=code),Computar Codigo (si tipo=codigo)
view,account.tax,0,Applicable Code (if type=code),Codigo aplicable (si tipo=codigo)
view,account.move,0,Account Entry,
view,account.move,0,Account Entry,
view,account.move,0,General Information,Informacion General
view,account.move,0,Entry Lines,
view,account.move,0,Account Entry Line,
view,account.move,0,General Information,Informacion General
view,account.move,0,Optional Information,
view,account.move,0,State,
view,account.move,0,Account Entry Line,
view,account.move,0,States,Estados
view,account.move,0,Validate,Validar
view,account.move,0,Cancel,Cancelar
view,account.journal.period,0,Journals,Diarios
view,account.budget.post,0,Budget item,Presupuesto Item
view,account.budget.post,0,Definition,
view,account.budget.post,0,Dotations,Dotaciones
view,account.budget.post,0,Spread,Extender
view,account.budget.post,0,Accounts,
view,account.budget.post,0,Budget item,Presupuesto Item
view,account.budget.post.dotation,0,Budget items expenses,Item gastos Presupuestos
view,account.budget.post.dotation,0,Budget items expenses,Item gastos Presupuestos
view,account.model.line,0,Entry Model Line,
view,account.model.line,0,Entry Model Line,
view,account.model,0,Entry Model,
view,account.model,0,Generate Entries,
view,account.model,0,Entry Model,
view,account.payment.term.line,0,Payment Term,Forma de Pago
view,account.payment.term.line,0,Payment Term,Forma de Pago
view,account.payment.term,0,Payment Term,Forma de Pago
view,account.payment.term,0,Information,Informacion
view,account.payment.term,0,Description on invoices,Descripcion de facturas
view,account.payment.term,0,Computation,Computacion
view,account.subscription.line,0,Subscription lines,Subscripcion Lineas
view,account.subscription.line,0,Subscription lines,Subscripcion Lineas
view,account.subscription,0,Entry Subscription,
view,account.subscription,0,Entry Subscription,
view,account.subscription,0,Subscription Periods,Periodos Subscripcion
view,account.subscription,0,Compute,Computar 
view,account.subscription,0,Remove Lines,Eliminar Lineas
view,account.subscription,0,Subscription Lines,Subscripcion Lineas
view,account.subscription,0,State,Estado
view,account.subscription,0,Set to Draft,Configurar como Borrador
view,account.transfer,0,Transfers,Transferencias
view,account.transfer,0,Transfers,Transferencias
view,account.transfer,0,Confirm Payment,Confirmar Pago
view,account.transfer,0,Cancel Payment,Cancelar Pago
view,account.transfer,0,Related Invoices,Facturas Relacionadas
view,account.transfer,0,Adjustement and corrections,Ajustes y Correcciones
view,account.invoice.line,0,Invoice Line,Linea de Facturacion
view,account.invoice.line,0,Invoice Line,Linea de Facturacion
view,account.invoice.line,0,Line,
view,account.invoice.line,0,Other,
view,account.invoice.tax,0,Manual Invoice Taxes,Factura de Impuestos Manual
view,account.invoice.tax,0,Manual Invoice Taxes,Factura de Impuestos Manual
view,account.invoice.tax,0,Tax codes,
view,account.invoice,0,Invoice,Factura
view,account.invoice,0,Invoice,Factura
view,account.invoice,0,Invoice,Factura
view,account.invoice,0,Compute,
view,account.invoice,0,Create PRO-FORMA,Crear PRO-FORMA
view,account.invoice,0,Create Invoice,Crear Factura
view,account.invoice,0,Cancel Invoice,Cancelar Factura
view,account.invoice,0,Set to Draft,Configurado como Borrador
view,account.invoice,0,Tax Lines,Lineas de Impuestos
view,account.invoice,0,Other Information,Otra Informacion
view,account.invoice,0,(keep empty to use the current period),
view,account.analytic.account,0,Analytic Account,
view,account.analytic.account,0,Analytic Account,
view,account.analytic.account,0,Account Data,
view,account.analytic.account,0,Note,
view,account.analytic.account,0,Statistics,
view,account.analytic.line,0,Analytic Entry,
view,account.analytic.line,0,Analytic Entries,
view,account.analytic.line,0,Project line,
view,account.analytic.journal,0,Analytic Journal,
view,account.analytic.journal,0,Analytic Journal,
view,account.subscription.line,0,Subscription lines,Subscripcion Lineas
wizard_field",account.move.journal,init,period_id",0,Period,
wizard_field",account.move.journal,init,journal_id",0,Journal,
wizard_view,"account.move.journal,init",0,Saisies des ecritures,
wizard_button,"account.move.journal,init,end",0,Cancel,
wizard_button,"account.move.journal,init,open",0,Open Journal,
wizard_field",account.subscription.generate,init,date",0,Date,
wizard_view,"account.subscription.generate,init",0,Subscription Compute,
wizard_view,"account.subscription.generate,init",0,Generate entries before:,
wizard_button,"account.subscription.generate,init,end",0,Cancel,
wizard_button,"account.subscription.generate,init,generate",0,Compute Entry Dates,
wizard_field",account.move.line.unreconcile.select,init,account_id",0,Account,
wizard_view,"account.move.line.unreconcile.select,init",0,Unreconciliation,
wizard_button,"account.move.line.unreconcile.select,init,end",0,Cancel,
wizard_button,"account.move.line.unreconcile.select,init,open",0,Open for unreconciliation,
wizard_field",account.automatic.reconcile,init,date1",0,Start of period,
wizard_field",account.automatic.reconcile,init,date2",0,End of period,
wizard_field",account.automatic.reconcile,init,power",0,Power,
wizard_field",account.automatic.reconcile,init,max_amount",0,Maximum write-off amount,
wizard_field",account.automatic.reconcile,init,journal_id",0,Journal,
wizard_field",account.automatic.reconcile,init,writeoff_acc_id",0,Account,
wizard_field",account.automatic.reconcile,init,period_id",0,Period,
wizard_field",account.automatic.reconcile,init,account_ids",0,Account to reconcile,
wizard_view,"account.automatic.reconcile,init",0,Reconciliation,
wizard_view,"account.automatic.reconcile,init",0,Options,
wizard_view,"account.automatic.reconcile,init",0,Write-Off Move,
wizard_button,"account.automatic.reconcile,init,end",0,Cancel,
wizard_button,"account.automatic.reconcile,init,reconcile",0,Reconcile,
wizard_field",account.automatic.reconcile,reconcile,reconciled",0,Reconciled transactions,
wizard_field",account.automatic.reconcile,reconcile,unreconciled",0,Not reconciled transactions,
wizard_view,"account.automatic.reconcile,reconcile",0,Reconciliation result,
wizard_button,"account.automatic.reconcile,reconcile,end",0,OK,
wizard_field",account.move.line.reconcile.select,init,account_id",0,Account,
