JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
BQ	BQ 552	BQ000113	20190416	51200000	BANQUE 124			x	20190416	RELAIS BRO513	0,00	16,50			20190725		
ACH	ACHATS	ACH000185	20190417	64520000	MUTUELLES			x	20190417	GENERALS CHARGES SOCIALES 4T	209,59	0,00			20190725		
ACH	ACHATS	ACH000185	20190417	43700000	AUTRES ORGANISMES SOCIAUX			x	20190417	GENERALS CHARGES SOCIALES 4T	0,00	209,59			20190725		
ACH	ACHATS	ACH000186	20190417	62560000	MISSIONS			x	20190417	LITL	6,22	0,00			20190725		
ACH	ACHATS	ACH000186	20190417	46700000	CARTE BLEUE			x	20190417	LITL	0,00	6,22			20190725		
ACH	ACHATS	ACH000187	20190417	62570000	RECEPTIONS			x	20190417	HOTEL PLEXUS	150,00	0,00			20190725		
ACH	ACHATS	ACH000187	20190417	46700000	CARTE BLEUE			x	20190417	HOTEL PLEXUS	0,00	150,00			20190725		
BQ	BQ 552	BQ000118	20190417	43100000	SECURITE SOCIAL			x	20190417	prlv sepa BEARAF	2565,00	0,00	AE		20190725		
BQ	BQ 552	BQ000118	20190417	51200000	BANQUE 124			x	20190417	prlv sepa BEARAF	0,00	2565,00			20190725		
BQ	BQ 552	BQ000113	20190417	62560000	MISSIONS			x	20190417	LITL	6,22	0,00			20190725		
BQ	BQ 552	BQ000113	20190417	51200000	BANQUE 124			x	20190417	LITL	0,00	6,22			20190725		
BQ	BQ 552	BQ000113	20190417	62510000	VOYAGES ET DEPLACEMENT			x	20190417	665 GRAND HOTEL	150,00	0,00			20190725		
BQ	BQ 552	BQ000113	20190417	51200000	BANQUE 124			x	20190417	665 GRAND HOTEL	0,00	150,00			20190725		
OD	OPERATIONS DIVERSES	OD 000014	20190417	43100000	SECURITE SOCIAL			x	20190417	Diff�rence lettrage	0,00	0,13	AE		20190725		
OD	OPERATIONS DIVERSES	OD 000014	20190417	64510000	COTISATIONS URSAAF			x	20190417	Diff�rence lettrage	0,13	0,00			20190725		
ACH	ACHATS	ACH000188	20190418	62560000	MISSIONS			x	20190418	LA GUING331	29,30	0,00			20190725		
ACH	ACHATS	ACH000188	20190418	46700000	CARTE BLEUE			x	20190418	LA GUING331	0,00	29,30			20190725		
ACH	ACHATS	ACH000189	20190418	62560000	MISSIONS			x	20190418	THE KING	15,90	0,00			20190725		
ACH	ACHATS	ACH000189	20190418	46700000	CARTE BLEUE			x	20190418	THE KING	0,00	15,90			20190725		
ACH	ACHATS	ACH000190	20190418	60610100	GAZOIL			x	20190418	GAZOIL	83,33	0,00			20190725		
ACH	ACHATS	ACH000190	20190418	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190418	GAZOIL	16,67	0,00			20190725		
ACH	ACHATS	ACH000190	20190418	46700000	CARTE BLEUE			x	20190418	GAZOIL	0,00	100,00	AJ		20190725		
BQ	BQ 552	BQ000113	20190418	62560000	MISSIONS			x	20190418	THE KING	15,90	0,00			20190725		
BQ	BQ 552	BQ000113	20190418	51200000	BANQUE 124			x	20190418	THE KING	0,00	15,90			20190725		
BQ	BQ 552	BQ000113	20190418	62560000	MISSIONS			x	20190418	LA GUING331	29,30	0,00			20190725		
BQ	BQ 552	BQ000113	20190418	51200000	BANQUE 124			x	20190418	LA GUING331	0,00	29,30			20190725		
BQ	BQ 552	BQ000113	20190418	46700000	CARTE BLEUE			x	20190418	RELAIS VENOY	100,00	0,00	AJ		20190725		
BQ	BQ 552	BQ000113	20190418	51200000	BANQUE 124			x	20190418	RELAIS VENOY	0,00	100,00			20190725		
BQ	BQ 552	BQ000119	20190419	43700000	AUTRES ORGANISMES SOCIAUX			x	20190419	prlv sepa generals	213,75	0,00			20190725		
BQ	BQ 552	BQ000119	20190419	51200000	BANQUE 124			x	20190419	prlv sepa generals	0,00	213,75			20190725		
BQ	BQ 552	BQ000120	20190419	43700000	AUTRES ORGANISMES SOCIAUX			x	20190419	prlv sepa generals 4t	209,59	0,00			20190725		
BQ	BQ 552	BQ000120	20190419	51200000	BANQUE 124			x	20190419	prlv sepa generals 4t	0,00	209,59			20190725		
BQ	BQ 552	BQ000113	20190419	61320000	LOCATIONS PARTNER01			x	20190419	PARTNER01	64,50	0,00			20190725		
BQ	BQ 552	BQ000113	20190419	51200000	BANQUE 124			x	20190419	PARTNER01	0,00	77,40			20190725		
BQ	BQ 552	BQ000113	20190419	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190419	PARTNER01	12,90	0,00			20190725		
BQ	BQ 552	BQ000121	20190419	51200000	BANQUE 124			x	20190419	PARTNER01	77,40	0,00			20190430		
BQ	BQ 552	BQ000121	20190419	51200000	BANQUE 124			x	20190419	PARTNER01	0,00	64,50			20190430		
BQ	BQ 552	BQ000121	20190419	51200000	BANQUE 124			x	20190419	PARTNER01	0,00	12,90			20190430		
ACH	ACHATS	ACH000191	20190423	62510000	VOYAGES ET DEPLACEMENT			x	20190423	ULYX AUTOROUTE	190,10	0,00			20190725		
ACH	ACHATS	ACH000191	20190423	46700000	CARTE BLEUE			x	20190423	ULYX AUTOROUTE	0,00	190,10			20190725		
ACH	ACHATS	ACH000192	20190424	62510000	VOYAGES ET DEPLACEMENT			x	20190424	BILLET D'AVION	213,41	0,00			20190725		
ACH	ACHATS	ACH000192	20190424	46700000	CARTE BLEUE			x	20190424	BILLET D'AVION	0,00	213,41	AK		20190725		
ACH	ACHATS	ACH000193	20190424	62510000	VOYAGES ET DEPLACEMENT			x	20190424	LOCATION DE VOITURE USACHIEF	479,33	0,00			20190725		
ACH	ACHATS	ACH000193	20190424	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190424	LOCATION DE VOITURE USACHIEF	95,86	0,00			20190725		
ACH	ACHATS	ACH000193	20190424	46700000	CARTE BLEUE			x	20190424	LOCATION DE VOITURE USACHIEF	0,00	575,19	AM		20190725		
ACH	ACHATS	ACH000194	20190424	46700000	CARTE BLEUE			x	20190424	CAR RENTAL EINSTEIN	176,45	0,00	AL		20190725		
ACH	ACHATS	ACH000194	20190424	46700000	CARTE BLEUE			x	20190424	CAR RENTAL EINSTEIN	0,00	176,45	AL		20190725		
BQ	BQ 552	BQ000113	20190424	62510000	VOYAGES ET DEPLACEMENT			x	20190424	prlv sepa autoroute	190,10	0,00			20190725		
BQ	BQ 552	BQ000113	20190424	51200000	BANQUE 124			x	20190424	prlv sepa autoroute	0,00	190,10			20190725		
BQ	BQ 552	BQ000113	20190424	46700000	CARTE BLEUE			x	20190424	AIRCOMPANY.COM	213,41	0,00	AK		20190725		
BQ	BQ 552	BQ000113	20190424	51200000	BANQUE 124			x	20190424	AIRCOMPANY.COM	0,00	213,41			20190725		
BQ	BQ 552	BQ000113	20190424	62510000	VOYAGES ET DEPLACEMENT			x	20190424	EINSTEIN FRANCE	176,45	0,00			20190725		
BQ	BQ 552	BQ000113	20190424	51200000	BANQUE 124			x	20190424	EINSTEIN FRANCE	0,00	176,45			20190725		
BQ	BQ 552	BQ000113	20190425	42100000	PERSONNEL REMUNERATION DUES			x	20190425	salaire avril Thomas 432	3785,71	0,00	AH		20190725		
BQ	BQ 552	BQ000113	20190425	51200000	BANQUE 124			x	20190425	salaire avril Thomas 432	0,00	3785,71			20190725		
BQ	BQ 552	BQ000113	20190425	44210000	PLVT A LA SOURCE			x	20190425	pvsi dgfip	412,00	0,00	AB		20190725		
BQ	BQ 552	BQ000113	20190425	51200000	BANQUE 124			x	20190425	pvsi dgfip	0,00	412,00			20190725		
OD	OPERATIONS DIVERSES	OD 000015	20190425	44210000	PLVT A LA SOURCE			x	20190425	Diff�rence lettrage	0,32	0,00	AB		20190725		
OD	OPERATIONS DIVERSES	OD 000015	20190425	75800000	PRODUITS DIVERS DE GESTION			x	20190425	Diff�rence lettrage	0,00	0,32			20190725		
BQ	BQ 552	BQ000113	20190426	43700000	AUTRES ORGANISMES SOCIAUX			x	20190426	prlv sepa alienis	2347,71	0,00			20190725		
BQ	BQ 552	BQ000113	20190426	51200000	BANQUE 124			x	20190426	prlv sepa alienis	0,00	2347,71			20190725		
BQ	BQ 552	BQ000113	20190426	46700000	CARTE BLEUE			x	20190426	TIRES 531	575,19	0,00	AM		20190725		
BQ	BQ 552	BQ000113	20190426	51200000	BANQUE 124			x	20190426	TIRES 531	0,00	575,19			20190725		
SA	SALAIRES	SA000009	20190428	64110000	SALAIRES APOINTEMENTS			x	20190428	SALAIRE 0419	5602,46	0,00			20190725		
SA	SALAIRES	SA000009	20190428	64510000	COTISATIONS URSAAF			x	20190428	COTISATION BEARAF 0419	1763,65	0,00			20190725		
SA	SALAIRES	SA000009	20190428	64530000	CAISSE DE RETRAITES			x	20190428	RETRAITE 0419	540,98	0,00			20190725		
SA	SALAIRES	SA000009	20190428	64550000	PREVOYANCES			x	20190428	PREVOYANCE 0419	72,80	0,00			20190725		
SA	SALAIRES	SA000009	20190428	64520000	MUTUELLES			x	20190428	MUTUELLES	35,63	0,00			20190725		
SA	SALAIRES	SA000009	20190428	43100000	SECURITE SOCIAL			x	20190428	BEARAF 0419	0,00	2563,51			20190725		
SA	SALAIRES	SA000009	20190428	43700000	AUTRES ORGANISMES SOCIAUX			x	20190428	HUMANIS AGIRC/ARRCO 0419	0,00	901,90			20190725		
SA	SALAIRES	SA000009	20190428	43700000	AUTRES ORGANISMES SOCIAUX			x	20190428	CALVIN PREVOYANCE 0419	0,00	94,94			20190725		
SA	SALAIRES	SA000009	20190428	43700000	AUTRES ORGANISMES SOCIAUX			x	20190428	MUTUELLES 0419	0,00	71,26			20190725		
SA	SALAIRES	SA000009	20190428	42100000	PERSONNEL REMUNERATION DUES			x	20190428	REMUNERATION DUES 0419	0,00	3785,71	AH		20190725		
SA	SALAIRES	SA000009	20190428	79100000	TRANSFERT DE CHARGES			x	20190428	AVANTAGE EN NATURE 0419	0,00	185,79			20190725		
SA	SALAIRES	SA000009	20190428	44210000	PLVT A LA SOURCE			x	20190428	PAS 0419	0,00	412,41			20190725		
OD	OPERATIONS DIVERSES	OD 000016	20190430	68112000	DAP AUX AMORTISSEMENTS CORP.			x	20190430	DAP au 30/04/2019	1922,00	0,00			20190725		
OD	OPERATIONS DIVERSES	OD 000016	20190430	28182000	AMTS MATERIEL DE TRANSPORT			x	20190430	DAP au 30/04/2019	0,00	1922,00			20190725		
OD	OPERATIONS DIVERSES	OD 000017	20190430	44566000	TVA SUR AUTRES BIEN ET SERVICE			x	20190430	CA3 AVRIL 19	0,00	218,00			20190725		
OD	OPERATIONS DIVERSES	OD 000017	20190430	44567000	CREDIT DE TVA			x	20190430	CA3 AVRIL 19	218,00	0,00			20190725		
VT	VENTES	VT000001	20190430	41100000	CLIENTS	01000000	CLIENTS DIVERS	x	20190430	MEGA PIPE INDUSTRIE	21300,00	0,00			20190725		
VT	VENTES	VT000001	20190430	44570000	TVA COLLECTEE 20%			x	20190430	MEGA PIPE INDUSTRIE	0,00	3550,00			20190725		
VT	VENTES	VT000001	20190430	70700000	VENTES			x	20190430	MEGA PIPE INDUSTRIE	0,00	17750,00			20190725		
