"id","chart_template_id/id","name","code_prefix_start"
"account_subgroup_depreciación_de_activos_biológicos,_vegetales_y_semovientes_1","l10n_mx.mx_coa","Depreciación de activos biológicos, vegetales y semovientes","613.07"
"account_subgroup_depreciación_de_otros_activos_fijos_1","l10n_mx.mx_coa","Depreciación de otros activos fijos","613.08"
"account_subgroup_depreciación_de_ferrocarriles_1","l10n_mx.mx_coa","Depreciación de ferrocarriles","613.09"
"account_subgroup_depreciación_de_embarcaciones_1","l10n_mx.mx_coa","Depreciación de embarcaciones","613.10"
"account_subgroup_depreciación_de_aviones_1","l10n_mx.mx_coa","Depreciación de aviones","613.11"
"account_subgroup_depreciación_de_troqueles,_moldes,_matrices_y_herramental_1","l10n_mx.mx_coa","Depreciación de troqueles, moldes, matrices y herramental","613.12"
"account_subgroup_depreciación_de_equipo_de_comunicaciones_telefónicas_1","l10n_mx.mx_coa","Depreciación de equipo de comunicaciones telefónicas","613.13"
"account_subgroup_depreciación_de_equipo_de_comunicación_satelital_1","l10n_mx.mx_coa","Depreciación de equipo de comunicación satelital","613.14"
"account_subgroup_depreciación_de_equipo_de_adaptaciones_para_personas_con_capacidades_diferentes_1","l10n_mx.mx_coa","Depreciación de equipo de adaptaciones para personas con capacidades diferentes","613.15"
"account_subgroup_depreciación_de_maquinaria_y_equipo_de_generación_de_energía_de_fuentes_renovables_o_de_sistemas_de_cogeneración_de_electricidad_eficiente_1","l10n_mx.mx_coa","Depreciación de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente","613.16"
"account_subgroup_depreciación_de_adaptaciones_y_mejoras_1","l10n_mx.mx_coa","Depreciación de adaptaciones y mejoras","613.17"
"account_subgroup_depreciación_de_otra_maquinaria_y_equipo_1","l10n_mx.mx_coa","Depreciación de otra maquinaria y equipo","613.18"
"account_subgroup_amortización_contable","l10n_mx.mx_coa","Amortización contable","614"
"account_subgroup_amortización_de_gastos_diferidos","l10n_mx.mx_coa","Amortización de gastos diferidos","614.01"
"account_subgroup_amortización_de_gastos_pre_operativos","l10n_mx.mx_coa","Amortización de gastos pre operativos","614.02"
"account_subgroup_amortización_de_regalías,_asistencia_técnica_y_otros_gastos_diferidos","l10n_mx.mx_coa","Amortización de regalías, asistencia técnica y otros gastos diferidos","614.03"
"account_subgroup_amortización_de_activos_intangibles","l10n_mx.mx_coa","Amortización de activos intangibles","614.04"
"account_subgroup_amortización_de_gastos_de_organización","l10n_mx.mx_coa","Amortización de gastos de organización","614.05"
"account_subgroup_amortización_de_investigación_y_desarrollo_de_mercado","l10n_mx.mx_coa","Amortización de investigación y desarrollo de mercado","614.06"
"account_subgroup_amortización_de_marcas_y_patentes","l10n_mx.mx_coa","Amortización de marcas y patentes","614.07"
"account_subgroup_amortización_de_crédito_mercantil","l10n_mx.mx_coa","Amortización de crédito mercantil","614.08"
"account_subgroup_amortización_de_gastos_de_instalación","l10n_mx.mx_coa","Amortización de gastos de instalación","614.09"
"account_subgroup_amortización_de_otros_activos_diferidos","l10n_mx.mx_coa","Amortización de otros activos diferidos","614.10"
"account_group_resultado","l10n_mx.mx_coa","Resultado","7"
"account_subgroup_gastos_financieros","l10n_mx.mx_coa","Gastos financieros","701"
"account_subgroup_pérdida_cambiaria","l10n_mx.mx_coa","Pérdida cambiaria","701.01"
"account_subgroup_pérdida_cambiaria_nacional_parte_relacionada","l10n_mx.mx_coa","Pérdida cambiaria nacional parte relacionada","701.02"
"account_subgroup_pérdida_cambiaria_extranjero_parte_relacionada","l10n_mx.mx_coa","Pérdida cambiaria extranjero parte relacionada","701.03"
"account_subgroup_intereses_a_cargo_bancario_nacional","l10n_mx.mx_coa","Intereses a cargo bancario nacional","701.04"
"account_subgroup_intereses_a_cargo_bancario_extranjero","l10n_mx.mx_coa","Intereses a cargo bancario extranjero","701.05"
"account_subgroup_intereses_a_cargo_de_personas_físicas_nacional","l10n_mx.mx_coa","Intereses a cargo de personas físicas nacional","701.06"
"account_subgroup_intereses_a_cargo_de_personas_físicas_extranjero","l10n_mx.mx_coa","Intereses a cargo de personas físicas extranjero","701.07"
"account_subgroup_intereses_a_cargo_de_personas_morales_nacional","l10n_mx.mx_coa","Intereses a cargo de personas morales nacional","701.08"
"account_subgroup_intereses_a_cargo_de_personas_morales_extranjero","l10n_mx.mx_coa","Intereses a cargo de personas morales extranjero","701.09"
"account_subgroup_comisiones_bancarias","l10n_mx.mx_coa","Comisiones bancarias","701.10"
"account_subgroup_otros_gastos_financieros","l10n_mx.mx_coa","Otros gastos financieros","701.11"
"account_subgroup_productos_financieros","l10n_mx.mx_coa","Productos financieros","702"
"account_subgroup_utilidad_cambiaria","l10n_mx.mx_coa","Utilidad cambiaria","702.01"
"account_subgroup_utilidad_cambiaria_nacional_parte_relacionada","l10n_mx.mx_coa","Utilidad cambiaria nacional parte relacionada","702.02"
"account_subgroup_utilidad_cambiaria_extranjero_parte_relacionada","l10n_mx.mx_coa","Utilidad cambiaria extranjero parte relacionada","702.03"
"account_subgroup_intereses_a_favor_bancarios_nacional","l10n_mx.mx_coa","Intereses a favor bancarios nacional","702.04"
"account_subgroup_intereses_a_favor_bancarios_extranjero","l10n_mx.mx_coa","Intereses a favor bancarios extranjero","702.05"
"account_subgroup_intereses_a_favor_de_personas_físicas_nacional","l10n_mx.mx_coa","Intereses a favor de personas físicas nacional","702.06"
"account_subgroup_intereses_a_favor_de_personas_físicas_extranjero","l10n_mx.mx_coa","Intereses a favor de personas físicas extranjero","702.07"
"account_subgroup_intereses_a_favor_de_personas_morales_nacional","l10n_mx.mx_coa","Intereses a favor de personas morales nacional","702.08"
"account_subgroup_intereses_a_favor_de_personas_morales_extranjero","l10n_mx.mx_coa","Intereses a favor de personas morales extranjero","702.09"
"account_subgroup_otros_productos_financieros","l10n_mx.mx_coa","Otros productos financieros","702.10"
"account_subgroup_otros_gastos","l10n_mx.mx_coa","Otros gastos","703"
"account_subgroup_pérdida_en_venta_y/o_baja_de_terrenos","l10n_mx.mx_coa","Pérdida en venta y/o baja de terrenos","703.01"
"account_subgroup_pérdida_en_venta_y/o_baja_de_edificios","l10n_mx.mx_coa","Pérdida en venta y/o baja de edificios","703.02"
"account_subgroup_pérdida_en_venta_y/o_baja_de_maquinaria_y_equipo","l10n_mx.mx_coa","Pérdida en venta y/o baja de maquinaria y equipo","703.03"
"account_subgroup_pérdida_en_venta_y/o_baja_de_automóviles,_autobuses,_camiones_de_carga,_tractocamiones,_montacargas_y_remolques","l10n_mx.mx_coa","Pérdida en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques","703.04"
"account_subgroup_pérdida_en_venta_y/o_baja_de_mobiliario_y_equipo_de_oficina","l10n_mx.mx_coa","Pérdida en venta y/o baja de mobiliario y equipo de oficina","703.05"
"account_subgroup_pérdida_en_venta_y/o_baja_de_equipo_de_cómputo","l10n_mx.mx_coa","Pérdida en venta y/o baja de equipo de cómputo","703.06"
"account_subgroup_pérdida_en_venta_y/o_baja_de_equipo_de_comunicación","l10n_mx.mx_coa","Pérdida en venta y/o baja de equipo de comunicación","703.07"
"account_subgroup_pérdida_en_venta_y/o_baja_de_activos_biológicos,_vegetales_y_semovientes","l10n_mx.mx_coa","Pérdida en venta y/o baja de activos biológicos, vegetales y semovientes","703.08"
"account_subgroup_pérdida_en_venta_y/o_baja_de_otros_activos_fijos","l10n_mx.mx_coa","Pérdida en venta y/o baja de otros activos fijos","703.09"
"account_subgroup_pérdida_en_venta_y/o_baja_de_ferrocarriles","l10n_mx.mx_coa","Pérdida en venta y/o baja de ferrocarriles","703.10"
"account_subgroup_pérdida_en_venta_y/o_baja_de_embarcaciones","l10n_mx.mx_coa","Pérdida en venta y/o baja de embarcaciones","703.11"
"account_subgroup_pérdida_en_venta_y/o_baja_de_aviones","l10n_mx.mx_coa","Pérdida en venta y/o baja de aviones","703.12"
"account_subgroup_pérdida_en_venta_y/o_baja_de_troqueles,_moldes,_matrices_y_herramental","l10n_mx.mx_coa","Pérdida en venta y/o baja de troqueles, moldes, matrices y herramental","703.13"
"account_subgroup_pérdida_en_venta_y/o_baja_de_equipo_de_comunicaciones_telefónicas","l10n_mx.mx_coa","Pérdida en venta y/o baja de equipo de comunicaciones telefónicas","703.14"
"account_subgroup__pérdida_en_venta_y/o_baja_de_equipo_de_comunicación_satelital","l10n_mx.mx_coa"," Pérdida en venta y/o baja de equipo de comunicación satelital","703.15"
"account_subgroup_pérdida_en_venta_y/o_baja_de_equipo_de_adaptaciones_para_personas_con_capacidades_diferentes","l10n_mx.mx_coa","Pérdida en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes","703.16"
"account_subgroup_pérdida_en_venta_y/o_baja_de_maquinaria_y_equipo_de_generación_de_energía_de_fuentes_renovables_o_de_sistemas_de_cogeneración_de_electricidad_eficiente","l10n_mx.mx_coa","Pérdida en venta y/o baja de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente","703.17"
"account_subgroup_pérdida_en_venta_y/o_baja_de_otra_maquinaria_y_equipo","l10n_mx.mx_coa","Pérdida en venta y/o baja de otra maquinaria y equipo","703.18"
"account_subgroup_pérdida_por_enajenación_de_acciones","l10n_mx.mx_coa","Pérdida por enajenación de acciones","703.19"
"account_subgroup_pérdida_por_enajenación_de_partes_sociales","l10n_mx.mx_coa","Pérdida por enajenación de partes sociales","703.20"
"account_subgroup_otros_gastos_1","l10n_mx.mx_coa","Otros gastos","703.21"
"account_subgroup_otros_productos","l10n_mx.mx_coa","Otros productos","704"
"account_subgroup_ganancia_en_venta_y/o_baja_de_terrenos","l10n_mx.mx_coa","Ganancia en venta y/o baja de terrenos","704.01"
"account_subgroup_ganancia_en_venta_y/o_baja_de_edificios","l10n_mx.mx_coa","Ganancia en venta y/o baja de edificios","704.02"
"account_subgroup_ganancia_en_venta_y/o_baja_de_maquinaria_y_equipo","l10n_mx.mx_coa","Ganancia en venta y/o baja de maquinaria y equipo","704.03"
"account_subgroup_ganancia_en_venta_y/o_baja_de_automóviles,_autobuses,_camiones_de_carga,_tractocamiones,_montacargas_y_remolques","l10n_mx.mx_coa","Ganancia en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques","704.04"
"account_subgroup_ganancia_en_venta_y/o_baja_de_mobiliario_y_equipo_de_oficina","l10n_mx.mx_coa","Ganancia en venta y/o baja de mobiliario y equipo de oficina","704.05"
"account_subgroup_ganancia_en_venta_y/o_baja_de_equipo_de_cómputo","l10n_mx.mx_coa","Ganancia en venta y/o baja de equipo de cómputo","704.06"
"account_subgroup_ganancia_en_venta_y/o_baja_de_equipo_de_comunicación","l10n_mx.mx_coa","Ganancia en venta y/o baja de equipo de comunicación","704.07"
"account_subgroup_ganancia_en_venta_y/o_baja_de_activos_biológicos,_vegetales_y_semovientes","l10n_mx.mx_coa","Ganancia en venta y/o baja de activos biológicos, vegetales y semovientes","704.08"
"account_subgroup_ganancia_en_venta_y/o_baja_de_otros_activos_fijos","l10n_mx.mx_coa","Ganancia en venta y/o baja de otros activos fijos","704.09"
"account_subgroup_ganancia_en_venta_y/o_baja_de_ferrocarriles","l10n_mx.mx_coa","Ganancia en venta y/o baja de ferrocarriles","704.10"
"account_subgroup_ganancia_en_venta_y/o_baja_de_embarcaciones","l10n_mx.mx_coa","Ganancia en venta y/o baja de embarcaciones","704.11"
"account_subgroup_ganancia_en_venta_y/o_baja_de_aviones","l10n_mx.mx_coa","Ganancia en venta y/o baja de aviones","704.12"
"account_subgroup_ganancia_en_venta_y/o_baja_de_troqueles,_moldes,_matrices_y_herramental","l10n_mx.mx_coa","Ganancia en venta y/o baja de troqueles, moldes, matrices y herramental","704.13"
"account_subgroup_ganancia_en_venta_y/o_baja_de_equipo_de_comunicaciones_telefónicas","l10n_mx.mx_coa","Ganancia en venta y/o baja de equipo de comunicaciones telefónicas","704.14"
"account_subgroup_ganancia_en_venta_y/o_baja_de_equipo_de_comunicación_satelital","l10n_mx.mx_coa","Ganancia en venta y/o baja de equipo de comunicación satelital","704.15"
"account_subgroup_ganancia_en_venta_y/o_baja_de_equipo_de_adaptaciones_para_personas_con_capacidades_diferentes","l10n_mx.mx_coa","Ganancia en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes","704.16"
"account_subgroup_ganancia_en_venta_de_maquinaria_y_equipo_de_generación_de_energía_de_fuentes_renovables_o_de_sistemas_de_cogeneración_de_electricidad_eficiente","l10n_mx.mx_coa","Ganancia en venta de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente","704.17"
"account_subgroup_ganancia_en_venta_y/o_baja_de_otra_maquinaria_y_equipo","l10n_mx.mx_coa","Ganancia en venta y/o baja de otra maquinaria y equipo","704.18"
"account_subgroup_ganancia_por_enajenación_de_acciones","l10n_mx.mx_coa","Ganancia por enajenación de acciones","704.19"
"account_subgroup_ganancia_por_enajenación_de_partes_sociales","l10n_mx.mx_coa","Ganancia por enajenación de partes sociales","704.20"
"account_subgroup_ingresos_por_estímulos_fiscales","l10n_mx.mx_coa","Ingresos por estímulos fiscales","704.21"
"account_subgroup_ingresos_por_condonación_de_adeudo_1","l10n_mx.mx_coa","Ingresos por condonación de adeudo","704.22"
"account_subgroup_otros_productos_1","l10n_mx.mx_coa","Otros productos","704.23"
"account_group_cuentas_de_orden","l10n_mx.mx_coa","Cuentas de Orden","8"
"account_subgroup_ufin_del_ejercicio","l10n_mx.mx_coa","UFIN del ejercicio","801"
"account_subgroup_ufin","l10n_mx.mx_coa","UFIN","801.01"
"account_subgroup_contra_cuenta_ufin","l10n_mx.mx_coa","Contra cuenta UFIN","801.02"
"account_subgroup_cufin_del_ejercicio","l10n_mx.mx_coa","CUFIN del ejercicio","802"
"account_subgroup_cufin","l10n_mx.mx_coa","CUFIN","802.01"
"account_subgroup_contra_cuenta_cufin","l10n_mx.mx_coa","Contra cuenta CUFIN","802.02"
"account_subgroup_cufin_de_ejercicios_anteriores","l10n_mx.mx_coa","CUFIN de ejercicios anteriores","803"
"account_subgroup_cufin_de_ejercicios_anteriores_1","l10n_mx.mx_coa","CUFIN de ejercicios anteriores","803.01"
"account_subgroup_contra_cuenta_cufin_de_ejercicios_anteriores","l10n_mx.mx_coa","Contra cuenta CUFIN de ejercicios anteriores","803.02"
"account_subgroup_cufinre_del_ejercicio","l10n_mx.mx_coa","CUFINRE del ejercicio","804"
"account_subgroup_cufinre","l10n_mx.mx_coa","CUFINRE","804.01"
"account_subgroup_contra_cuenta_cufinre","l10n_mx.mx_coa","Contra cuenta CUFINRE","804.02"
"account_subgroup_cufinre_de_ejercicios_anteriores","l10n_mx.mx_coa","CUFINRE de ejercicios anteriores","805"
"account_subgroup_cufinre_de_ejercicios_anteriores_1","l10n_mx.mx_coa","CUFINRE de ejercicios anteriores","805.01"
"account_subgroup_contra_cuenta_cufinre_de_ejercicios_anteriores","l10n_mx.mx_coa","Contra cuenta CUFINRE de ejercicios anteriores","805.02"
"account_subgroup_cuca_del_ejercicio","l10n_mx.mx_coa","CUCA del ejercicio","806"
"account_subgroup_cuca","l10n_mx.mx_coa","CUCA","806.01"
"account_subgroup_contra_cuenta_cuca","l10n_mx.mx_coa","Contra cuenta CUCA","806.02"
"account_subgroup_cuca_de_ejercicios_anteriores","l10n_mx.mx_coa","CUCA de ejercicios anteriores","807"
"account_subgroup_cuca_de_ejercicios_anteriores_1","l10n_mx.mx_coa","CUCA de ejercicios anteriores","807.01"
"account_subgroup_contra_cuenta_cuca_de_ejercicios_anteriores","l10n_mx.mx_coa","Contra cuenta CUCA de ejercicios anteriores","807.02"
"account_subgroup_ajuste_anual_por_inflación_acumulable","l10n_mx.mx_coa","Ajuste anual por inflación acumulable","808"
"account_subgroup_ajuste_anual_por_inflación_acumulable_1","l10n_mx.mx_coa","Ajuste anual por inflación acumulable","808.01"
"account_subgroup_acumulación_del_ajuste_anual_inflacionario","l10n_mx.mx_coa","Acumulación del ajuste anual inflacionario","808.02"
"account_subgroup_ajuste_anual_por_inflación_deducible","l10n_mx.mx_coa","Ajuste anual por inflación deducible","809"
"account_subgroup_ajuste_anual_por_inflación_deducible_1","l10n_mx.mx_coa","Ajuste anual por inflación deducible","809.01"
"account_subgroup_deducción_del_ajuste_anual_inflacionario","l10n_mx.mx_coa","Deducción del ajuste anual inflacionario","809.02"
"account_subgroup_deducción_de_inversión","l10n_mx.mx_coa","Deducción de inversión","810"
"account_subgroup_deducción_de_inversión_1","l10n_mx.mx_coa","Deducción de inversión","810.01"
"account_subgroup_contra_cuenta_deducción_de_inversiones","l10n_mx.mx_coa","Contra cuenta deducción de inversiones","810.02"
"account_subgroup_utilidad_o_pérdida_fiscal_en_venta_y/o_baja_de_activo_fijo","l10n_mx.mx_coa","Utilidad o pérdida fiscal en venta y/o baja de activo fijo","811"
"account_subgroup_utilidad_o_pérdida_fiscal_en_venta_y/o_baja_de_activo_fijo_1","l10n_mx.mx_coa","Utilidad o pérdida fiscal en venta y/o baja de activo fijo","811.01"
"account_subgroup_contra_cuenta_utilidad_o_pérdida_fiscal_en_venta_y/o_baja_de_activo_fijo","l10n_mx.mx_coa","Contra cuenta utilidad o pérdida fiscal en venta y/o baja de activo fijo","811.02"
"account_subgroup_utilidad_o_pérdida_fiscal_en_venta_acciones_o_partes_sociales","l10n_mx.mx_coa","Utilidad o pérdida fiscal en venta acciones o partes sociales","812"
"account_subgroup_utilidad_o_pérdida_fiscal_en_venta_acciones_o_partes_sociales_1","l10n_mx.mx_coa","Utilidad o pérdida fiscal en venta acciones o partes sociales","812.01"
"account_subgroup_contra_cuenta_utilidad_o_pérdida_fiscal_en_venta_acciones_o_partes_sociales","l10n_mx.mx_coa","Contra cuenta utilidad o pérdida fiscal en venta acciones o partes sociales","812.02"
"account_subgroup_pérdidas_fiscales_pendientes_de_amortizar_actualizadas_de_ejercicios_anteriores","l10n_mx.mx_coa","Pérdidas fiscales pendientes de amortizar actualizadas de ejercicios anteriores","813"
"account_subgroup_pérdidas_fiscales_pendientes_de_amortizar_actualizadas_de_ejercicios_anteriores_1","l10n_mx.mx_coa","Pérdidas fiscales pendientes de amortizar actualizadas de ejercicios anteriores","813.01"
"account_subgroup_actualización_de_pérdidas_fiscales_pendientes_de_amortizar_de_ejercicios_anteriores","l10n_mx.mx_coa","Actualización de pérdidas fiscales pendientes de amortizar de ejercicios anteriores","813.02"
"account_subgroup_mercancías_recibidas_en_consignación","l10n_mx.mx_coa","Mercancías recibidas en consignación","814"
"account_subgroup_mercancías_recibidas_en_consignación_1","l10n_mx.mx_coa","Mercancías recibidas en consignación","814.01"
"account_subgroup_consignación_de_mercancías_recibidas","l10n_mx.mx_coa","Consignación de mercancías recibidas","814.02"
"account_subgroup_crédito_fiscal_de_iva_e_ieps_por_la_importación_de_mercancías_para_empresas_certificadas","l10n_mx.mx_coa","Crédito fiscal de IVA e IEPS por la importación de mercancías para empresas certificadas","815"
"account_subgroup_crédito_fiscal_de_iva_e_ieps_por_la_importación_de_mercancías","l10n_mx.mx_coa","Crédito fiscal de IVA e IEPS por la importación de mercancías","815.01"
"account_subgroup_importación_de_mercancías_con_aplicación_de_crédito_fiscal_de_iva_e_ieps","l10n_mx.mx_coa","Importación de mercancías con aplicación de crédito fiscal de IVA e IEPS","815.02"
"account_subgroup_crédito_fiscal_de_iva_e_ieps_por_la_importación_de_activos_fijos_para_empresas_certificadas","l10n_mx.mx_coa","Crédito fiscal de IVA e IEPS por la importación de activos fijos para empresas certificadas","816"
"account_subgroup_crédito_fiscal_de_iva_e_ieps_por_la_importación_de_activo_fijo","l10n_mx.mx_coa","Crédito fiscal de IVA e IEPS por la importación de activo fijo","816.01"
"account_subgroup_importación_de_activo_fijo_con_aplicación_de_crédito_fiscal_de_iva_e_ieps","l10n_mx.mx_coa","Importación de activo fijo con aplicación de crédito fiscal de IVA e IEPS","816.02"
"account_subgroup_otras_cuentas_de_orden","l10n_mx.mx_coa","Otras cuentas de orden","899"
"account_subgroup_otras_cuentas_de_orden_1","l10n_mx.mx_coa","Otras cuentas de orden","899.01"
"account_subgroup_contra_cuenta_otras_cuentas_de_orden","l10n_mx.mx_coa","Contra cuenta otras cuentas de orden","899.02"
