"code","id","parent_id:id","type","user_type:id","name"
"974000","kn_gd_974000","kn_gd_974","other","account_type_other","DOLGOROČNE FINANČNE OBVEZNOSTI V ZVEZI Z OBVEZNICAMI"
"975","kn_gd_975","kn_gd_97","view","account_type_view","DOLGOROČNI DOLGOVI IZ FINANČNEGA NAJEMA"
"975000","kn_gd_975000","kn_gd_975","other","account_type_other","DOLGOROČNI DOLGOVI IZ FINANČNEGA NAJEMA"
"976","kn_gd_976","kn_gd_97","view","account_type_view","DOLGOROČNE FINANČNE OBVEZNOSTI DO FIZIČNIH OSEB"
"976000","kn_gd_976000","kn_gd_976","other","account_type_other","DOLGOROČNE FINANČNE OBVEZNOSTI DO FIZIČNIH OSEB"
"979","kn_gd_979","kn_gd_97","view","account_type_view","DRUGE DOLGOROČNE FINANČNE OBVEZNOSTI"
"979000","kn_gd_979000","kn_gd_979","other","account_type_other","DRUGE DOLGOROČNE FINANČNE OBVEZNOSTI"
"98","kn_gd_98","kn_gd_9","view","account_type_view","DOLGOROČNE POSLOVNE OBVEZNOSTI"
"980","kn_gd_980","kn_gd_98","view","account_type_view","DOLGOROČNI KREDITI, DOBLJENI NA PODLAGI KREDITNIH POGODB OD DRUŽB V SKUPINI"
"980000","kn_gd_980000","kn_gd_980","other","account_type_other","DOLGOROČNI KREDITI, DOBLJENI NA PODLAGI KREDITNIH POGODB OD DRUŽB V SKUPINI"
"981","kn_gd_981","kn_gd_98","view","account_type_view","DOLGOROČNI KREDITI, DOBLJENI NA PODLAGI KREDITNIH POGODB OD PRIDRUŽENIH DRUŽB IN SKUPAJ OBVLADOVANIH DRUŽB"
"981000","kn_gd_981000","kn_gd_981","other","account_type_other","DOLGOROČNI KREDITI, DOBLJENI NA PODLAGI KREDITNIH POGODB OD PRIDRUŽENIH DRUŽB IN SKUPAJ OBVLADOVANIH DRUŽB"
"982","kn_gd_982","kn_gd_98","view","account_type_view","DOLGOROČNI KREDITI, DOBLJENI OD DRUGIH DOMAČIH DOBAVITELJEV"
"982000","kn_gd_982000","kn_gd_982","other","account_type_other","DOLGOROČNI KREDITI, DOBLJENI OD DRUGIH DOMAČIH DOBAVITELJEV"
"983","kn_gd_983","kn_gd_98","view","account_type_view","DOLGOROČNI KREDITI, DOBLJENI OD DRUGIH TUJIH DOBAVITELJEV"
"983000","kn_gd_983000","kn_gd_983","other","account_type_other","DOLGOROČNI KREDITI, DOBLJENI OD DRUGIH TUJIH DOBAVITELJEV"
"985","kn_gd_985","kn_gd_98","view","account_type_view","DOLGOROČNE MENIČNE OBVEZNOSTI"
"985000","kn_gd_985000","kn_gd_985","other","account_type_other","DOLGOROČNE MENIČNE OBVEZNOSTI"
"986","kn_gd_986","kn_gd_98","view","account_type_view","DOLGOROČNI DOBLJENI PREDUJMI IN VARŠČINE"
"986000","kn_gd_986000","kn_gd_986","other","account_type_other","DOLGOROČNI DOBLJENI PREDUJMI IN VARŠČINE"
"988","kn_gd_988","kn_gd_98","view","account_type_view","OBVEZNOSTI ZA ODLOŽENI DAVEK"
"988000","kn_gd_988000","kn_gd_988","other","account_type_other","OBVEZNOSTI ZA ODLOŽENI DAVEK"
"989","kn_gd_989","kn_gd_98","view","account_type_view","DRUGE DOLGOROČNE POSLOVNE OBVEZNOSTI"
"989000","kn_gd_989000","kn_gd_989","other","account_type_other","DRUGE DOLGOROČNE POSLOVNE OBVEZNOSTI"
"99","kn_gd_99","kn_gd_9","view","account_type_view","ZUNAJBILANČNI KONTI"
"990","kn_gd_990","kn_gd_99","view","account_type_view","NAJETA, IZPOSOJENA IN ZAKUPLJENA (TUJA) SREDSTVA"
"990000","kn_gd_990000","kn_gd_990","other","account_type_other","NAJETA, IZPOSOJENA IN ZAKUPLJENA (TUJA) SREDSTVA"
"991","kn_gd_991","kn_gd_99","view","account_type_view","MENICE IN DRUGI VREDNOSTNI PAPIRJI, PREJETI ZA ZAVAROVANJE PLAČIL"
"991000","kn_gd_991000","kn_gd_991","other","account_type_other","MENICE IN DRUGI VREDNOSTNI PAPIRJI, PREJETI ZA ZAVAROVANJE PLAČIL"
"992","kn_gd_992","kn_gd_99","view","account_type_view","BLAGO, PREJETO V KOMISIJSKO IN KONSIGNACIJSKO PRODAJO"
"992000","kn_gd_992000","kn_gd_992","other","account_type_other","BLAGO, PREJETO V KOMISIJSKO IN KONSIGNACIJSKO PRODAJO"
"993","kn_gd_993","kn_gd_99","view","account_type_view","VREDNOTNICE, IZDANE ZA OBRAČUNAVANJE ZNOTRAJ PRAVNE OSEBE"
"993000","kn_gd_993000","kn_gd_993","other","account_type_other","VREDNOTNICE, IZDANE ZA OBRAČUNAVANJE ZNOTRAJ PRAVNE OSEBE"
"994","kn_gd_994","kn_gd_99","view","account_type_view","DRUGI AKTIVNI ZUNAJBILANČNI KONTI"
"994000","kn_gd_994000","kn_gd_994","other","account_type_other","DRUGI AKTIVNI ZUNAJBILANČNI KONTI"
"995","kn_gd_995","kn_gd_99","view","account_type_view","LASTNIKI NAJETIH, IZPOSOJENIH IN ZAKUPLJENIH SREDSTEV"
"995000","kn_gd_995000","kn_gd_995","other","account_type_other","LASTNIKI NAJETIH, IZPOSOJENIH IN ZAKUPLJENIH SREDSTEV"
"996","kn_gd_996","kn_gd_99","view","account_type_view","DOLŽNIKI, KI SO ZAVAROVALI PLAČILA Z MENICAMI IN DRUGIMI VREDNOSTNIMI PAPIRJI"
"996000","kn_gd_996000","kn_gd_996","other","account_type_other","DOLŽNIKI, KI SO ZAVAROVALI PLAČILA Z MENICAMI IN DRUGIMI VREDNOSTNIMI PAPIRJI"
"997","kn_gd_997","kn_gd_99","view","account_type_view","OBVEZNOSTI IZ BLAGA, PREJETEGA V KOMISIJSKO IN KONSIGNACIJSKO PRODAJO"
"997000","kn_gd_997000","kn_gd_997","other","account_type_other","OBVEZNOSTI IZ BLAGA, PREJETEGA V KOMISIJSKO IN KONSIGNACIJSKO PRODAJO"
"998","kn_gd_998","kn_gd_99","view","account_type_view","NOMINALNA VREDNOST VREDNOTNIC, IZDANIH ZA OBRAČUNAVANJE ZNOTRAJ PRAVNE OSEBE"
"998000","kn_gd_998000","kn_gd_998","other","account_type_other","NOMINALNA VREDNOST VREDNOTNIC, IZDANIH ZA OBRAČUNAVANJE ZNOTRAJ PRAVNE OSEBE"
"999","kn_gd_999","kn_gd_99","view","account_type_view","DRUGI PASIVNI ZUNAJBILANČNI KONTI"
"999000","kn_gd_999000","kn_gd_999","other","account_type_other","DRUGI PASIVNI ZUNAJBILANČNI KONTI"
