"id","code","name","tag_ids","account_type","reconcile","non_trade","tax_ids","name@de"
"account_0819","0819","Purchased treasury shares","l10n_de.tag_de_liabilities_bs_A_I","equity","False","","","Erworbene eigene Anteile"
"account_0839","0839","Supplementary calls (receivables; contra account 0845)","l10n_de.tag_de_asset_bs_B_II_4","equity","False","","","Nachschüsse (Forderungen, Gegenkonto 0845)"
"account_0845","0845","Other additional capital contributions","l10n_de.tag_de_liabilities_bs_A_II","equity","False","","","Nachschusskapital (Gegenkonto 0839)"
"account_0848","0848","Other revenue reserves from the purchase of treasury shares","l10n_de.tag_de_liabilities_bs_A_III_4","equity","False","","","Andere Gewinnrücklagen aus dem Erwerb eigener Anteile"
"account_0849","0849","Reserve for shares in a parent or majority investor","l10n_de.tag_de_liabilities_bs_A_III_4","equity","False","","","Rücklage für Anteile an einem herrschenden oder mehrheitlich beteiligten Unternehmen"
"account_0852","0852","Other revenue reserves (co-operatives)","l10n_de.tag_de_liabilities_bs_A_III_3","equity","False","","","Andere Ergebnisrücklagen"
"account_0853","0853","Revenue reserves from the transitional BilMoG provisions","l10n_de.tag_de_liabilities_bs_A_III_4","equity","False","","","Gewinnrücklagen aus den Übergangsvorschriften BilMoG"
"account_0854","0854","Revenue reserves from the transitional BilMoG provisions (reversal of write-downs of tangible fixed assets)","l10n_de.tag_de_liabilities_bs_A_III_4","equity","False","","","Gewinnrücklagen aus den Übergangsvorschriften BilMoG (Zuschreibung Sachanlagevermögen)"
"account_0857","0857","Revenue reserves from the transitional BilMoG provisions (reversal of write-downs of longterm financial assets)","l10n_de.tag_de_liabilities_bs_A_III_4","equity","False","","","Gewinnrücklagen aus den Übergangsvorschriften BilMoG (Zuschreibung Finanzanlagevermögen)"
"account_0858","0858","Revenue reserves from the transitional BilMoG provisions (reversal of special tax-allowable reserves)","l10n_de.tag_de_liabilities_bs_A_III_4","equity","False","","","Gewinnrücklagen aus den Übergangsvorschriften BilMoG (Auflösung der Sonderposten mit Rücklageanteil)"
"account_0859","0859","Deferred taxes (revenue reserves credit balance) from items taken directly to equity","l10n_de.tag_de_liabilities_bs_A_III_4","equity","False","","","Latente Steuern (Gewinnrücklage Haben) aus erfolgsneutralen Verrechnungen"
"account_0865","0865","Retained profits brought forward before appropriation of net profit (with breakdown for statement of changes in capital accounts)","l10n_de.tag_de_liabilities_bs_A_IV","equity","False","","","Gewinnvortrag vor Verwendung (mit Aufteilung für Kapitalkontenentwicklung)"
"account_0867","0867","Accumulated losses brought forward before appropriation of net profit (with breakdown for statement of changes in capital accounts)","l10n_de.tag_de_liabilities_bs_A_IV","equity","False","","","Verlustvortrag vor Verwendung (mit Aufteilung für Kapitalkontenentwicklung)"
"account_0870","0870","Fixed capital, gp","l10n_de.tag_de_liabilities_bs_A_I","equity","False","","","Festkapital"
"account_0880","0880","Variable capital, gp","l10n_de.tag_de_liabilities_bs_A_I","equity","False","","","Variables Kapital"
"account_0890","0890","Partner loans, gp","l10n_de.tag_de_liabilities_bs_A_I","equity","False","","","Gesellschafter-Darlehen"
"account_0900","0900","Limited partner capital, lp","l10n_de.tag_de_liabilities_bs_A_I","equity","False","","","Kommandit-Kapital"
"account_0910","0910","Loss adjustment account, lp","l10n_de.tag_de_liabilities_bs_A_I","equity","False","","","Verlustausgleichskonto"
"account_0920","0920","Partner loans, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","False","","","Gesellschafter-Darlehen"
"account_0950","0950","Provisions for pensions and similar obligations","l10n_de.tag_de_liabilities_bs_B_1","liability_current","False","","","Rückstellungen für Pensionen und ähnliche Verpflichtungen"
"account_0951","0951","Provisions for pensions and similar obligations for offsetting against long-term assets in accordance with section 246(2) HGB","l10n_de.tag_de_liabilities_bs_B_1","liability_current","False","","","Rückstellungen für Pensionen und ähnliche Verpflichtungen zur Saldierung mit Vermögensgegenständen zum langfristigen Verbleib nach § 246 Abs. 2 HGB"
"account_0952","0952","Provisions for pensions and similar obligations to shareholders or related parties (10 % capital investment)","l10n_de.tag_de_liabilities_bs_B_1","liability_current","False","","","Rückstellungen für Pensionen und ähnliche Verpflichtungen gegenüber Gesellschaftern oder nahe stehenden Personen (10 % Beteiligung am Kapital)"
"account_0953","0953","Provisions for direct commitments","l10n_de.tag_de_liabilities_bs_B_1","liability_current","False","","","Rückstellungen für Direktzusagen"
"account_0954","0954","Provisions for subsidy obligations for pension funds and life insurances","l10n_de.tag_de_liabilities_bs_B_1","liability_current","False","","","Rückstellungen für Zuschussverpflichtungen für Pensionskassen und Lebensversicherungen"
"account_0955","0955","Provisions for taxes","l10n_de.tag_de_liabilities_bs_B_2","liability_current","False","","","Steuerrückstellungen"
"account_0956","0956","Provision for trade tax, section 4(5b) EStG","l10n_de.tag_de_liabilities_bs_B_2","liability_current","False","","","Gewerbesteuerrückstellung nach § 4 Abs. 5b EStG"
"account_0957","0957","Trade tax provision","l10n_de.tag_de_liabilities_bs_B_2","liability_current","False","","","Gewerbesteuerrückstellung"
"account_0961","0961","Provisions for vacation pay","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Urlaubsrückstellungen"
"account_0962","0962","Provisions for taxes for tax deferral (BStBK)","l10n_de.tag_de_liabilities_bs_B_2","liability_current","False","","","Steuerrückstellung aus Steuerstundung (BStBK)"
"account_0963","0963","Provision for corporate income tax","l10n_de.tag_de_liabilities_bs_B_2","liability_current","False","","","Körperschaftsteuerrückstellung"
"account_0964","0964","Long-term provisions for long-term obligations comparable to post-employment benefits","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Rückstellungen für mit der Altersversorgung vergleichbare langfristige Verpflichtungen zum langfristigen Verbleib"
"account_0965","0965","Provisions for personnel expenses","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Rückstellungen für Personalkosten"
"account_0966","0966","Provisions for record retention obligations","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Rückstellungen zur Erfüllung der Aufbewahrungspflichten"
"account_0967","0967","Long-term provisions for long-term obligations comparable to post-employment benefits for offsetting with long-term assets under s. 246(2) of the HGB","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Rückstellungen für mit der Altersversorgung vergleichbare langfristige Verpflichtungen zur Saldierung mit Vermögensgegenständen zum langfristigen Verbleib nach § 246 Abs. 2 HGB"
"account_0968","0968","Deferred tax liabilities","l10n_de.tag_de_liabilities_bs_E","liability_current","False","","","Passive latente Steuern"
"account_0969","0969","Allowances for deferred tax liabilities","l10n_de.tag_de_liabilities_bs_B_2","liability_current","False","","","Rückstellung für latente Steuern"
"account_0970","0970","Other provisions","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Sonstige Rückstellungen"
"account_0971","0971","Provisions for maintenance expenses deferred to the first three months of the following year","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Rückstellungen für unterlassene Aufwendungen für Instandhaltung, Nachholung in den ersten drei Monaten"
"account_0973","0973","Provisions for environmental remediation and waste disposal expenses","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Rückstellungen für Abraum- und Abfallbeseitigung"
"account_0974","0974","Provisions for warranties (contra account 4790)","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Rückstellungen für Gewährleistungen (Gegenkonto 4790)"
"account_0976","0976","Provisions for expected losses from executory contracts","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Rückstellungen für drohende Verluste aus schwebenden Geschäften"
"account_0977","0977","Provisions for periodend closing and audit costs","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Rückstellungen für Abschluss- und Prüfungskosten"
"account_0978","0978","Provisions for internal expenses under section 249(2) HGB (old version)","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Aufwandsrückstellungen nach § 249 Abs. 2 HGB a. F"
"account_0979","0979","Provisions for environmental protection","l10n_de.tag_de_liabilities_bs_B_3","liability_current","False","","","Rückstellungen für Umweltschutz"
"account_0980","0980","Prepaid expenses","l10n_de.tag_de_asset_bs_C","asset_current","False","","","Aktive Rechnungsabgrenzung"
"account_0983","0983","Deferred tax assets","l10n_de.tag_de_asset_bs_D","asset_current","False","","","Aktive latente Steuern"
"account_0984","0984","Customs and excise duties relating to inventories and recognised as expenses","l10n_de.tag_de_asset_bs_C","asset_current","False","","","Als Aufwand berücksichtigte Zölle und Verbrauchsteuern auf Vorräte"
"account_0985","0985","Value added tax relating to prepayments and recognised as expenses","l10n_de.tag_de_asset_bs_C","asset_current","False","","","Als Aufwand berücksichtigte Umsatzsteuer auf Anzahlungen"
"account_0986","0986","Discount","l10n_de.tag_de_asset_bs_C","asset_current","False","","","Damnum/Disagio"
"account_0987","0987","Deferred income (revenue reserves debit balance) from items taken directly to equity","l10n_de.tag_de_liabilities_bs_A_III_4","liability_current","False","","","Rechnungsabgrenzungsposten (Gewinnrücklage Soll) aus erfolgsneutralen Verrechnungen"
"account_0988","0988","Deferred taxes (revenue reserves debit balance) from items taken directly to equity","l10n_de.tag_de_liabilities_bs_A_III_4","liability_current","False","","","Latente Steuern (Gewinnrücklage Soll) aus erfolgsneutralen Verrechnungen"
"account_0989","0989","Collectively held reserves (with breakdown for statement of changes in capital accounts)","l10n_de.tag_de_liabilities_bs_A_III_4","liability_current","False","","","Gesamthänderisch gebundene Rücklagen (mit Aufteilung für Kapitalkontenentwicklung)"
"account_0990","0990","Deferred income","l10n_de.tag_de_liabilities_bs_D","liability_current","False","","","Passive Rechnungsabgrenzung"
"account_0996","0996","Global valuation allowance on receivables remaining term up to 1 year","l10n_de.tag_de_asset_bs_B_II_1","asset_current","False","","","Pauschalwertberichtigung auf Forderungen - Restlaufzeit bis zu 1 Jahr"
"account_0997","0997","Global valuation allowance on receivables remaining term greater than 1 year","l10n_de.tag_de_asset_bs_B_II_1","asset_non_current","False","","","Pauschalwertberichtigung auf Forderungen - Restlaufzeit größer 1 Jahr"
"account_0998","0998","Specific valuation allowances on receivables remaining term up to 1 year","l10n_de.tag_de_asset_bs_B_II_1","asset_current","False","","","Einzelwertberichtigungen auf Forderungen - Restlaufzeit bis zu 1 Jahr"
"account_0999","0999","Specific valuation allowances on receivables remaining term greater than 1 year","l10n_de.tag_de_asset_bs_B_II_1","asset_non_current","False","","","Einzelwertberichtigungen auf Forderungen - Restlaufzeit größer 1 Jahr"
"account_1010","1010","Petty cash 1","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Nebenkasse 1"
"account_1020","1020","Petty cash 2","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Nebenkasse 2"
"account_1100","1100","Bank (Postbank)","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Bank (Postbank)"
"account_1110","1110","Bank (Postbank 1)","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Bank (Postbank 1)"
"account_1120","1120","Bank (Postbank 2)","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Bank (Postbank 2)"
"account_1130","1130","Bank (Postbank 3)","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Bank (Postbank 3)"
"account_1190","1190","LZB (Bundesbank regional office) balances","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","LZB-Guthaben"
"account_1195","1195","Central bank balances","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Bundesbankguthaben"
"account_1210","1210","Bank 1","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Bank 1"
"account_1220","1220","Bank 2","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Bank 2"
"account_1230","1230","Bank 3","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Bank 3"
"account_1240","1240","Bank 4","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Bank 4"
"account_1250","1250","Bank 5","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Bank 5"
"account_1290","1290","Cash investments, short-term cash management (not contained in cash funds)","l10n_de.tag_de_asset_bs_B_IV","asset_current","False","","","Finanzmittelanlagen im Rahmen der kurzfristigen Finanzdisposition (nicht im Finanzmittelfonds enthalten)"
"account_1295","1295","Liabilities to banks (not included in cash funds)","l10n_de.tag_de_asset_bs_B_IV","liability_current","False","","","Verbindlichkeiten gegenüber Kreditinstituten (nicht im Finanzmittelfonds enthalten)"
"account_1300","1300","Bills receivable","l10n_de.tag_de_asset_bs_B_II_1","asset_current","False","","","Wechsel aus Lieferungen und Leistungen"
"account_1301","1301","Bills receivable - remaining term up to 1 year","l10n_de.tag_de_asset_bs_B_II_1","asset_current","False","","","Wechsel aus Lieferungen und Leistungen - Restlaufzeit bis 1 Jahr"
"account_1302","1302","Bills receivable - remaining term greater than 1 year","l10n_de.tag_de_asset_bs_B_II_1","asset_non_current","False","","","Wechsel aus Lieferungen und Leistungen - Restlaufzeit größer 1 Jahr"
"account_1305","1305","Bills receivable, eligible for discount with central bank","l10n_de.tag_de_asset_bs_B_II_1","asset_current","False","","","Wechsel aus Lieferungen und Leistungen, bundesbankfähig"
"account_1310","1310","Bills receivable from affiliated companies","l10n_de.tag_de_asset_bs_B_II_2","asset_current","False","","","Besitzwechsel gegen verbundene Unternehmen"
