"id","item","code","segment","name","ncms"
"cest_2110900","109.0","21.109.00","19","Tubos e válvulas, eletrônicos, de cátodo quente, cátodo frio ou fotocátodo (por exemplo, tubos e válvulas, de vácuo, de vapor ou de gás, ampolas retificadoras de vapor de mercúrio, tubos catódicos, tubos e válvulas para câmeras de televisão)","8540"
"cest_2111000","110.0","21.110.00","19","Aparelhos elétricos para telefonia; outros aparelhos para transmissão ou recepção de voz, imagens ou outros dados, incluídos os aparelhos para comunicação em redes por fio ou redes sem fio (tal como uma rede local (LAN) ou uma rede de área estendida (WAN), incluídas suas partes, exceto os de uso automotivo e os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53","8517"
"cest_2111100","111.0","21.111.00","19","Interfones, seus acessórios, tomadas e “plugs”","8517"
"cest_2111200","112.0","21.112.00","19","Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8525 a 8528; exceto as de uso automotivo","8529"
"cest_2111300","113.0","21.113.00","19","Aparelhos elétricos de sinalização acústica ou visual (por exemplo, campainhas, sirenes, quadros indicadores, aparelhos de alarme para proteção contra roubo ou incêndio); exceto os de uso automotivo e os classificados nas posições 8531.10 e 8531.80.00.","8531"
"cest_2111400","114.0","21.114.00","19","Aparelhos elétricos de alarme, para proteção contra roubo ou incêndio e aparelhos semelhantes, exceto os de uso automotivo","853110"
"cest_2111500","115.0","21.115.00","19","Outros aparelhos de sinalização acústica ou visual, exceto os de uso automotivo","85318000"
"cest_2111600","116.0","21.116.00","19","Circuitos impressos, exceto os de uso automotivo","853400"
"cest_2111700","117.0","21.117.00","19","Diodos emissores de luz (LED), exceto diodos “laser”","85414011,85414021,85414022"
"cest_2111800","118.0","21.118.00","19","Eletrificadores de cercas eletrônicos","85437092"
"cest_2111900","119.0","21.119.00","19","Aparelhos e instrumentos para medida ou controle da tensão, intensidade, resistência ou da potência, sem dispositivo registrador; exceto os de uso automotivo","90303"
"cest_2112000","120.0","21.120.00","19","Analisadores lógicos de circuitos digitais, de espectro de frequência, frequencímetros, fasímetros, e outros instrumentos e aparelhos de controle de grandezas elétricas e detecção","903089"
"cest_2112100","121.0","21.121.00","19","Interruptores horários e outros aparelhos que permitam acionar um mecanismo em tempo determinado, munidos de maquinismo de aparelhos de relojoaria ou de motor síncrono","910700"
"cest_2112200","122.0","21.122.00","19","Aparelhos de iluminação (incluídos os projetores) e suas partes, não especificados nem compreendidos em outras posições; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes, contendo uma fonte luminosa fixa permanente, e suas partes não especificadas nem compreendidas em outras posições, com exceção dos itens classificados nos CEST 21.123.00, 21.124.00 e 21.125.00","9405"
"cest_2112300","123","21.123.00","19","Lustres e outros aparelhos elétricos de iluminação, próprios para serem suspensos ou fixados no teto ou na parede, exceto os dos tipos utilizados na iluminação pública; e suas partes","940510,94059"
"cest_2112400","124","21.124.00","19","Abajures de cabeceiras, de escritório e lampadários de interior, elétricos e suas partes","94052000,94059"
"cest_2112500","125","21.125.00","19","Outros aparelhos elétricos de iluminação e suas partes","940540,94059"
"cest_2112600","126","21.126.00","19","Microprocessador","85423190"
"cest_2200100","1.0","22.001.00","20","Ração tipo “pet” para animais domésticos","2309"
"cest_2300100","1.0","23.001.00","21","Sorvetes de qualquer espécie","210500"
"cest_2300200","2.0","23.002.00","21","Preparados para fabricação de sorvete em máquina","1806,1901,2106"
"cest_2400100","1.0","24.001.00","22","Tintas, vernizes","3208,3209,321000"
"cest_2400200","2.0","24.002.00","22","Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19","2821,32041700,3206"
"cest_2400300","3.0","24.003.00","22","Corantes para aplicação em bases, tintas e vernizes","3204,32050000,3206,3212"
"cest_2500100","1.0","25.001.00","23","Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, unicamente com motor de pistão, de ignição por compressão (diesel ou semidiesel), com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³","87021000"
"cest_2500200","2.0","25.002.00","23","Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, unicamente com motor elétrico para propulsão, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³","87024090"
"cest_2500300","3.0","25.003.00","23","Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada não superior a 1000 cm³","87032100"
"cest_2500400","4.0","25.004.00","23","Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular","87032210"
"cest_2500500","5.0","25.005.00","23","Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, exceto carro celular","87032290"
"cest_2500600","6.0","25.006.00","23","Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida","87032310"
"cest_2500700","7.0","25.007.00","23","Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida","87032390"
"cest_2500800","8.0","25.008.00","23","Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida","87032410"
"cest_2500900","9.0","25.009.00","23","Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida","87032490"
"cest_2501000","10.0","25.010.00","23","Automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto ambulância, carro celular e carro funerário","87033210"
"cest_2501100","11.0","25.011.00","23","Outros automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, exceto ambulância, carro celular e carro funerário","87033290"
"cest_2501200","12.0","25.012.00","23","Automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular e carro funerário","87033310"
"cest_2501300","13.0","25.013.00","23","Outros automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, exceto carro celular e carro funerário","87033390"
"cest_2501400","14.0","25.014.00","23","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, chassis com motor diesel ou semidiesel e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","87042110"
"cest_2501500","15.0","25.015.00","23","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","87042120"
"cest_2501600","16.0","25.016.00","23","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos, com motor diesel ou semidiesel, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","87042130"
"cest_2501700","17.0","25.017.00","23","Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas","87042190"
"cest_2501800","18.0","25.018.00","23","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, chassis e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","87043110"
"cest_2501900","19.0","25.019.00","23","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor explosão com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","87043120"
"cest_2502000","20.0","25.020.00","23","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos com motor explosão, exceto caminhão de peso em carga máxima superior a 3,9 toneladas","87043130"
"cest_2502100","21.0","25.021.00","23","Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas","87043190"
"cest_2502200","22.0","25.022.00","23","Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão, de ignição por compressão (diesel ou semidiesel) e um motor elétrico, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³","87022000"
"cest_2502300","23.0","25.023.00","23","Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão alternativo, de ignição por centelha (faísca) e um motor elétrico, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³","87023000"
"cest_2502400","24.0","25.024.00","23"," Outros veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³","87029000"
"cest_2502500","25.0","25.025.00","23","Automóveis equipados para propulsão, simultaneamente, com um motor de pistão alternativo de ignição por centelha (faísca*) e um motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, o carro celular e o carro funerário","87034000"
"cest_2502600","26.0","25.026.00","23","Automóveis equipados para propulsão, simultaneamente, com um motor de pistão por compressão (diesel ou semidiesel) e um motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário","87035000"
"cest_2502700","27.0","25.027.00","23","Automóveis equipados para propulsão, simultaneamente, com um motor de pistão alternativo de ignição por centelha (faísca*) e um motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário","87036000"
"cest_2502800","28.0","25.028.00","23","Automóveis equipados para propulsão, simultaneamente, com um motor de pistão por compressão (diesel ou semidiesel) e um motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário","87037000"
"cest_2502900","29.0","25.029.00","23","Outros veículos, equipados unicamente com motor elétrico para propulsão","87038000"
"cest_2600100","1.0","26.001.00","24","Motocicletas (incluídos os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais","8711"
"cest_2800100","1.0","28.001.00","25","Perfumes (extratos)","33030010"
"cest_2800200","2.0","28.002.00","25","Águas-de-colônia","33030020"
"cest_2800300","3.0","28.003.00","25","Produtos de maquiagem para os lábios","33041000"
"cest_2800400","4.0","28.004.00","25","Sombra, delineador, lápis para sobrancelhas e rímel","33042010"
"cest_2800500","5.0","28.005.00","25","Outros produtos de maquiagem para os olhos","33042090"
"cest_2800600","6.0","28.006.00","25","Preparações para manicuros e pedicuros","33043000"
"cest_2800700","7.0","28.007.00","25","Pós para maquiagem, incluindo os compactos","33049100"
"cest_2800800","8.0","28.008.00","25","Cremes de beleza, cremes nutritivos e loções tônicas","33049910"
"cest_2800900","9.0","28.009.00","25","Outros produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações antissolares e os bronzeadores","33049990"
"cest_2801000","10.0","28.010.00","25","Preparações antissolares e os bronzeadores","33049990"
"cest_2801100","11.0","28.011.00","25","Xampus para o cabelo","33051000"
"cest_2801200","12.0","28.012.00","25","Preparações para ondulação ou alisamento, permanentes, dos cabelos","33052000"
"cest_2801300","13.0","28.013.00","25","Outras preparações capilares","33059000"
"cest_2801400","14.0","28.014.00","25","Tintura para o cabelo","33059000"
"cest_2801500","15.0","28.015.00","25","Preparações para barbear (antes, durante ou após)","33071000"
"cest_2801600","16.0","28.016.00","25","Desodorantes corporais e antiperspirantes, líquidos","33072010"
"cest_2801700","17.0","28.017.00","25","Outros desodorantes corporais e antiperspirantes","33072090"
"cest_2801800","18.0","28.018.00","25","Outros produtos de perfumaria ou de toucador preparados","33079000"
"cest_2801900","19.0","28.019.00","25","Outras preparações cosméticas","33079000"
"cest_2802000","20.0","28.020.00","25","Sabões de toucador, em barras, pedaços ou figuras moldadas","34011190"
"cest_2802100","21.0","28.021.00","25","Outros sabões, produtos e preparações orgânicos tensoativos, inclusive papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes","34011900"
"cest_2802200","22.0","28.022.00","25","Sabões de toucador sob outras formas","34012010"
"cest_2802300","23.0","28.023.00","25","Produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão","34013000"
"cest_2802400","24.0","28.024.00","25","Lenços de papel, incluindo os de desmaquiar","48182000"
"cest_2802401","24.1","28.024.01","25","Toalhas de mão","48182000"
"cest_2802500","25.0","28.025.00","25","Apontadores de lápis para maquiagem","82141000"
"cest_2802501","25.1","28.025.01","25","Espátulas, abre-cartas e raspadeiras","82141000"
"cest_2802502","25.2","28.025.02","25","Lâminas de espátulas, de abre-cartas, de raspadeiras e de apontadores de lápis","82141000"
"cest_2802600","26.0","28.026.00","25","Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluindo as limas para unhas)","82142000"
"cest_2802700","27.0","28.027.00","25","Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas","96032900"
"cest_2802701","27.1","28.027.01","25","Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual não motorizadas, pincéis e espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura; rodos de borracha ou de matérias flexíveis semelhantes, outros","96032900"
"cest_2802800","28.0","28.028.00","25","Pincéis para aplicação de produtos cosméticos","96033000"
"cest_2802801","28.1","28.028.01","25","Pincéis e escovas, para artistas e pincéis de escrever","96033000"
"cest_2802900","29.0","28.029.00","25","Vaporizadores de toucador, suas armações e cabeças de armações","96161000"
"cest_2803000","30.0","28.030.00","25","Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador","96162000"
"cest_2803100","31.0","28.031.00","25","Malas e maletas de toucador","42021"
"cest_2803200","32.0","28.032.00","25","Pentes, travessas para cabelo e artigos semelhantes; grampos (alfinetes) para cabelo; pinças (“pinceguiches”), onduladores, bobs (rolos) e artefatos semelhantes para penteados, e suas partes","9615"
"cest_2803300","33.0","28.033.00","25","Mamadeiras","39233000,39249000,39241000,40149090,70102000"
"cest_2803400","34.0","28.034.00","25","Chupetas e bicos para mamadeiras e para chupetas","40149090"
"cest_2803500","35.0","28.035.00","25","Outras plantas e partes, para perfumaria, medicina e semelhantes","12119090"
"cest_2803600","36.0","28.036.00","25","Vestuário e seus acessórios, de plásticos, inclusive luvas","39262000"
"cest_2803700","37.0","28.037.00","25","Estatuetas e outros objetos de ornamentação, de plásticos","39264000"
"cest_2803800","38.0","28.038.00","25","Outras obras de plásticos","39269090"
"cest_2803900","39.0","28.039.00","25","Bolsas de folhas de plástico","42022210"
"cest_2804000","40.0","28.040.00","25","Bolsas de matérias têxteis","42022220"
"cest_2804100","41.0","28.041.00","25","Bolsas de outras matérias","42022900"
"cest_2804200","42.0","28.042.00","25","Artigos de bolsos/bolsas, de outras matérias","42023900"
"cest_2804300","43.0","28.043.00","25","Outros artefatos, de folhas de plásticos ou matérias têxteis","42029200"
"cest_2804400","44.0","28.044.00","25","Outros artefatos, de outras matérias","42029900"
"cest_2804500","45.0","28.045.00","25","Caixas e cartonagens, dobráveis, de papel/cartão, não ondulados","48192000"
"cest_2804600","46.0","28.046.00","25","Outros sacos, bolsas e cartuchos, de papel ou cartão","48194000"
"cest_2804700","47.0","28.047.00","25","Etiquetas de papel ou cartão, impressas","48211000"
"cest_2804800","48.0","28.048.00","25","Outros impressos publicitários, catálogos comerciais e semelhantes","49111090"
"cest_2804900","49.0","28.049.00","25","Outras meias de malha de outras matérias têxteis","61159900"
"cest_2805000","50.0","28.050.00","25","Outros acessórios confeccionados, de vestuário","62171000"
"cest_2805100","51.0","28.051.00","25","Roupas de toucador/cozinha, de tecidos atoalhados de algodão","63026000"
"cest_2805200","52.0","28.052.00","25","Outros artefatos têxteis confeccionados","63079090"
"cest_2805300","53.0","28.053.00","25","Chapéus e outros artefatos de outras matérias, exceto de malha","65069900"
"cest_2805400","54.0","28.054.00","25","Artigos para outras festas, carnaval ou outros divertimentos","95059000"
"cest_2805500","55.0","28.055.00","25","Produtos destinados à higiene bucal","3306"
"cest_2805600","56.0","28.056.00","25","Outros produtos cosméticos e de higiene pessoal não relacionados em outros itens deste anexo",
"cest_2805700","57.0","28.057.00","25","Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo",
"cest_2805800","58.0","28.058.00","25","Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)",
"cest_2805900","59.0","28.059.00","25","Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes",
"cest_2806000","60.0","28.060.00","25","Outros artigos de vestuário em geral, exceto os relacionados no item anterior",
"cest_2806100","61.0","28.061.00","25","Artigos de casa",
"cest_2806200","62.0","28.062.00","25","Produtos das indústrias alimentares e bebidas",
"cest_2806300","63.0","28.063.00","25","Produtos de limpeza e conservação doméstica",
"cest_2806400","64.0","28.064.00","25","Artigos infantis",
"cest_2899900","999.0","28.999.00","25","Outros produtos comercializados pelo sistema de marketing direto porta-a-porta a consumidor final não relacionados em outros itens deste anexo",
