"id","code","name","account_type","reconcile","non_trade","name@fr","asset_model_ids","tax_ids","description","description@fr","name@ar","description@ar"
"pcg_71276","71276","Ports and Incidentals Charged","income","False","","Ports et frais accessoires facturés","","","","","مصاريف النقل والمصاريف التبعية المفوترة",""
"pcg_71278","71278","Other Related Sales and Income","income","False","","Autres ventes et produits accessoires","","","","","مبيعات ومنتوجات تبعية أخرى",""
"pcg_7128","7128","Sales of Goods and Services Produced from Previous Years","income","False","","Ventes de biens et services produits des exercices antérieurs","","","","","مبيعات السلع والخدمات المنتجة للدورات السابقة",""
"pcg_71291","71291","Discounts, Rebates and Refunds Granted on Sales in Morocco of Produced Goods","income","False","","Rabais, Remises et Ristournes accordés sur ventes au Maroc des biens produits","","","","","حسومات، تخفيضات، ومردودات ممنوحة على مبيعات السلع المنتجة بالمغرب",""
"pcg_71292","71292","Discounts, Rebates and Refunds Granted on Sales Abroad of Produced Goods","income","False","","Rabais, Remises et Ristournes accordés sur ventes à l'étranger des biens produits","","","","","حسومات، تخفيضات، ومردودات ممنوحة على مبيعات السلع المنتجة بالخارج",""
"pcg_71294","71294","Discounts, Rebates and Refunds Granted on Sales in Morocco of Produced Services","income","False","","Rabais, Remises et Ristournes accordés sur ventes au Maroc des services produits","","","","","حسومات، تخفيضات، ومردودات ممنوحة على مبيعات الخدمات المنتجة بالمغرب",""
"pcg_71295","71295","Discounts, Rebates and Refunds Granted on Sales Abroad of Produced Services","income","False","","Rabais, Remises et Ristournes accordés sur ventes à l'étranger des services produits","","","","","حسومات، تخفيضات، ومردودات ممنوحة على مبيعات الخدمات المنتجة بالخارج",""
"pcg_71298","71298","Discounts, Rebates and Refunds Granted on Sales of Goods and Services from Previous Years","income","False","","Rabais, Remises et Ristournes accordés sur ventes de biens et services produits des exercices antérieurs","","","","","حسومات، تخفيضات، ومردودات ممنوحة على مبيعات السلع والخدمات المنتجة للدورات السابقة",""
"pcg_71311","71311","Changes in Inventory of Produced Goods in Progress","income","False","","Variation des stocks de biens produits en cours","","","","","تغير مخزون السلع المنتجة في طور الإنجاز",""
"pcg_71312","71312","Changes in Inventory of Intermediary Products in Progress","income","False","","Variation des stocks de produits intermédiaires en cours","","","","","تغير مخزون المنتجات الوسيطة في طور الإنجاز",""
"pcg_71317","71317","Changes in Inventory of Residual Products in Progress","income","False","","Variation des stocks de produits résiduels en cours","","","","","تغير مخزون المنتجات المتبقية في طور الإنجاز",""
"pcg_71321","71321","Changes in Inventory of Finished Products","income","False","","Variation des stocks de produits finis","","","","","تغير مخزون المنتجات تامة الصنع",""
"pcg_71322","71322","Changes in Inventory of Intermediary Products","income","False","","Variation des stocks de produits intermédiaires","","","","","تغير مخزون المنتجات الوسيطة",""
"pcg_71327","71327","Changes in Inventory of Residual Products","income","False","","Variation des stocks de produits résiduels","","","","","تغير مخزون المنتجات المتبقية",""
"pcg_71341","71341","Changes in Inventory of Works in Progress","income","False","","Variation des stocks de travaux en cours","","","","","تغير مخزون الأشغال في طور الإنجاز",""
"pcg_71342","71342","Changes in Inventory of Studies in Progress","income","False","","Variation des stocks d'études en cours","","","","","تغير مخزون الدراسات في طور الإنجاز",""
"pcg_71343","71343","Changes in Inventory of Services Provided in Progress","income","False","","Variation des stocks de prestations en cours","","","","","تغير مخزون خدمات الأداء في طور الإنجاز",""
"pcg_7140","7140","Non-Current Assets Produced by the Company for its Own Use","income","False","","Immobilisations produites par l'entreprise pour elle-même","","","","","تثبيتات أنتجتها المقاولة لنفسها",""
"pcg_7141","7141","Non-Current Assets in Non-Values Produced","income","False","","Immobilisations en non valeurs produites","","","","","تثبيتات غير قابلة للقيمة منتجة",""
"pcg_7142","7142","Intangible Non-Current Assets Produced","income","False","","Immobilisations incorporelles produites","","","","","تثبيتات معنوية منتجة",""
"pcg_7143","7143","Tangible Non-Current Assets Produced","income","False","","Immobilisations corporelles produites","","","","","تثبيتات عينية منتجة",""
"pcg_7148","7148","Non-Current Assets Produced from Previous Years","income","False","","Immobilisations produites des exercices antérieurs","","","","","تثبيتات منتجة للدورات السابقة",""
"pcg_7161","7161","Operation Subsidies Received for the Year","income","False","","Subventions d'exploitation reçues de l'exercice","","","","","إعانات الاستغلال المتلقاة للدورة",""
"pcg_7168","7168","Operation Subsidies Received for Previous Years","income","False","","Subventions d'exploitation reçues des exercices antérieurs","","","","","إعانات الاستغلال المتلقاة للدورات السابقة",""
"pcg_7180","7180","Other Operating Income","income","False","","Autres produits d'exploitation","","","","","منتوجات استغلال أخرى",""
"pcg_7181","7181","Attendance Fees Received","income","False","","Jetons de présence reçus","","","","","مكافآت الحضور متلقاة",""
"pcg_7182","7182","Income from Real Estate not Assigned to Operations","income","False","","Revenus des immeubles non affectés à l'exploitation","","","","","إيرادات العقارات غير المخصصة للاستغلال",""
"pcg_7185","7185","Profits on Joint Operations","income","False","","Profits sur opérations faites en commun","","","","","أرباح على عمليات مشتركة",""
"pcg_7186","7186","Transfer of Losses on Joint Operations","income","False","","Transfert de pertes sur opérations faites en commun","","","","","تحويل الخسائر على عمليات مشتركة",""
"pcg_7188","7188","Other Operating Income from Previous Years","income","False","","Autres produits d'exploitation des exercices antérieurs","","","","","منتوجات استغلال أخرى للدورات السابقة",""
"pcg_7190","7190","Operating Reversals; Expense Transfers","income","False","","Reprises d'exploitation; Transferts de charges","","","","","استرجاعات استغلال؛ تحويلات أعباء",""
"pcg_7191","7191","Reversals of Depreciation of Non-Current Assets in Non-Values","income","False","","Reprises sur amortissements de l'immobilisation en non-valeurs","","","","","استرجاعات على إهلاكات التثبيتات غير القابلة للقيمة",""
"pcg_7192","7192","Reversals of Depreciation of Intangible Non-Current Assets","income","False","","Reprises sur amortissements des immobilisations incorporelles","","","","","استرجاعات على إهلاكات التثبيتات المعنوية",""
"pcg_7193","7193","Reversals of Depreciation of Tangible Non-Current Assets","income","False","","Reprises sur amortissement des immobilisations corporelles","","","","","استرجاعات على إهلاك التثبيتات العينية",""
"pcg_7194","7194","Reversals of Provisions for Depreciation of Non-Current Assets","income","False","","Reprises sur provisions pour dépréciation des immobilisations","","","","","استرجاعات على مؤونات تدني قيمة التثبيتات",""
"pcg_7195","7195","Reversals of Provisions for Risks and Expenses","income","False","","Reprises sur provisions pour risques et charges","","","","","استرجاعات على مؤونات المخاطر والأعباء",""
"pcg_7196","7196","Reversals of Provisions for Depreciation of Current Assets","income","False","","Reprises sur provisions pour dépréciation de l'actif circulant","","","","","استرجاعات على مؤونات تدني قيمة الأصول المتداولة",""
"pcg_71971","71971","Transfers of Operating Expenses - Purchases of Goods","income","False","","Transferts de charges d'exploitation - Achats de marchandises","","","","","تحويلات أعباء الاستغلال - مشتريات البضائع",""
"pcg_71972","71972","Transfers of Operating Expenses - Consumed Purchases of Materials and Supplies","income","False","","Transferts de charges d'exploitation - Achats consommés de matières et fournitures","","","","","تحويلات أعباء الاستغلال - مشتريات مستهلكة من المواد واللوازم",""
"pcg_71973","71973","Transfers of Operating Expenses - Other External Expenses","income","False","","Transferts de charges d'exploitation - Autres charges externes","","","","","تحويلات أعباء الاستغلال - أعباء خارجية أخرى",""
"pcg_71975","71975","Transfers of Operating Expenses - Taxes and Duties","income","False","","Transferts de charges d'exploitation - Impôts et taxes","","","","","تحويلات أعباء الاستغلال - ضرائب ورسوم",""
"pcg_71976","71976","Transfers of Operating Expenses - Personnel Expenses","income","False","","Transferts de charges d'exploitation - Charges du personnel","","","","","تحويلات أعباء الاستغلال - أعباء المستخدمين",""
"pcg_71978","71978","Transfers of Operating Expenses - Other Operating Expenses","income","False","","Transferts de charges d'exploitation - Autres charges d'exploitation","","","","","تحويلات أعباء الاستغلال - أعباء استغلال أخرى",""
"pcg_71981","71981","Reversals of Depreciation from Previous Years","income","False","","Reprises sur amortissements des exercices antérieurs","","","","","استرجاعات على إهلاكات الدورات السابقة",""
"pcg_71984","71984","Reversals of Provisions from Previous Years","income","False","","Reprises sur provisions des exercices antérieurs","","","","","استرجاعات على مؤونات الدورات السابقة",""
"pcg_7321","7321","Income from Equity Securities","income_other","False","","Revenus des titres de participation","","","","","إيرادات سندات المساهمة",""
"pcg_7325","7325","Income from Other Non-Current Assets","income_other","False","","Revenus des autres titres immobilisés","","","","","إيرادات السندات المثبتة الأخرى",""
"pcg_7328","7328","Income from Equity Securities and Other Non-Current Assets from Previous Years","income_other","False","","Produits des titres de participation et des autres titres immobilisés des exercices antérieurs","","","","","منتوجات سندات المساهمة والسندات المثبتة الأخرى للدورات السابقة",""
"pcg_7331","7331","Foreign Exchange Gains for the Year","income_other","False","","Gains de change propres à l'exercice","","","","","أرباح الصرف الخاصة بالدورة",""
"pcg_7338","7338","Foreign Exchange Gains from Previous Years","income_other","False","","Gains de change des exercices antérieurs","","","","","أرباح الصرف للدورات السابقة",""
"pcg_73811","73811","Interest from Loans","income_other","False","","Intérêts des prêts","","","","","فوائد القروض",""
"pcg_73813","73813","Income from Other Financial Receivables","income_other","False","","Revenus des autres créances financières","","","","","إيرادات الديون المالية الأخرى",""
"pcg_7383","7383","Income from Receivables Related to Equity Investments","income_other","False","","Revenus des créances rattachées à des participations","","","","","إيرادات الديون المرتبطة بالمساهمات",""
"pcg_7384","7384","Income from Securities and Investment Assets","income_other","False","","Revenus des titres et valeurs de placement","","","","","إيرادات السندات وقيم التوظيف",""
"pcg_7385","7385","Net Income on Disposal of Securities and Investment Assets","income_other","False","","Produits nets sur cessions de titres et valeurs de placement","","","","","منتوجات صافية على تفويت السندات وقيم التوظيف",""
"pcg_73861","73861","Cash Difference","income_other","False","","Différence de trésorerie","","","","","فرق الخزينة",""
"pcg_73862","73862","Early Payment Discount","income_other","False","","Escompte pour paiement anticipé","","","","","خصم مقابل الدفع المسبق",""
"pcg_73868","73868","Other Discounts Obtained","income_other","False","","Autres escomptes obtenus","","","","","خصومات أخرى محصل عليها",""
"pcg_7388","7388","Interest and Other Financial Income from Previous Years","income_other","False","","Intérêts et autres produits financiers des exercices antérieurs","","","","","فوائد ومنتوجات مالية أخرى للدورات السابقة",""
"pcg_7391","7391","Reversals of Amortization of Bond Redemption Premiums","income_other","False","","Reprises sur amortissements des primes de remboursement des obligations","","","","","استرجاعات على إهلاكات علاوات استرداد السندات",""
"pcg_7392","7392","Reversals of Provisions for Depreciation of Financial Non-Current Assets","income_other","False","","Reprises sur provisions pour dépréciation des immobilisations financières","","","","","استرجاعات على مؤونات تدني قيمة التثبيتات المالية",""
"pcg_7393","7393","Reversals of Provisions for Financial Risks and Expenses","income_other","False","","Reprises sur provisions pour risques et charges financiers","","","","","استرجاعات على مؤونات المخاطر والأعباء المالية",""
"pcg_7394","7394","Reversals of Provisions for Depreciation of Securities and Investment Assets","income_other","False","","Reprises sur provisions pour dépréciation des titres et valeurs de placement","","","","","استرجاعات على مؤونات تدني قيمة السندات وقيم التوظيف",""
"pcg_7396","7396","Reversals of Provisions for Depreciation of Cash Accounts","income_other","False","","Reprises sur provisions pour dépréciation des comptes de trésorerie","","","","","استرجاعات على مؤونات تدني قيمة حسابات الخزينة",""
"pcg_73971","73971","Transfer of Financial Expenses - Interest Expenses","income_other","False","","Transferts de charges financières - Charges d'intérêts","","","","","تحويلات أعباء مالية - أعباء الفوائد",""
"pcg_73973","73973","Transfer of Financial Expenses - Foreign Exchange Losses","income_other","False","","Transferts de charges financières - Pertes de change","","","","","تحويلات أعباء مالية - خسائر الصرف",""
"pcg_73978","73978","Transfer of Financial Expenses - Other Financial Expenses","income_other","False","","Transferts de charges financières - Autres charges financières","","","","","تحويلات أعباء مالية - أعباء مالية أخرى",""
"pcg_7398","7398","Reversals of Financial Allocations from Previous Years","income_other","False","","Reprises sur dotations financières des exercices antérieurs","","","","","استرجاعات على مخصصات مالية للدورات السابقة",""
"pcg_7512","7512","Income from Disposal of Intangible Non-Current Assets","income_other","False","","Produits des cessions des immobilisations incorporelles","","","","","منتوجات تفويت التثبيتات المعنوية",""
"pcg_7513","7513","Income from Disposal of Tangible Non-Current Assets","income_other","False","","Produits des cessions des immobilisations corporelles","","","","","منتوجات تفويت التثبيتات العينية",""
"pcg_7514","7514","Income from Disposal of Financial Non-Current Assets (Ownership Rights)","income_other","False","","Produits des cessions des immobilisations financières (Droits de propriété)","","","","","منتوجات تفويت التثبيتات المالية (حقوق الملكية)",""
"pcg_7518","7518","Income from Disposals from Previous Years","income_other","False","","Produits des cessions des exercices antérieurs","","","","","منتوجات التفويت للدورات السابقة",""
"pcg_7561","7561","Balancing Subsidies Received for the Year","income_other","False","","Subventions d'équilibre reçues de l'exercice","","","","","إعانات التوازن المتلقاة للدورة",""
"pcg_7568","7568","Balancing Subsidies Received from Previous Years","income_other","False","","Subventions d'équilibre reçues des exercices antérieurs","","","","","إعانات التوازن المتلقاة للدورات السابقة",""
"pcg_7577","7577","Reversals of Investment Subsidies for the Year","income_other","False","","Reprises sur subventions d'investissement de l'exercice","","","","","استرجاعات على إعانات الاستثمار للدورة",""
"pcg_7578","7578","Reversals of Investment Subsidies of Previous Years","income_other","False","","Reprises sur subventions d'investissement des exercices antérieurs","","","","","استرجاعات على إعانات الاستثمار للدورات السابقة",""
"pcg_75811","75811","Contract Penalties Received","income_other","False","","Pénalités reçus sur marchés","","","","","غرامات متلقاة على الصفقات",""
"pcg_75812","75812","Forfeitures Received","income_other","False","","Dédits reçus","","","","","تعويضات متلقاة عن فسخ عقود",""
"pcg_7582","7582","Tax Relief (Other than Income Tax)","income_other","False","","Dégrèvements d'impôts (Autres qu'impôts sur les résultats)","","","","","تخفيضات ضريبية (غير ضريبة النتائج)",""
"pcg_7585","7585","Returns on Settled Receivables","income_other","False","","Rentrées sur créances soldées","","","","","مبالغ محصلة على ديون مقفلة",""
"pcg_75861","75861","Donations","income_other","False","","Dons","","","","","هبات",""
"pcg_75862","75862","Liberalities","income_other","False","","Libéralités","","","","","تبرعات",""
"pcg_75863","75863","Prizes","income_other","False","","Lots","","","","","جوائز",""
"pcg_7588","7588","Other Non-Current Income from Previous Years","income_other","False","","Autres produits non courants des exercices antérieurs","","","","","منتوجات غير جارية أخرى للدورات السابقة",""
"pcg_75911","75911","Non-Current Reversals of Exceptional Depreciation of Non-Current Assets in Non Values","income_other","False","","Reprises non courantes sur amortissements exceptionnels de l'immobilisation en non valeurs","","","","","استرجاعات غير جارية على إهلاكات استثنائية للتثبيتات غير القابلة للقيمة",""
"pcg_75912","75912","Non-Current Reversals of Exceptional Depreciation of Intangible Non-Current Assets","income_other","False","","Reprises non courantes sur amortissements exceptionnels des immobilisations incorporelles","","","","","استرجاعات غير جارية على إهلاكات استثنائية للتثبيتات المعنوية",""
"pcg_75913","75913","Non-Current Reversals of Exceptional Depreciation of Tangible Non-Current Assets","income_other","False","","Reprises non courantes sur amortissements exceptionnels des immobilisations corporelles","","","","","استرجاعات غير جارية على إهلاكات استثنائية للتثبيتات العينية",""
"pcg_75941","75941","Reversals of Accelerated Depreciation","income_other","False","","Reprises sur amortissements dérogatoires","","","","","استرجاعات على الإهلاكات الاستثنائية",""
"pcg_75942","75942","Reversals of Capital Gains Pending Taxation","income_other","False","","Reprises sur plus-values en instance d'imposition","","","","","استرجاعات على الأرباح الرأسمالية في انتظار فرض الضريبة",""
"pcg_75944","75944","Reversals of Allocations for Investments","income_other","False","","Reprises sur provisions pour investissements","","","","","استرجاعات على مؤونات الاستثمارات",""
"pcg_75945","75945","Reversals of Allocations for Replenishment of Deposits","income_other","False","","Reprises sur provisions pour reconstitution de gisements","","","","","استرجاعات على مؤونات تجديد المكامن",""
"pcg_75946","75946","Reversals of Allocations for the Acquisition and Construction of Housing","income_other","False","","Reprises sur provisions pour acquisition et construction de logements","","","","","استرجاعات على مؤونات اقتناء وبناء المساكن",""
"pcg_75955","75955","Reversals of Provisions for Long-Term Risks and Expenses","income_other","False","","Reprises sur provisions pour risques et charges durables","","","","","استرجاعات على مؤونات المخاطر والأعباء الدائمة",""
"pcg_75957","75957","Reversals of Provisions for Temporary Risks and Expenses","income_other","False","","Reprises sur provisions pour risques et charges momentanés","","","","","استرجاعات على مؤونات المخاطر والأعباء المؤقتة",""
"pcg_75962","75962","Non-Current Reversals of Provisions for Depreciation of Non-Current Assets","income_other","False","","Reprises non courantes sur provisions pour dépréciation de l'actif immobilisé","","","","","استرجاعات غير جارية على مؤونات تدني قيمة الأصول المثبتة",""
"pcg_75963","75963","Non-Current Reversals of Provisions for Depreciation of Current Assets","income_other","False","","Reprises non courantes sur provisions pour dépréciation de l'actif circulant","","","","","استرجاعات غير جارية على مؤونات تدني قيمة الأصول المتداولة",""
"pcg_7597","7597","Non-Current Expense Transfers","income_other","False","","Transferts de charges non courantes","","","","","تحويلات أعباء غير جارية",""
"pcg_7598","7598","Non-Current Reversals from Previous Years","income_other","False","","Reprises non courantes des exercices antérieurs","","","","","استرجاعات غير جارية للدورات السابقة",""
